Estación: ,C19070,LAMPAZOS (DGE)
1985-05-28,0,CLIC
1985-05-29,0,CLIC
1985-05-30,0,CLIC
1985-05-31,0,CLIC
1985-06-01,0,CLIC
1985-06-02,0,CLIC
1985-06-03,0,CLIC
1985-06-04,0,CLIC
1985-06-05,0,CLIC
1985-06-06,0,CLIC
1985-06-07,0,CLIC
1985-06-08,0,CLIC
1985-06-09,0,CLIC
1985-06-10,0,CLIC
1985-06-11,0,CLIC
1985-06-12,0,CLIC
1985-06-13,0,CLIC
1985-06-14,0,CLIC
1985-06-15,0,CLIC
1985-06-16,0,CLIC
1985-06-17,0,CLIC
1985-06-18,28,CLIC
1985-06-19,0,CLIC
1985-06-20,0,CLIC
1985-06-21,0,CLIC
1985-06-22,0,CLIC
1985-06-23,0,CLIC
1985-06-24,0,CLIC
1985-06-25,0,CLIC
1985-06-26,0,CLIC
1985-06-27,10,CLIC
1985-06-28,0,CLIC
1985-06-29,0,CLIC
1985-06-30,0,CLIC
1985-07-01,0,CLIC
1985-07-02,0,CLIC
1985-07-03,8,CLIC
1985-07-04,0,CLIC
1985-07-05,0,CLIC
1985-07-06,0,CLIC
1985-07-07,0,CLIC
1985-07-08,0,CLIC
1985-07-09,0,CLIC
1985-07-10,0,CLIC
1985-07-11,0,CLIC
1985-07-12,0,CLIC
1985-07-13,0,CLIC
1985-07-14,0,CLIC
1985-07-15,0,CLIC
1985-07-16,0,CLIC
1985-07-17,0,CLIC
1985-07-18,0,CLIC
1985-07-19,0,CLIC
1985-07-20,0,CLIC
1985-07-21,0,CLIC
1985-07-22,0,CLIC
1985-07-23,0,CLIC
1985-07-24,0,CLIC
1985-07-25,0,CLIC
1985-07-26,0,CLIC
1985-07-27,0,CLIC
1985-07-28,0,CLIC
1985-07-29,0,CLIC
1985-07-30,0,CLIC
1985-07-31,0,CLIC
1985-08-01,0,CLIC
1985-08-02,0,CLIC
1985-08-03,0,CLIC
1985-08-04,0,CLIC
1985-08-05,0,CLIC
1985-08-06,0,CLIC
1985-08-07,0,CLIC
1985-08-08,0,CLIC
1985-08-09,0,CLIC
1985-08-10,0,CLIC
1985-08-11,0,CLIC
1985-08-12,0,CLIC
1985-08-13,2,CLIC
1985-08-14,0,CLIC
1985-08-15,0,CLIC
1985-08-16,0,CLIC
1985-08-17,0,CLIC
1985-08-18,0,CLIC
1985-08-19,0,CLIC
1985-08-20,0,CLIC
1985-08-21,0,CLIC
1985-08-22,0,CLIC
1985-08-23,0,CLIC
1985-08-24,0,CLIC
1985-08-25,0,CLIC
1985-08-26,0,CLIC
1985-08-27,0,CLIC
1985-08-28,0,CLIC
1985-08-29,0,CLIC
1985-08-30,0,CLIC
1985-08-31,0,CLIC
1985-09-01,0,CLIC
1985-09-02,0,CLIC
1985-09-03,0,CLIC
1985-09-04,22,CLIC
1985-09-05,0,CLIC
1985-09-06,0,CLIC
1985-09-07,0,CLIC
1985-09-08,0,CLIC
1985-09-09,0,CLIC
1985-09-10,0,CLIC
1985-09-11,0,CLIC
1985-09-12,0,CLIC
1985-09-13,65,CLIC
1985-09-14,45,CLIC
1985-09-15,0,CLIC
1985-09-16,0,CLIC
1985-09-17,0,CLIC
1985-09-18,0,CLIC
1985-09-19,0,CLIC
1985-09-20,0,CLIC
1985-09-21,0,CLIC
1985-09-22,0,CLIC
1985-09-23,2,CLIC
1985-09-24,0,CLIC
1985-09-25,0,CLIC
1985-09-26,0,CLIC
1985-09-27,0,CLIC
1985-09-28,0,CLIC
1985-09-29,90,CLIC
1985-09-30,0,CLIC
1985-10-01,0,CLIC
1985-10-02,0,CLIC
1985-10-03,0,CLIC
1985-10-04,0,CLIC
1985-10-05,0,CLIC
1985-10-06,0,CLIC
1985-10-07,0,CLIC
1985-10-08,0,CLIC
1985-10-09,0,CLIC
1985-10-10,0,CLIC
1985-10-11,0,CLIC
1985-10-12,0,CLIC
1985-10-13,0,CLIC
1985-10-14,0,CLIC
1985-10-15,3,CLIC
1985-10-16,0,CLIC
1985-10-17,0,CLIC
1985-10-18,0,CLIC
1985-10-19,41,CLIC
1985-10-20,9,CLIC
1985-10-21,0,CLIC
1985-10-22,0,CLIC
1985-10-23,0,CLIC
1985-10-24,0,CLIC
1985-10-25,0,CLIC
1985-10-26,0,CLIC
1985-10-27,0,CLIC
1985-10-28,0,CLIC
1985-10-29,0,CLIC
1985-10-30,0,CLIC
1985-10-31,0,CLIC
1985-11-01,5,CLIC
1985-11-02,0,CLIC
1985-11-03,0,CLIC
1985-11-04,0,CLIC
1985-11-05,0,CLIC
1985-11-06,0,CLIC
1985-11-07,0,CLIC
1985-11-08,0,CLIC
1985-11-09,0,CLIC
1985-11-10,0,CLIC
1985-11-11,0,CLIC
1985-11-12,0,CLIC
1985-11-13,0,CLIC
1985-11-14,0,CLIC
1985-11-15,0,CLIC
1985-11-16,0,CLIC
1985-11-17,0,CLIC
1985-11-18,0,CLIC
1985-11-19,0,CLIC
1985-11-20,0,CLIC
1985-11-21,0,CLIC
1985-11-22,0,CLIC
1985-11-23,0,CLIC
1985-11-24,0,CLIC
1985-11-25,0,CLIC
1985-11-26,0,CLIC
1985-11-27,2,CLIC
1985-11-28,0,CLIC
1985-11-29,0,CLIC
1985-11-30,0,CLIC
1985-12-01,0,CLIC
1985-12-02,0,CLIC
1985-12-03,0,CLIC
1985-12-04,0,CLIC
1985-12-05,0,CLIC
1985-12-06,0,CLIC
1985-12-07,0,CLIC
1985-12-08,0,CLIC
1985-12-09,0,CLIC
1985-12-10,0,CLIC
1985-12-11,0,CLIC
1985-12-12,0,CLIC
1985-12-13,0,CLIC
1985-12-14,0,CLIC
1985-12-15,0,CLIC
1985-12-16,0,CLIC
1985-12-17,0,CLIC
1985-12-18,0,CLIC
1985-12-19,0,CLIC
1985-12-20,0,CLIC
1985-12-21,0,CLIC
1985-12-22,0,CLIC
1985-12-23,0,CLIC
1985-12-24,0,CLIC
1985-12-25,0,CLIC
1985-12-26,0,CLIC
1985-12-27,0,CLIC
1985-12-28,0,CLIC
1985-12-29,0,CLIC
1985-12-30,0,CLIC
1985-12-31,0,CLIC
1986-04-01,0,CLIC
1986-04-02,0,CLIC
1986-04-03,0,CLIC
1986-04-04,0,CLIC
1986-04-05,0,CLIC
1986-04-06,0,CLIC
1986-04-07,0,CLIC
1986-04-08,0,CLIC
1986-04-09,0,CLIC
1986-04-10,0,CLIC
1986-04-11,0,CLIC
1986-04-12,0,CLIC
1986-04-13,0,CLIC
1986-04-14,0,CLIC
1986-04-15,0,CLIC
1986-04-16,0,CLIC
1986-04-17,0,CLIC
1986-04-18,0,CLIC
1986-04-19,0,CLIC
1986-04-20,0,CLIC
1986-04-21,0,CLIC
1986-04-22,0,CLIC
1986-04-23,0,CLIC
1986-04-24,0,CLIC
1986-04-25,0,CLIC
1986-04-26,0,CLIC
1986-04-27,5,CLIC
1986-04-28,3,CLIC
1986-04-29,20,CLIC
1986-04-30,0,CLIC
1986-05-01,0,CLIC
1986-05-02,0,CLIC
1986-05-03,0,CLIC
1986-05-04,0,CLIC
1986-05-05,0,CLIC
1986-05-06,3,CLIC
1986-05-07,0,CLIC
1986-05-08,0,CLIC
1986-05-09,0,CLIC
1986-05-10,0,CLIC
1986-05-11,0,CLIC
1986-05-12,0,CLIC
1986-05-13,0,CLIC
1986-05-14,0,CLIC
1986-05-15,0,CLIC
1986-05-16,32,CLIC
1986-05-17,0,CLIC
1986-05-18,0,CLIC
1986-05-19,0,CLIC
1986-05-20,0,CLIC
1986-05-21,0,CLIC
1986-05-22,0,CLIC
1986-05-23,0,CLIC
1986-05-24,0,CLIC
1986-05-25,0,CLIC
1986-05-26,0,CLIC
1986-05-27,10,CLIC
1986-05-28,0,CLIC
1986-05-29,0,CLIC
1986-05-30,5,CLIC
1986-06-01,5,CLIC
1986-06-02,0,CLIC
1986-06-03,0,CLIC
1986-06-04,0,CLIC
1986-06-05,0,CLIC
1986-06-06,60,CLIC
1986-06-07,0,CLIC
1986-06-08,0,CLIC
1986-06-09,0,CLIC
1986-06-10,0,CLIC
1986-06-11,0,CLIC
1986-06-12,0,CLIC
1986-06-13,0,CLIC
1986-06-14,0,CLIC
1986-06-15,0,CLIC
1986-06-16,0,CLIC
1986-06-17,0,CLIC
1986-06-18,0,CLIC
1986-06-19,0,CLIC
1986-06-20,0,CLIC
1986-06-21,0,CLIC
1986-06-22,0,CLIC
1986-06-23,0,CLIC
1986-06-24,22,CLIC
1986-06-25,29,CLIC
1986-06-26,0,CLIC
1986-06-27,0,CLIC
1986-06-28,0,CLIC
1986-06-29,0,CLIC
1986-06-30,0,CLIC
1986-07-01,0,CLIC
1986-07-02,0,CLIC
1986-07-03,0,CLIC
1986-07-04,0,CLIC
1986-07-05,0,CLIC
1986-07-06,0,CLIC
1986-07-07,0,CLIC
1986-07-08,0,CLIC
1986-07-09,0,CLIC
1986-07-10,0,CLIC
1986-07-11,0,CLIC
1986-07-12,0,CLIC
1986-07-13,0,CLIC
1986-07-14,0,CLIC
1986-07-15,0,CLIC
1986-07-16,0,CLIC
1986-07-17,0,CLIC
1986-07-18,0,CLIC
1986-07-19,0,CLIC
1986-07-20,0,CLIC
1986-07-21,0,CLIC
1986-07-22,0,CLIC
1986-07-23,0,CLIC
1986-07-24,0,CLIC
1986-07-25,0,CLIC
1986-07-26,0,CLIC
1986-07-27,0,CLIC
1986-07-28,0,CLIC
1986-07-29,0,CLIC
1986-07-30,0,CLIC
1986-07-31,0,CLIC
1986-08-01,0,CLIC
1986-08-02,0,CLIC
1986-08-03,0,CLIC
1986-08-04,0,CLIC
1986-08-05,0,CLIC
1986-08-06,0,CLIC
1986-08-07,0,CLIC
1986-08-08,0,CLIC
1986-08-09,0,CLIC
1986-08-10,0,CLIC
1986-08-11,0,CLIC
1986-08-12,0,CLIC
1986-08-13,0,CLIC
1986-08-14,0,CLIC
1986-08-15,0,CLIC
1986-08-16,0,CLIC
1986-08-17,0,CLIC
1986-08-18,0,CLIC
1986-08-19,0,CLIC
1986-08-20,0,CLIC
1986-08-21,0,CLIC
1986-08-22,0,CLIC
1986-08-23,0,CLIC
1986-08-24,0,CLIC
1986-08-25,0,CLIC
1986-08-26,0,CLIC
1986-08-27,0,CLIC
1986-08-28,0,CLIC
1986-08-29,0,CLIC
1986-08-30,0,CLIC
1986-08-31,0,CLIC
1986-09-01,0,CLIC
1986-09-02,0,CLIC
1986-09-03,0,CLIC
1986-09-04,0,CLIC
1986-09-05,0,CLIC
1986-09-06,54,CLIC
1986-09-07,94,CLIC
1986-09-08,25,CLIC
1986-09-09,0,CLIC
1986-09-10,0,CLIC
1986-09-11,0,CLIC
1986-09-12,0,CLIC
1986-09-13,0,CLIC
1986-09-14,0,CLIC
1986-09-15,0,CLIC
1986-09-16,0,CLIC
1986-09-17,0,CLIC
1986-09-18,0,CLIC
1986-09-19,0,CLIC
1986-09-20,0,CLIC
1986-09-21,0,CLIC
1986-09-22,0,CLIC
1986-09-23,0,CLIC
1986-09-24,0,CLIC
1986-09-25,0,CLIC
1986-09-26,0,CLIC
1986-09-27,0,CLIC
1986-09-28,0,CLIC
1986-09-29,0,CLIC
1986-09-30,0,CLIC
1986-10-01,0,CLIC
1986-10-02,0,CLIC
1986-10-03,0,CLIC
1986-10-04,0,CLIC
1986-10-05,11,CLIC
1986-10-06,0,CLIC
1986-10-07,0,CLIC
1986-10-08,0,CLIC
1986-10-09,0,CLIC
1986-10-10,0,CLIC
1986-10-11,0,CLIC
1986-10-12,0,CLIC
1986-10-13,0,CLIC
1986-10-14,0,CLIC
1986-10-15,0,CLIC
1986-10-16,0,CLIC
1986-10-17,0,CLIC
1986-10-18,0,CLIC
1986-10-19,0,CLIC
1986-10-20,0,CLIC
1986-10-21,5,CLIC
1986-10-22,7,CLIC
1986-10-23,13,CLIC
1986-10-24,0,CLIC
1986-10-25,0,CLIC
1986-10-26,0,CLIC
1986-10-27,0,CLIC
1986-10-28,0,CLIC
1986-10-29,0,CLIC
1986-10-30,0,CLIC
1986-10-31,0,CLIC
1986-11-01,0,CLIC
1986-11-02,0,CLIC
1986-11-03,0,CLIC
1986-11-04,0,CLIC
1986-11-05,0,CLIC
1986-11-06,0,CLIC
1986-11-07,0,CLIC
1986-11-08,0,CLIC
1986-11-09,2,CLIC
1986-11-10,20,CLIC
1986-11-11,1,CLIC
1986-11-12,18,CLIC
1986-11-13,0,CLIC
1986-11-14,0,CLIC
1986-11-15,0,CLIC
1986-11-16,0,CLIC
1986-11-17,0,CLIC
1986-11-18,0,CLIC
1986-11-19,0,CLIC
1986-11-20,0,CLIC
1986-11-21,0,CLIC
1986-11-22,0,CLIC
1986-11-23,0,CLIC
1986-11-24,0,CLIC
1986-11-25,0,CLIC
1986-11-26,0,CLIC
1986-11-27,0,CLIC
1986-11-28,0,CLIC
1986-11-29,0,CLIC
1986-11-30,0,CLIC
1986-12-01,0,CLIC
1986-12-02,0,CLIC
1986-12-03,0,CLIC
1986-12-04,0,CLIC
1986-12-05,0,CLIC
1986-12-06,0,CLIC
1986-12-07,0,CLIC
1986-12-08,0,CLIC
1986-12-09,0,CLIC
1986-12-10,2,CLIC
1986-12-11,0,CLIC
1986-12-12,0,CLIC
1986-12-13,0,CLIC
1986-12-14,0,CLIC
1986-12-15,0,CLIC
1986-12-16,0,CLIC
1986-12-17,0,CLIC
1986-12-18,0,CLIC
1986-12-19,0,CLIC
1986-12-20,0,CLIC
1986-12-21,12,CLIC
1986-12-22,0,CLIC
1986-12-23,0,CLIC
1986-12-24,0,CLIC
1986-12-25,0,CLIC
1986-12-26,0,CLIC
1986-12-27,0,CLIC
1986-12-28,4,CLIC
1986-12-29,0,CLIC
1986-12-30,0,CLIC
1986-12-31,0,CLIC
1987-01-01,0,CLIC
1987-01-02,0,CLIC
1987-01-03,0,CLIC
1987-01-04,0,CLIC
1987-01-05,0,CLIC
1987-01-06,0,CLIC
1987-01-07,0,CLIC
1987-01-08,0,CLIC
1987-01-09,0,CLIC
1987-01-10,0,CLIC
1987-01-11,0,CLIC
1987-01-12,0,CLIC
1987-01-13,0,CLIC
1987-01-14,0,CLIC
1987-01-15,5,CLIC
1987-01-16,0,CLIC
1987-01-17,3,CLIC
1987-01-18,0,CLIC
1987-01-19,0,CLIC
1987-01-20,5,CLIC
1987-01-21,0,CLIC
1987-01-22,0,CLIC
1987-01-23,0,CLIC
1987-01-24,0,CLIC
1987-01-25,0,CLIC
1987-01-26,0,CLIC
1987-01-27,0,CLIC
1987-01-28,0,CLIC
1987-01-29,0,CLIC
1987-01-30,0,CLIC
1987-01-31,0,CLIC
1987-04-01,0,CLIC
1987-04-02,0,CLIC
1987-04-03,0,CLIC
1987-04-04,0,CLIC
1987-04-05,2,CLIC
1987-04-06,4,CLIC
1987-04-07,0,CLIC
1987-04-08,0,CLIC
1987-04-09,0,CLIC
1987-04-10,0,CLIC
1987-04-11,0,CLIC
1987-04-12,0,CLIC
1987-04-13,0,CLIC
1987-04-14,0,CLIC
1987-04-15,0,CLIC
1987-04-16,0,CLIC
1987-04-17,0,CLIC
1987-04-18,0,CLIC
1987-04-19,0,CLIC
1987-04-20,11,CLIC
1987-04-21,41,CLIC
1987-04-22,1,CLIC
1987-04-23,0,CLIC
1987-04-24,0,CLIC
1987-04-25,0,CLIC
1987-04-26,0,CLIC
1987-04-27,0,CLIC
1987-04-28,0,CLIC
1987-04-29,0,CLIC
1987-04-30,0,CLIC
1987-05-01,0,CLIC
1987-05-02,0,CLIC
1987-05-03,0,CLIC
1987-05-04,8,CLIC
1987-05-05,0,CLIC
1987-05-06,2,CLIC
1987-05-07,0,CLIC
1987-05-08,0,CLIC
1987-05-09,0,CLIC
1987-05-10,0,CLIC
1987-05-11,0,CLIC
1987-05-12,0,CLIC
1987-05-13,0,CLIC
1987-05-14,0,CLIC
1987-05-15,0,CLIC
1987-05-16,0,CLIC
1987-05-17,0,CLIC
1987-05-18,5,CLIC
1987-05-19,0,CLIC
1987-05-20,0,CLIC
1987-05-21,0,CLIC
1987-05-22,0,CLIC
1987-05-23,0,CLIC
1987-05-24,0,CLIC
1987-05-25,0,CLIC
1987-05-26,0,CLIC
1987-05-27,0,CLIC
1987-05-28,0,CLIC
1987-05-29,0,CLIC
1987-05-30,0,CLIC
1987-05-31,0,CLIC
1987-06-01,52,CLIC
1987-06-02,0,CLIC
1987-06-03,2,CLIC
1987-06-04,0,CLIC
1987-06-05,4,CLIC
1987-06-06,17,CLIC
1987-06-07,30,CLIC
1987-06-08,2,CLIC
1987-06-09,0,CLIC
1987-06-10,0,CLIC
1987-06-11,0,CLIC
1987-06-12,0,CLIC
1987-06-13,0,CLIC
1987-06-14,0,CLIC
1987-06-15,0,CLIC
1987-06-16,0,CLIC
1987-06-17,0,CLIC
1987-06-18,0,CLIC
1987-06-19,0,CLIC
1987-06-20,0,CLIC
1987-06-21,0,CLIC
1987-06-22,0,CLIC
1987-06-23,0,CLIC
1987-06-24,0,CLIC
1987-06-25,0,CLIC
1987-06-26,53,CLIC
1987-06-27,0,CLIC
1987-06-28,2,CLIC
1987-06-29,0,CLIC
1987-06-30,0,CLIC
1987-07-01,0,CLIC
1987-07-02,0,CLIC
1987-07-03,0,CLIC
1987-07-04,0,CLIC
1987-07-05,0,CLIC
1987-07-06,0,CLIC
1987-07-07,0,CLIC
1987-07-08,0,CLIC
1987-07-09,0,CLIC
1987-07-10,0,CLIC
1987-07-11,0,CLIC
1987-07-12,0,CLIC
1987-07-13,0,CLIC
1987-07-14,9,CLIC
1987-07-15,0,CLIC
1987-07-16,0,CLIC
1987-07-17,0,CLIC
1987-07-18,0,CLIC
1987-07-19,0,CLIC
1987-07-20,0,CLIC
1987-07-21,0,CLIC
1987-07-22,0,CLIC
1987-07-23,0,CLIC
1987-07-24,17,CLIC
1987-07-25,6,CLIC
1987-07-26,53,CLIC
1987-07-27,0,CLIC
1987-07-28,0,CLIC
1987-07-29,0,CLIC
1987-07-31,0,CLIC
1987-08-01,0,CLIC
1987-08-02,0,CLIC
1987-08-03,0,CLIC
1987-08-04,0,CLIC
1987-08-05,0,CLIC
1987-08-06,0,CLIC
1987-08-07,0,CLIC
1987-08-08,0,CLIC
1987-08-09,0,CLIC
1987-08-10,0,CLIC
1987-08-11,0,CLIC
1987-08-12,0,CLIC
1987-08-13,0,CLIC
1987-08-14,0,CLIC
1987-08-15,0,CLIC
1987-08-16,0,CLIC
1987-08-17,0,CLIC
1987-08-18,0,CLIC
1987-08-19,0,CLIC
1987-08-20,0,CLIC
1987-08-21,0,CLIC
1987-08-22,0,CLIC
1987-08-23,0,CLIC
1987-08-24,0,CLIC
1987-08-25,0,CLIC
1987-08-26,0,CLIC
1987-08-27,0,CLIC
1987-08-28,90,CLIC
1987-08-29,10,CLIC
1987-08-30,10,CLIC
1987-08-31,10,CLIC
1987-09-01,0,CLIC
1987-09-02,0,CLIC
1987-09-03,0,CLIC
1987-09-04,0,CLIC
1987-09-05,0,CLIC
1987-09-06,0,CLIC
1987-09-07,0,CLIC
1987-09-08,0,CLIC
1987-09-09,0,CLIC
1987-09-10,0,CLIC
1987-09-11,0,CLIC
1987-09-12,0,CLIC
1987-09-13,0,CLIC
1987-09-14,0,CLIC
1987-09-15,0,CLIC
1987-09-16,0,CLIC
1987-09-17,0,CLIC
1987-09-18,0,CLIC
1987-09-19,0,CLIC
1987-09-20,0,CLIC
1987-09-21,11,CLIC
1987-09-22,0,CLIC
1987-09-23,0,CLIC
1987-09-24,0,CLIC
1987-09-25,0,CLIC
1987-09-26,0,CLIC
1987-09-27,0,CLIC
1987-09-28,0,CLIC
1987-09-29,0,CLIC
1987-09-30,0,CLIC
1987-10-01,0,CLIC
1987-10-02,0,CLIC
1987-10-03,0,CLIC
1987-10-04,0,CLIC
1987-10-05,0,CLIC
1987-10-06,0,CLIC
1987-10-07,0,CLIC
1987-10-08,0,CLIC
1987-10-09,0,CLIC
1987-10-10,0,CLIC
1987-10-11,0,CLIC
1987-10-12,0,CLIC
1987-10-13,0,CLIC
1987-10-14,0,CLIC
1987-10-15,0,CLIC
1987-10-16,0,CLIC
1987-10-17,0,CLIC
1987-10-18,0,CLIC
1987-10-19,0,CLIC
1987-10-20,12,CLIC
1987-10-21,8,CLIC
1987-10-22,0,CLIC
1987-10-23,0,CLIC
1987-10-24,0,CLIC
1987-10-25,0,CLIC
1987-10-26,0,CLIC
1987-10-27,0,CLIC
1987-10-28,0,CLIC
1987-10-29,0,CLIC
1987-10-30,0,CLIC
1987-10-31,0,CLIC
1987-11-01,0,CLIC
1987-11-02,0,CLIC
1987-11-03,0,CLIC
1987-11-04,0,CLIC
1987-11-05,0,CLIC
1987-11-06,0,CLIC
1987-11-07,0,CLIC
1987-11-08,0,CLIC
1987-11-09,0,CLIC
1987-11-10,0,CLIC
1987-11-11,0,CLIC
1987-11-12,0,CLIC
1987-11-13,0,CLIC
1987-11-14,0,CLIC
1987-11-15,0,CLIC
1987-11-16,0,CLIC
1987-11-17,0,CLIC
1987-11-18,0,CLIC
1987-11-19,0,CLIC
1987-11-20,0,CLIC
1987-11-21,0,CLIC
1987-11-22,0,CLIC
1987-11-23,0,CLIC
1987-11-24,0,CLIC
1987-11-25,0,CLIC
1987-11-26,0,CLIC
1987-11-27,0,CLIC
1987-11-28,0,CLIC
1987-11-29,0,CLIC
1987-11-30,0,CLIC
1987-12-01,0,CLIC
1987-12-02,0,CLIC
1987-12-03,0,CLIC
1987-12-04,0,CLIC
1987-12-05,0,CLIC
1987-12-06,0,CLIC
1987-12-07,0,CLIC
1987-12-08,0,CLIC
1987-12-09,0,CLIC
1987-12-10,0,CLIC
1987-12-11,0,CLIC
1987-12-12,0,CLIC
1987-12-13,0,CLIC
1987-12-14,0,CLIC
1987-12-15,0,CLIC
1987-12-16,0,CLIC
1987-12-17,0,CLIC
1987-12-18,0,CLIC
1987-12-19,0,CLIC
1987-12-20,0,CLIC
1987-12-21,0,CLIC
1987-12-22,0,CLIC
1987-12-23,0,CLIC
1987-12-24,0,CLIC
1987-12-25,0,CLIC
1987-12-26,0,CLIC
1987-12-27,0,CLIC
1987-12-28,0,CLIC
1987-12-29,0,CLIC
1987-12-30,0,CLIC
1987-12-31,0,CLIC
1988-01-01,0,CLIC
1988-01-02,0,CLIC
1988-01-03,0,CLIC
1988-01-04,0,CLIC
1988-01-05,0,CLIC
1988-01-06,0,CLIC
1988-01-07,0,CLIC
1988-01-08,0,CLIC
1988-01-09,0,CLIC
1988-01-10,0,CLIC
1988-01-11,0,CLIC
1988-01-12,0,CLIC
1988-01-13,0,CLIC
1988-01-14,0,CLIC
1988-01-15,0,CLIC
1988-01-16,0,CLIC
1988-01-17,0,CLIC
1988-01-18,0,CLIC
1988-01-19,0,CLIC
1988-01-20,0,CLIC
1988-01-21,0,CLIC
1988-01-22,0,CLIC
1988-01-23,0,CLIC
1988-01-24,0,CLIC
1988-01-25,0,CLIC
1988-01-26,0,CLIC
1988-01-27,0,CLIC
1988-01-28,0,CLIC
1988-01-29,0,CLIC
1988-01-30,0,CLIC
1988-01-31,0,CLIC
1988-02-01,0,CLIC
1988-02-02,0,CLIC
1988-02-03,5.6,CLIC
1988-02-04,10,CLIC
1988-02-05,7,CLIC
1988-02-06,0,CLIC
1988-02-07,0,CLIC
1988-02-08,0,CLIC
1988-02-09,2,CLIC
1988-02-10,0,CLIC
1988-02-11,0,CLIC
1988-02-12,0,CLIC
1988-02-13,0,CLIC
1988-02-14,0,CLIC
1988-02-15,0,CLIC
1988-02-16,0,CLIC
1988-02-17,0,CLIC
1988-02-18,0,CLIC
1988-02-19,0,CLIC
1988-02-20,0,CLIC
1988-02-21,0,CLIC
1988-02-22,0,CLIC
1988-02-23,0,CLIC
1988-02-24,0,CLIC
1988-02-25,0,CLIC
1988-02-26,0,CLIC
1988-02-27,0,CLIC
1988-02-28,0,CLIC
1988-03-01,0,CLIC
1988-03-02,0,CLIC
1988-03-03,0,CLIC
1988-03-04,0,CLIC
1988-03-05,0,CLIC
1988-03-06,0,CLIC
1988-03-07,0,CLIC
1988-03-08,0,CLIC
1988-03-09,0,CLIC
1988-03-10,0,CLIC
1988-03-11,0,CLIC
1988-03-12,0,CLIC
1988-03-13,0,CLIC
1988-03-14,0,CLIC
1988-03-15,0,CLIC
1988-03-16,0,CLIC
1988-03-17,0,CLIC
1988-03-18,0,CLIC
1988-03-19,0,CLIC
1988-03-20,0,CLIC
1988-03-21,0,CLIC
1988-03-22,0,CLIC
1988-03-23,0,CLIC
1988-03-24,0,CLIC
1988-03-25,0,CLIC
1988-03-26,0,CLIC
1988-03-27,0,CLIC
1988-03-28,0,CLIC
1988-03-29,0,CLIC
1988-03-30,0,CLIC
1988-03-31,0,CLIC
1988-06-22,0,CLIC
1988-06-23,0,CLIC
1988-06-24,0,CLIC
1988-06-25,0,CLIC
1988-06-26,0,CLIC
1988-06-27,0,CLIC
1988-06-28,0,CLIC
1988-06-29,0,CLIC
1988-06-30,0,CLIC
1988-07-01,0,CLIC
1988-07-02,0,CLIC
1988-07-03,0,CLIC
1988-07-04,0,CLIC
1988-07-05,0,CLIC
1988-07-06,0,CLIC
1988-07-07,0,CLIC
1988-07-08,0,CLIC
1988-07-09,6.5,CLIC
1988-07-10,0.5,CLIC
1988-07-11,0,CLIC
1988-07-12,0,CLIC
1988-07-13,0,CLIC
1988-07-14,0,CLIC
1988-07-15,0,CLIC
1988-07-16,0,CLIC
1988-07-17,0,CLIC
1988-07-18,0,CLIC
1988-07-19,0,CLIC
1988-07-20,3.5,CLIC
1988-07-21,0,CLIC
1988-07-22,2,CLIC
1988-07-23,0,CLIC
1988-07-24,0,CLIC
1988-07-25,0,CLIC
1988-07-26,0,CLIC
1988-07-27,0,CLIC
1988-07-28,0,CLIC
1988-07-29,23,CLIC
1988-07-30,7,CLIC
1988-07-31,0,CLIC
1988-08-01,3,CLIC
1988-08-02,0,CLIC
1988-08-03,0,CLIC
1988-08-04,9,CLIC
1988-08-05,0,CLIC
1988-08-06,0,CLIC
1988-08-07,0,CLIC
1988-08-08,0,CLIC
1988-08-09,0,CLIC
1988-08-10,0,CLIC
1988-08-11,0,CLIC
1988-08-12,0,CLIC
1988-08-13,0,CLIC
1988-08-14,1,CLIC
1988-08-15,15,CLIC
1988-08-16,0,CLIC
1988-08-17,9.5,CLIC
1988-08-18,18,CLIC
1988-08-19,1,CLIC
1988-08-20,0,CLIC
1988-08-21,0,CLIC
1988-08-22,0,CLIC
1988-08-23,0,CLIC
1988-08-24,0,CLIC
1988-08-25,0.5,CLIC
1988-08-26,0,CLIC
1988-08-27,0,CLIC
1988-08-28,0,CLIC
1988-08-29,6,CLIC
1988-08-30,3.5,CLIC
1988-08-31,0,CLIC
1988-09-01,0,CLIC
1988-09-02,4,CLIC
1988-09-03,3,CLIC
1988-09-04,0,CLIC
1988-09-05,0,CLIC
1988-09-06,0,CLIC
1988-09-07,0,CLIC
1988-09-08,0,CLIC
1988-09-09,0,CLIC
1988-09-10,0,CLIC
1988-09-11,0,CLIC
1988-09-12,0,CLIC
1988-09-13,0,CLIC
1988-09-14,0,CLIC
1988-09-15,0,CLIC
1988-09-16,0,CLIC
1988-09-17,200,CLIC
1988-09-18,0,CLIC
1988-09-19,0,CLIC
1988-09-20,0,CLIC
1988-09-21,0,CLIC
1988-09-22,0,CLIC
1988-09-23,0,CLIC
1988-09-24,0,CLIC
1988-09-25,0,CLIC
1988-09-26,0,CLIC
1988-09-27,0,CLIC
1988-09-28,0,CLIC
1988-09-29,0,CLIC
1988-09-30,0,CLIC
1988-10-01,0,CLIC
1988-10-02,0,CLIC
1988-10-03,0,CLIC
1988-10-04,0,CLIC
1988-10-05,0,CLIC
1988-10-06,0,CLIC
1988-10-07,0,CLIC
1988-10-08,0,CLIC
1988-10-09,0,CLIC
