Estación: ,C19144,CIENEGUILLAS Y CRUCITAS
1977-08-21,6.26,CLIC
1977-08-22,7.43,CLIC
1977-08-23,6.3,CLIC
1977-08-24,9.69,CLIC
1977-08-25,5.64,CLIC
1977-08-26,7.76,CLIC
1977-08-27,6.61,CLIC
1977-08-28,3.96,CLIC
1977-08-29,3.43,CLIC
1977-08-30,3.37,CLIC
1977-08-31,5.63,CLIC
1977-09-04,4.55,CLIC
1977-09-05,5.14,CLIC
1977-09-06,3.61,CLIC
1977-09-07,9.87,CLIC
1977-09-08,4.84,CLIC
1977-09-09,3.62,CLIC
1977-09-10,3.61,CLIC
1977-09-11,5.13,CLIC
1977-09-12,4.5,CLIC
1977-09-13,7.86,CLIC
1977-09-14,6.17,CLIC
1977-09-15,5.08,CLIC
1977-09-16,5.85,CLIC
1977-09-17,7.15,CLIC
1977-09-18,4.81,CLIC
1977-09-19,3.59,CLIC
1977-09-20,4.77,CLIC
1977-09-21,5.94,CLIC
1977-09-22,8.38,CLIC
1977-09-23,4.76,CLIC
1977-09-24,6.88,CLIC
1977-09-25,5.52,CLIC
1977-09-26,4.44,CLIC
1977-09-27,5.52,CLIC
1977-09-28,3.49,CLIC
1977-09-29,5.11,CLIC
1977-09-30,6.2,CLIC
1977-10-01,4.25,CLIC
1977-10-02,3.04,CLIC
1977-10-03,3.91,CLIC
1977-10-04,3.87,CLIC
1977-10-05,2.83,CLIC
1977-10-06,4.45,CLIC
1977-10-07,5.2,CLIC
1977-10-08,4.25,CLIC
1977-10-09,2.71,CLIC
1977-10-10,2.8,CLIC
1977-10-11,1.29,CLIC
1977-10-12,4.13,CLIC
1977-10-13,3.84,CLIC
1977-10-14,4.84,CLIC
1977-10-15,3.73,CLIC
1977-10-16,5.61,CLIC
1977-10-17,4.1,CLIC
1977-10-18,4.84,CLIC
1977-10-19,3.62,CLIC
1977-10-20,4.35,CLIC
1977-10-21,5.17,CLIC
1977-10-22,7.94,CLIC
1977-10-23,3.03,CLIC
1977-10-24,2.77,CLIC
1977-10-25,2.17,CLIC
1977-10-26,2.9,CLIC
1977-10-27,3.18,CLIC
1977-10-28,3.92,CLIC
1977-10-29,5.96,CLIC
1977-10-30,4.09,CLIC
1977-10-31,5.81,CLIC
1977-11-01,3.29,CLIC
1977-11-02,6.05,CLIC
1977-11-03,2.26,CLIC
1977-11-04,3.77,CLIC
1977-11-05,4.65,CLIC
1977-11-06,8.45,CLIC
1977-11-07,9.78,CLIC
1977-11-08,5.31,CLIC
1977-11-09,4.18,CLIC
1977-11-10,2.18,CLIC
1977-11-11,1.42,CLIC
1977-11-12,2.61,CLIC
1977-11-13,1.23,CLIC
1977-11-14,3.59,CLIC
1977-11-15,4.88,CLIC
1977-11-16,5.32,CLIC
1977-11-17,3.24,CLIC
1977-11-18,5.92,CLIC
1977-11-19,6.3,CLIC
1977-11-20,3.86,CLIC
1977-11-21,3.68,CLIC
1977-11-22,2.4,CLIC
1977-11-23,2.47,CLIC
1977-11-24,4.87,CLIC
1977-11-25,2.77,CLIC
1977-11-26,4.12,CLIC
1977-11-27,4.67,CLIC
1977-11-28,6.18,CLIC
1977-11-29,2.04,CLIC
1977-11-30,3.45,CLIC
1977-12-01,2.8,CLIC
1977-12-02,2.77,CLIC
1977-12-03,3.14,CLIC
1977-12-04,6.06,CLIC
1977-12-05,3.79,CLIC
1977-12-06,2.46,CLIC
1977-12-07,4.35,CLIC
1977-12-08,5.27,CLIC
1977-12-09,1.22,CLIC
1977-12-10,3.72,CLIC
1977-12-11,4.56,CLIC
1977-12-12,6.16,CLIC
1977-12-13,2.22,CLIC
1977-12-14,0.66,CLIC
1977-12-15,0.67,CLIC
1977-12-16,1.85,CLIC
1977-12-17,0.77,CLIC
1977-12-18,5.85,CLIC
1977-12-19,5.55,CLIC
1977-12-20,3.22,CLIC
1977-12-21,0.9,CLIC
1977-12-22,0.78,CLIC
1977-12-23,1.77,CLIC
1977-12-24,3.16,CLIC
1977-12-25,3.73,CLIC
1977-12-26,4.48,CLIC
1977-12-27,3.66,CLIC
1977-12-28,2.77,CLIC
1977-12-29,4.64,CLIC
1977-12-30,2.17,CLIC
1977-12-31,4.47,CLIC
1978-05-01,8.6,CLIC
1978-05-02,6.55,CLIC
1978-05-03,7.67,CLIC
1978-05-04,6.86,CLIC
1978-05-05,6.5,CLIC
1978-05-06,9.33,CLIC
1978-05-07,9.67,CLIC
1978-05-08,6.51,CLIC
1978-05-09,4.89,CLIC
1978-05-10,4.68,CLIC
1978-05-11,9.9,CLIC
1978-05-12,7.7,CLIC
1978-05-13,5.28,CLIC
1978-05-14,4.65,CLIC
1978-05-15,3.47,CLIC
1978-05-16,5.5,CLIC
1978-05-17,4.35,CLIC
1978-05-18,5.28,CLIC
1978-05-19,2.62,CLIC
1978-05-20,4.5,CLIC
1978-05-21,3.97,CLIC
1978-05-22,5.01,CLIC
1978-05-23,4.2,CLIC
1978-05-24,6.44,CLIC
1978-05-25,4.8,CLIC
1978-05-26,6.7,CLIC
1978-05-27,2.74,CLIC
1978-05-28,3.83,CLIC
1978-05-29,6.23,CLIC
1978-05-30,3.94,CLIC
1978-05-31,4.56,CLIC
1978-06-01,3.3,CLIC
1978-06-02,3.48,CLIC
1978-06-03,4.2,CLIC
1978-06-04,5.17,CLIC
1978-06-05,3.99,CLIC
1978-06-06,4.29,CLIC
1978-06-07,2.33,CLIC
1978-06-08,7.88,CLIC
1978-06-09,5.86,CLIC
1978-06-10,4.19,CLIC
1978-06-11,3.89,CLIC
1978-06-12,5.08,CLIC
1978-06-13,5.19,CLIC
1978-06-14,2.45,CLIC
1978-06-15,5.2,CLIC
1978-06-16,9.64,CLIC
1978-06-17,3.28,CLIC
1978-06-18,2.89,CLIC
1978-06-19,2.8,CLIC
1978-06-20,2.7,CLIC
1978-06-21,3.38,CLIC
1978-06-22,2.54,CLIC
1978-06-23,3.22,CLIC
1978-06-24,6.54,CLIC
1978-06-25,5.57,CLIC
1978-06-26,4.62,CLIC
1978-06-27,5.91,CLIC
1978-06-28,2.94,CLIC
1978-06-29,7.12,CLIC
1978-06-30,3.06,CLIC
1978-07-01,5.33,CLIC
1978-07-02,4.87,CLIC
1978-07-03,3.7,CLIC
1978-07-04,4.6,CLIC
1978-07-05,3.25,CLIC
1978-07-06,3.33,CLIC
1978-07-07,6.7,CLIC
1978-07-08,6.12,CLIC
1978-07-09,4.54,CLIC
1978-07-10,7.46,CLIC
1978-07-11,3.09,CLIC
1978-07-12,5.69,CLIC
1978-07-13,2.04,CLIC
1978-07-14,4.81,CLIC
1978-07-15,2.51,CLIC
1978-07-16,6.44,CLIC
1978-07-17,7.6,CLIC
1978-07-18,3.76,CLIC
1978-07-19,2.79,CLIC
1978-07-20,2.2,CLIC
1978-07-21,4.34,CLIC
1978-07-22,8.34,CLIC
1978-07-23,5.23,CLIC
1978-07-24,5.71,CLIC
1978-07-25,4.26,CLIC
1978-07-26,1.94,CLIC
1978-07-27,7.92,CLIC
1978-07-28,2.53,CLIC
1978-07-29,4.02,CLIC
1978-07-30,3.89,CLIC
1978-07-31,1.63,CLIC
1978-08-01,2.98,CLIC
1978-08-02,3.73,CLIC
1978-08-03,4.04,CLIC
1978-08-04,8.96,CLIC
1978-08-05,5.92,CLIC
1978-08-06,3.75,CLIC
1978-08-07,5.29,CLIC
1978-08-08,3.13,CLIC
1978-08-09,5.81,CLIC
1978-08-10,3.3,CLIC
1978-08-11,2.89,CLIC
1978-08-12,4.18,CLIC
1978-08-13,3.49,CLIC
1978-08-14,8.38,CLIC
1978-08-15,4.48,CLIC
1978-08-16,2.8,CLIC
1978-08-17,2.39,CLIC
1978-08-18,2.21,CLIC
1978-08-19,3.49,CLIC
1978-08-20,4.89,CLIC
1978-08-21,4.63,CLIC
1978-08-22,2.93,CLIC
1978-08-23,5.39,CLIC
1978-08-24,5.26,CLIC
1978-08-25,3.39,CLIC
1978-08-26,5.91,CLIC
1978-08-27,3.6,CLIC
1978-08-28,1,CLIC
1978-08-29,4.26,CLIC
1978-08-30,5.36,CLIC
1978-08-31,3.31,CLIC
1978-09-01,5.65,CLIC
1978-09-02,6,CLIC
1978-09-03,4.68,CLIC
1978-09-04,3.7,CLIC
1978-09-05,3.07,CLIC
1978-09-06,2.29,CLIC
1978-09-07,2.67,CLIC
1978-09-08,1.36,CLIC
1978-09-09,3.87,CLIC
1978-09-10,4.43,CLIC
1978-09-11,3.23,CLIC
1978-09-12,3.12,CLIC
1978-09-13,5.84,CLIC
1978-09-14,3.6,CLIC
1978-09-15,3.88,CLIC
1978-09-16,2.88,CLIC
1978-09-17,4.14,CLIC
1978-09-18,4.85,CLIC
1978-09-19,0.78,CLIC
1978-09-20,4.8,CLIC
1978-09-24,5.2,CLIC
1978-09-25,1.45,CLIC
1978-09-26,4.79,CLIC
1978-09-27,5.67,CLIC
1978-09-30,2.8,CLIC
1978-10-01,2.85,CLIC
1978-10-02,3.78,CLIC
1978-10-03,2.91,CLIC
1978-10-04,1.89,CLIC
1978-10-05,5,CLIC
1978-10-06,3.62,CLIC
1978-10-07,3.56,CLIC
1978-10-08,4.42,CLIC
1978-10-09,5.61,CLIC
1978-10-10,4.16,CLIC
1978-10-11,5.04,CLIC
1978-10-12,2.41,CLIC
1978-10-13,2.41,CLIC
1978-10-14,3.01,CLIC
1978-10-15,3.15,CLIC
1978-10-16,4.9,CLIC
1978-10-17,1.03,CLIC
1978-10-18,3.3,CLIC
1978-10-19,3.55,CLIC
1978-10-20,3.18,CLIC
1978-10-21,3.05,CLIC
1978-10-22,1.42,CLIC
1978-10-23,3.13,CLIC
1978-10-24,3.07,CLIC
1978-10-25,3.6,CLIC
1978-10-26,1.93,CLIC
1978-10-27,1.76,CLIC
1978-10-28,2.2,CLIC
1978-10-29,1.06,CLIC
1978-10-30,4.49,CLIC
1978-10-31,3.06,CLIC
1978-12-01,1.26,CLIC
1978-12-02,0.81,CLIC
1978-12-03,6.76,CLIC
1978-12-04,1.77,CLIC
1978-12-05,2.49,CLIC
1978-12-06,1.86,CLIC
1978-12-07,5.45,CLIC
1978-12-08,5.39,CLIC
1978-12-09,3.97,CLIC
1978-12-10,2.6,CLIC
1978-12-11,3.32,CLIC
1978-12-12,1.11,CLIC
1978-12-13,1.12,CLIC
1978-12-14,2.68,CLIC
1978-12-15,1.79,CLIC
1978-12-16,1.92,CLIC
1978-12-17,3.01,CLIC
1978-12-18,1.56,CLIC
1978-12-19,5.02,CLIC
1978-12-20,2.05,CLIC
1978-12-21,3.45,CLIC
1978-12-22,3.56,CLIC
1978-12-23,2.56,CLIC
1978-12-24,2.85,CLIC
1978-12-25,4.03,CLIC
1978-12-26,2.65,CLIC
1978-12-27,0.48,CLIC
1978-12-28,0.39,CLIC
1978-12-29,1.07,CLIC
1978-12-30,2.11,CLIC
1978-12-31,2.32,CLIC
1979-01-01,4.4,CLIC
1979-01-02,1.8,CLIC
1979-01-03,1.2,CLIC
1979-01-04,2.9,CLIC
1979-01-05,3.1,CLIC
1979-01-06,2.5,CLIC
1979-01-07,3.8,CLIC
1979-01-08,1.5,CLIC
1979-01-09,2.2,CLIC
1979-01-10,0.9,CLIC
1979-01-11,1.9,CLIC
1979-01-12,2,CLIC
1979-01-13,2.3,CLIC
1979-01-14,3.6,CLIC
1979-01-15,2.1,CLIC
1979-01-16,2.5,CLIC
1979-01-17,2.8,CLIC
1979-01-18,4,CLIC
1979-01-19,5.6,CLIC
1979-01-20,5.9,CLIC
1979-01-21,2.1,CLIC
1979-01-22,3.9,CLIC
1979-01-23,5.9,CLIC
1979-01-24,2,CLIC
1979-01-25,0.3,CLIC
1979-01-26,5.4,CLIC
1979-01-27,6,CLIC
1979-01-28,3.1,CLIC
1979-01-29,5.2,CLIC
1979-01-30,5.4,CLIC
1979-01-31,3.4,CLIC
1979-02-01,2.7,CLIC
1979-02-02,2.2,CLIC
1979-02-03,4.6,CLIC
1979-02-04,4.8,CLIC
1979-02-05,4.5,CLIC
1979-02-06,1.5,CLIC
1979-02-07,4,CLIC
1979-02-08,4.1,CLIC
1979-02-09,2.9,CLIC
1979-02-10,1.6,CLIC
1979-02-11,3.5,CLIC
1979-02-12,2.9,CLIC
1979-02-13,3.6,CLIC
1979-02-14,4.1,CLIC
1979-02-15,4.9,CLIC
1979-02-16,4.2,CLIC
1979-02-17,4.8,CLIC
1979-02-18,3.7,CLIC
1979-02-19,3,CLIC
1979-02-20,4.5,CLIC
1979-02-21,6.2,CLIC
1979-02-22,4.3,CLIC
1979-02-23,4.6,CLIC
1979-02-24,5.5,CLIC
1979-02-25,5.2,CLIC
1979-02-26,6.5,CLIC
1979-02-27,5.9,CLIC
1979-02-28,9.4,CLIC
1980-06-14,8.7,CLIC
1980-06-15,6.2,CLIC
1980-06-16,5.6,CLIC
1980-06-17,9.2,CLIC
1980-06-18,9.4,CLIC
1980-06-19,1.6,CLIC
1980-06-20,1.9,CLIC
1980-06-21,2.6,CLIC
1980-06-22,5.4,CLIC
1980-06-23,3.1,CLIC
1980-06-24,4.3,CLIC
1980-06-25,2.1,CLIC
1980-06-26,3.4,CLIC
1980-06-27,1.5,CLIC
1980-06-28,2.8,CLIC
1980-06-29,5.4,CLIC
1980-06-30,4.6,CLIC
1980-07-01,8.5,CLIC
1980-07-02,4.7,CLIC
1980-07-03,6.4,CLIC
1980-07-04,5.1,CLIC
1980-07-05,2.8,CLIC
1980-07-06,4.6,CLIC
1980-07-07,5.7,CLIC
1980-07-08,3,CLIC
1980-07-09,3.5,CLIC
1980-07-10,3.9,CLIC
1980-07-11,4.4,CLIC
1980-07-12,4.5,CLIC
1980-07-13,3.5,CLIC
1980-07-14,3.2,CLIC
1980-07-15,4.2,CLIC
1980-07-16,2.7,CLIC
1980-07-17,3.7,CLIC
1980-07-18,3.6,CLIC
1980-07-19,3.3,CLIC
1980-07-20,3.6,CLIC
1980-07-21,3.2,CLIC
1980-07-22,7,CLIC
1980-07-23,4.6,CLIC
1980-07-24,2.5,CLIC
1980-07-25,3.7,CLIC
1980-07-26,4.8,CLIC
1980-07-27,4.4,CLIC
1980-07-28,6,CLIC
1980-07-29,2.3,CLIC
1980-07-30,3.5,CLIC
1980-07-31,4.7,CLIC
1980-10-02,3,CLIC
1980-10-03,3.3,CLIC
1980-10-04,6.8,CLIC
1980-10-05,4.2,CLIC
1980-10-06,4,CLIC
1980-10-07,2.4,CLIC
1980-10-08,2.4,CLIC
1980-10-09,4,CLIC
1980-10-10,5.6,CLIC
1980-10-11,6,CLIC
1980-10-14,2.9,CLIC
1980-10-15,3.1,CLIC
1980-10-16,2.3,CLIC
1980-10-17,2.2,CLIC
1980-10-18,2.6,CLIC
1980-10-19,3.3,CLIC
1980-10-20,1.7,CLIC
1980-10-21,3.1,CLIC
1980-10-22,2.9,CLIC
1980-10-23,3.1,CLIC
1980-10-24,3.5,CLIC
1980-10-25,2.9,CLIC
1980-10-26,3,CLIC
1980-10-27,4.9,CLIC
1980-10-28,4.5,CLIC
1980-10-29,5,CLIC
1980-10-30,4.1,CLIC
1980-10-31,3,CLIC
1981-06-01,5.9,CLIC
1981-06-02,4.9,CLIC
1981-06-03,4.6,CLIC
1981-06-04,5.7,CLIC
1981-06-05,5.6,CLIC
1981-06-06,5.8,CLIC
1981-06-07,3.7,CLIC
1981-06-08,5,CLIC
1981-06-09,6.5,CLIC
1981-06-10,4.4,CLIC
1981-06-11,4.5,CLIC
1981-06-12,4.4,CLIC
1981-06-13,3.1,CLIC
1981-06-14,3.4,CLIC
1981-06-15,2.8,CLIC
1981-06-16,3.7,CLIC
1981-06-17,4.7,CLIC
1981-06-18,4.9,CLIC
1981-06-19,3.6,CLIC
1981-06-20,2.1,CLIC
1981-06-21,3.5,CLIC
1981-06-22,6.4,CLIC
1981-06-23,4.7,CLIC
1981-06-24,4.4,CLIC
1981-06-25,3.9,CLIC
1981-06-26,2.9,CLIC
1981-06-27,4.3,CLIC
1981-06-28,3.6,CLIC
1981-06-29,3.8,CLIC
1981-06-30,6.1,CLIC
1981-11-01,3.4,CLIC
1981-11-02,2.7,CLIC
1981-11-03,5.4,CLIC
1981-11-04,3.6,CLIC
1981-11-05,4.1,CLIC
1981-11-06,4.2,CLIC
1981-11-07,5.1,CLIC
1981-11-08,4.8,CLIC
1981-11-09,4.1,CLIC
1981-11-10,4.5,CLIC
1981-11-11,3.5,CLIC
1981-11-12,2.9,CLIC
1981-11-13,3.2,CLIC
1981-11-14,4.1,CLIC
1981-11-15,4,CLIC
1981-11-16,4.2,CLIC
1981-11-17,3.9,CLIC
1981-11-18,3.9,CLIC
1981-11-19,1.9,CLIC
1981-11-20,3.2,CLIC
1981-11-21,4.1,CLIC
1981-11-22,3.9,CLIC
1981-11-23,3.8,CLIC
1981-11-24,2.3,CLIC
1981-11-25,3,CLIC
1981-11-26,3.7,CLIC
1981-11-27,2.4,CLIC
1981-11-28,4.6,CLIC
1981-11-29,4,CLIC
1981-11-30,3.2,CLIC
1981-12-01,3.15,CLIC
1981-12-02,3.73,CLIC
1981-12-03,3.97,CLIC
1981-12-04,3.6,CLIC
1981-12-05,3.07,CLIC
1981-12-06,4.13,CLIC
1981-12-07,3.7,CLIC
1981-12-08,2.45,CLIC
1981-12-09,2.89,CLIC
1981-12-10,3.11,CLIC
1981-12-11,2.07,CLIC
1981-12-12,4.52,CLIC
1981-12-13,4.69,CLIC
1981-12-14,3.15,CLIC
1981-12-15,1.59,CLIC
1981-12-16,3.67,CLIC
1981-12-17,3.04,CLIC
1981-12-18,3.05,CLIC
1981-12-19,3.59,CLIC
1981-12-20,3.76,CLIC
1981-12-21,3.15,CLIC
1981-12-22,2.85,CLIC
1981-12-23,3.97,CLIC
1981-12-24,3.51,CLIC
1981-12-25,2.62,CLIC
1981-12-26,3.9,CLIC
1981-12-27,4.7,CLIC
1981-12-28,4.45,CLIC
1981-12-29,4.52,CLIC
1981-12-30,3.13,CLIC
1981-12-31,4.75,CLIC
1985-01-01,3,CLIC
1985-01-02,2.6,CLIC
1985-01-03,2.4,CLIC
1985-01-04,2.8,CLIC
1985-01-05,2.1,CLIC
1985-01-06,2.3,CLIC
1985-01-07,2.8,CLIC
1985-01-08,2.2,CLIC
1985-01-09,2.8,CLIC
1985-01-10,2.6,CLIC
1985-01-11,4.5,CLIC
1985-01-12,3.6,CLIC
1985-01-13,2.9,CLIC
1985-01-14,2.4,CLIC
1985-01-15,2,CLIC
1985-01-16,2.3,CLIC
1985-01-17,2.7,CLIC
1985-01-18,2.55,CLIC
1985-01-19,2.35,CLIC
1985-01-20,2.8,CLIC
1985-01-21,1.9,CLIC
1985-01-22,3.05,CLIC
1985-01-23,2.35,CLIC
1985-01-24,3,CLIC
1985-01-25,2,CLIC
1985-01-26,1.9,CLIC
1985-01-27,1.7,CLIC
1985-01-28,2,CLIC
1985-01-29,2.2,CLIC
1985-01-30,2.2,CLIC
1985-01-31,2.2,CLIC
1985-02-01,3.09,CLIC
1985-02-02,6.91,CLIC
1985-02-03,5.85,CLIC
1985-02-04,8.15,CLIC
1985-02-05,8,CLIC
1985-02-06,3.98,CLIC
1985-02-07,2.72,CLIC
1985-02-08,5.29,CLIC
1985-02-09,4.7,CLIC
1985-02-10,2.81,CLIC
1985-02-11,3.34,CLIC
1985-02-12,5.01,CLIC
1985-02-13,2.75,CLIC
1985-02-14,3.35,CLIC
1985-02-15,4.05,CLIC
1985-02-16,4.07,CLIC
1985-02-17,4.99,CLIC
1985-02-18,5.25,CLIC
1985-02-19,6.6,CLIC
1985-02-20,4.93,CLIC
1985-02-21,5.61,CLIC
1985-02-22,6.25,CLIC
1985-02-23,4.59,CLIC
1985-02-24,6.56,CLIC
1985-02-25,4.85,CLIC
1985-02-26,5.09,CLIC
1985-02-27,4.96,CLIC
1985-02-28,5.18,CLIC
1985-04-01,3,CLIC
1985-04-02,2.1,CLIC
1985-04-03,3.2,CLIC
1985-04-04,4.6,CLIC
1985-04-05,2.8,CLIC
1985-04-06,3.5,CLIC
1985-04-07,4.6,CLIC
1985-04-08,4.1,CLIC
1985-04-09,4.46,CLIC
1985-04-10,6.14,CLIC
1985-04-11,5.72,CLIC
1985-04-12,3.45,CLIC
1985-04-13,2.25,CLIC
1985-04-14,4.38,CLIC
1985-04-15,4.35,CLIC
1985-04-16,5.7,CLIC
1985-04-17,3.37,CLIC
1985-04-18,4.36,CLIC
1985-04-19,4.07,CLIC
1985-04-20,3.49,CLIC
1985-04-21,5.5,CLIC
1985-04-22,2.91,CLIC
1985-04-23,4.27,CLIC
1985-04-24,5.73,CLIC
1985-04-25,4.05,CLIC
1985-04-26,1.48,CLIC
1985-04-27,4.62,CLIC
1985-04-28,5.41,CLIC
1985-04-29,5.03,CLIC
1985-04-30,3.61,CLIC
1986-02-01,1.1,CLIC
1986-02-02,1.6,CLIC
1986-02-03,1.53,CLIC
1986-02-04,1.1,CLIC
1986-02-05,1.65,CLIC
1986-02-06,1.9,CLIC
1986-02-07,1,CLIC
1986-02-08,1.2,CLIC
1986-02-09,1.01,CLIC
1986-02-10,2.44,CLIC
1986-02-11,2.01,CLIC
1986-02-12,1.35,CLIC
1986-02-13,2.99,CLIC
1986-02-14,1.6,CLIC
1986-02-15,1.52,CLIC
1986-02-16,2.02,CLIC
1986-02-17,2.01,CLIC
1986-02-18,1,CLIC
1986-02-19,2.74,CLIC
1986-02-20,3.57,CLIC
1986-02-21,7.07,CLIC
1986-02-22,5.04,CLIC
1986-02-23,3.05,CLIC
1986-02-24,3.03,CLIC
1986-02-25,4.03,CLIC
1986-02-26,2.03,CLIC
1986-02-27,1.68,CLIC
1986-02-28,2.62,CLIC
1986-03-01,2.02,CLIC
1986-03-02,2.21,CLIC
1986-03-03,1,CLIC
1986-03-04,1.04,CLIC
1986-03-05,4,CLIC
1986-03-06,3.02,CLIC
1986-03-07,1.03,CLIC
1986-03-08,1.79,CLIC
1986-03-09,0.87,CLIC
1986-03-10,1.6,CLIC
1986-03-11,1.83,CLIC
1986-03-12,1.75,CLIC
1986-03-13,0.61,CLIC
1986-03-14,0.53,CLIC
1986-03-15,1.01,CLIC
1986-03-16,0.63,CLIC
1986-03-17,2.49,CLIC
1986-03-18,0.63,CLIC
1986-03-19,1.92,CLIC
1986-03-20,0.65,CLIC
1986-03-21,1.68,CLIC
1986-03-22,0.86,CLIC
1986-03-23,0.9,CLIC
1986-03-24,1.77,CLIC
1986-03-25,1.58,CLIC
1986-03-26,1.02,CLIC
1986-03-27,1,CLIC
1986-03-28,1.86,CLIC
1986-03-29,0.98,CLIC
1986-03-30,4.06,CLIC
1986-03-31,1.41,CLIC
1986-04-01,4.04,CLIC
1986-04-02,5.02,CLIC
1986-04-03,5.05,CLIC
1986-04-04,4.1,CLIC
1986-04-05,4.02,CLIC
1986-04-06,5,CLIC
1986-04-07,5.28,CLIC
1986-04-08,6,CLIC
1986-04-09,6.43,CLIC
1986-04-10,6.47,CLIC
1986-04-11,6.98,CLIC
1986-04-12,6.13,CLIC
1986-04-13,5.37,CLIC
1986-04-14,5.43,CLIC
1986-04-15,5.66,CLIC
1986-04-16,6.82,CLIC
1986-04-17,5.4,CLIC
1986-04-18,6.35,CLIC
1986-04-19,6.28,CLIC
1986-04-20,7.75,CLIC
1986-04-21,5.54,CLIC
1986-04-22,6.82,CLIC
1986-04-23,6.36,CLIC
1986-04-24,7.47,CLIC
1986-04-25,7.71,CLIC
1986-04-26,5.18,CLIC
1986-04-27,6.64,CLIC
1986-04-28,6.53,CLIC
1986-04-29,6.71,CLIC
1986-04-30,6.87,CLIC
1986-05-01,6.28,CLIC
1986-05-02,6.07,CLIC
1986-05-03,8.82,CLIC
1986-05-04,8.22,CLIC
1986-05-05,7.75,CLIC
1986-05-06,7.96,CLIC
1986-05-07,7.83,CLIC
1986-05-08,6.31,CLIC
1986-05-09,6.42,CLIC
1986-05-10,4.38,CLIC
1986-05-11,7.26,CLIC
1986-05-12,6.18,CLIC
1986-05-13,6.67,CLIC
1986-05-14,7.37,CLIC
1986-05-15,6.4,CLIC
1986-05-16,4.82,CLIC
1986-05-17,7.12,CLIC
1986-05-18,6.06,CLIC
1986-05-19,6.41,CLIC
1986-05-20,5.75,CLIC
1986-05-21,2.72,CLIC
1986-05-22,9.34,CLIC
1986-05-23,7.45,CLIC
1986-05-24,6.26,CLIC
1986-05-25,6.36,CLIC
1986-05-26,6.28,CLIC
1986-05-27,4.51,CLIC
1986-05-28,5.66,CLIC
1986-05-29,4.72,CLIC
1986-05-30,6.81,CLIC
1986-05-31,7.37,CLIC
1986-06-01,2.06,CLIC
1986-06-02,4.84,CLIC
1986-06-03,4.91,CLIC
1986-06-04,3.52,CLIC
1986-06-05,4.42,CLIC
1986-06-06,5.01,CLIC
1986-06-07,5.17,CLIC
1986-06-08,4.21,CLIC
1986-06-09,4.12,CLIC
1986-06-10,8.22,CLIC
1986-06-11,8.34,CLIC
1986-06-12,3.68,CLIC
1986-06-13,4.38,CLIC
1986-06-14,3.7,CLIC
1986-06-15,4.65,CLIC
1986-06-16,3.27,CLIC
1986-06-17,8.43,CLIC
1986-06-18,8.84,CLIC
1986-06-19,2.31,CLIC
1986-06-20,4.22,CLIC
1986-06-21,4.26,CLIC
1986-06-22,4.61,CLIC
1986-06-23,4.34,CLIC
1986-06-24,4.55,CLIC
1986-06-25,4.38,CLIC
1986-06-26,4.15,CLIC
1986-06-27,4.33,CLIC
1986-06-28,4.16,CLIC
1986-06-29,4.13,CLIC
1986-06-30,7.53,CLIC
1987-07-01,1.01,CLIC
1987-07-02,3.06,CLIC
1987-07-03,2,CLIC
1987-07-04,1.01,CLIC
1987-07-05,1.81,CLIC
1987-07-06,1.02,CLIC
1987-07-07,1.01,CLIC
1987-07-08,2.03,CLIC
1987-07-09,1.01,CLIC
1987-07-10,1.01,CLIC
1987-07-11,1,CLIC
1987-07-12,1.01,CLIC
1987-07-13,3.03,CLIC
1987-07-14,2.03,CLIC
1987-07-15,2.02,CLIC
1987-07-16,0.01,CLIC
1987-07-17,1.01,CLIC
1987-07-18,2.01,CLIC
1987-07-19,1.01,CLIC
1987-07-20,3.04,CLIC
1987-07-21,1.01,CLIC
1987-07-22,1.01,CLIC
1987-07-23,1.03,CLIC
1987-07-24,2.32,CLIC
1987-07-25,1.02,CLIC
1987-07-26,1.02,CLIC
1987-07-27,2.03,CLIC
1987-07-28,1.01,CLIC
1987-07-29,1,CLIC
1987-07-30,1.02,CLIC
1987-07-31,0.02,CLIC
1987-08-01,3.76,CLIC
1987-08-02,4.8,CLIC
1987-08-03,3.6,CLIC
1987-08-04,3.9,CLIC
1987-08-05,3.11,CLIC
1987-08-06,3.8,CLIC
1987-08-07,4.43,CLIC
1987-08-08,5.78,CLIC
1987-08-09,3.82,CLIC
1987-08-10,4.27,CLIC
1987-08-11,3.9,CLIC
1987-08-12,5.21,CLIC
1987-08-13,3.62,CLIC
1987-08-14,5.45,CLIC
1987-08-15,4.35,CLIC
1987-08-16,5.73,CLIC
1987-08-17,4.54,CLIC
1987-08-18,5.28,CLIC
1987-08-19,3.73,CLIC
1987-08-20,4.39,CLIC
1987-08-21,4.41,CLIC
1987-08-22,5.69,CLIC
1987-08-23,2.7,CLIC
1987-08-24,3.53,CLIC
1987-08-25,3.82,CLIC
1987-08-26,2.73,CLIC
1987-08-27,5.53,CLIC
1987-08-28,3.97,CLIC
1987-08-29,3.75,CLIC
1987-08-30,5.04,CLIC
1987-08-31,4.31,CLIC
1987-09-01,2.68,CLIC
1987-09-02,3.42,CLIC
1987-09-03,3.62,CLIC
1987-09-04,2.92,CLIC
1987-09-05,4.63,CLIC
1987-09-06,4.01,CLIC
1987-09-07,3.76,CLIC
1987-09-08,3.68,CLIC
1987-09-09,2.98,CLIC
1987-09-10,3.39,CLIC
1987-09-11,3.18,CLIC
