Estación: ,C19268,Allende II
2017-03-07,16,CLIC
2017-03-08,2,CLIC
2017-03-09,5.5,CLIC
2017-03-10,0.01,CLIC
2017-03-11,2.5,CLIC
2017-03-12,24.5,CLIC
2017-03-13,0.01,CLIC
2017-03-14,0.01,CLIC
2017-03-15,0.01,CLIC
2017-03-16,0.01,CLIC
2017-03-17,0,CLIC
2017-03-18,0,CLIC
2017-03-19,0,CLIC
2017-03-20,0,CLIC
2017-03-21,0,CLIC
2017-03-22,0,CLIC
2017-03-23,0,CLIC
2017-03-24,0,CLIC
2017-03-25,0,CLIC
2017-03-26,0,CLIC
2017-03-27,0,CLIC
2017-03-28,0,CLIC
2017-03-29,0,CLIC
2017-03-30,0,CLIC
2017-03-31,0,CLIC
2017-04-01,0,CLIC
2017-04-02,0,CLIC
2017-04-03,0,CLIC
2017-04-04,0,CLIC
2017-04-05,0,CLIC
2017-04-06,0,CLIC
2017-04-07,0,CLIC
2017-04-08,0,CLIC
2017-04-09,0,CLIC
2017-04-10,0,CLIC
2017-04-11,37,CLIC
2017-04-12,0,CLIC
2017-04-14,0,CLIC
2017-04-17,0,CLIC
2017-04-18,0,CLIC
2017-04-19,0,CLIC
2017-04-20,0,CLIC
2017-04-21,0,CLIC
2017-04-22,4,CLIC
2017-04-23,0,CLIC
2017-04-24,0,CLIC
2017-04-25,0,CLIC
2017-04-26,0,CLIC
2017-04-27,0,CLIC
2017-04-28,0,CLIC
2017-04-29,0,CLIC
2017-04-30,0,CLIC
2017-05-01,0,CLIC
2017-05-02,0,CLIC
2017-05-03,3.1,CLIC
2017-05-04,0,CLIC
2017-05-05,0,CLIC
2017-05-06,0,CLIC
2017-05-07,0,CLIC
2017-05-08,0,CLIC
2017-05-09,0,CLIC
2017-05-10,0,CLIC
2017-05-11,0,CLIC
2017-05-12,0,CLIC
2017-05-13,0,CLIC
2017-05-14,0,CLIC
2017-05-15,0,CLIC
2017-05-16,0,CLIC
2017-05-17,0,CLIC
2017-05-18,0,CLIC
2017-05-19,0,CLIC
2017-05-21,50,CLIC
2017-05-22,2.5,CLIC
2017-05-23,14.7,CLIC
2017-05-25,0,CLIC
2017-05-26,0,CLIC
2017-05-27,0,CLIC
2017-05-28,7.8,CLIC
2017-05-30,0,CLIC
2017-05-31,0,CLIC
2017-06-01,0,CLIC
2017-06-02,20,CLIC
2017-06-03,0.01,CLIC
2017-06-04,0.01,CLIC
2017-06-05,0,CLIC
2017-06-06,0,CLIC
2017-06-07,0,CLIC
2017-06-08,0,CLIC
2017-06-09,0,CLIC
2017-06-10,0,CLIC
2017-06-11,0,CLIC
2017-06-12,0,CLIC
2017-06-13,0,CLIC
2017-06-14,0,CLIC
2017-06-15,0,CLIC
2017-06-16,0,CLIC
2017-06-17,0,CLIC
2017-06-18,0,CLIC
2017-06-19,0,CLIC
2017-06-20,0,CLIC
2017-06-21,0,CLIC
2017-06-22,0,CLIC
2017-06-23,0,CLIC
2017-06-24,6.9,CLIC
2017-06-25,0.01,CLIC
2017-06-26,0,CLIC
2017-06-27,1.8,CLIC
2017-06-28,0,CLIC
2017-06-29,0,CLIC
2017-06-30,0,CLIC
2017-07-01,0,CLIC
2017-07-02,20,CLIC
2017-07-03,0.01,CLIC
2017-07-04,0.01,CLIC
2017-07-05,0,CLIC
2017-07-06,0,CLIC
2017-07-07,0,CLIC
2017-07-08,0,CLIC
2017-07-09,0,CLIC
2017-07-10,0,CLIC
2017-07-11,0,CLIC
2017-07-12,0,CLIC
2017-07-13,0,CLIC
2017-07-14,0,CLIC
2017-07-15,0,CLIC
2017-07-16,0,CLIC
2017-07-17,0,CLIC
2017-07-18,0,CLIC
2017-07-19,0,CLIC
2017-07-20,0,CLIC
2017-07-21,0,CLIC
2017-07-22,0,CLIC
2017-07-23,0,CLIC
2017-07-24,6.9,CLIC
2017-07-25,0.01,CLIC
2017-07-26,0,CLIC
2017-07-27,1.8,CLIC
2017-07-28,0,CLIC
2017-07-29,0,CLIC
2017-07-30,0,CLIC
2017-07-31,0,CLIC
2017-08-01,2.5,CLIC
2017-08-02,0,CLIC
2017-08-03,10.5,CLIC
2017-08-04,1.2,CLIC
2017-08-05,0,CLIC
2017-08-06,0,CLIC
2017-08-07,0,CLIC
2017-08-08,0,CLIC
2017-08-10,2.8,CLIC
2017-08-11,0,CLIC
2017-08-12,0,CLIC
2017-08-13,0,CLIC
2017-08-14,0,CLIC
2017-08-15,0,CLIC
2017-08-16,0,CLIC
2017-08-17,0,CLIC
2017-08-18,0,CLIC
2017-08-19,0,CLIC
2017-08-20,0,CLIC
2017-08-22,0,CLIC
2017-08-23,0,CLIC
2017-08-24,0,CLIC
2017-08-25,0,CLIC
2017-08-26,0,CLIC
2017-08-27,0,CLIC
2017-08-28,0,CLIC
2017-08-29,0,CLIC
2017-08-30,0,CLIC
2017-08-31,0,CLIC
2017-09-01,0,CLIC
2017-09-02,0,CLIC
2017-09-03,0.01,CLIC
2017-09-04,0.01,CLIC
2017-09-05,4,CLIC
2017-09-06,0,CLIC
2017-09-07,13.5,CLIC
2017-09-08,0,CLIC
2017-09-09,1.5,CLIC
2017-09-10,0,CLIC
2017-09-11,0,CLIC
2017-09-12,0,CLIC
2017-09-13,0,CLIC
2017-09-14,0,CLIC
2017-09-15,0,CLIC
2017-09-16,0,CLIC
2017-09-17,0,CLIC
2017-09-18,0,CLIC
2017-09-19,0,CLIC
2017-09-20,0,CLIC
2017-09-21,12.7,CLIC
2017-09-22,9.4,CLIC
2017-09-23,0.01,CLIC
2017-09-24,0,CLIC
2017-09-25,6.3,CLIC
2017-09-26,17.5,CLIC
2017-09-27,2.3,CLIC
2017-09-28,95.2,CLIC
2017-09-29,5.8,CLIC
2017-09-30,2.8,CLIC
2017-10-01,0,CLIC
2017-10-02,0,CLIC
2017-10-03,3.9,CLIC
2017-10-04,14.8,CLIC
2017-10-05,15.5,CLIC
2017-10-06,0.01,CLIC
2017-10-07,0.01,CLIC
2017-10-08,0,CLIC
2017-10-09,0,CLIC
2017-10-10,21.5,CLIC
2017-10-11,0.01,CLIC
2017-10-12,0.01,CLIC
2017-10-13,0,CLIC
2017-10-14,0,CLIC
2017-10-15,9.5,CLIC
2017-10-16,0,CLIC
2017-10-17,0,CLIC
2017-10-18,0,CLIC
2017-10-19,0,CLIC
2017-10-20,0,CLIC
2017-10-21,0,CLIC
2017-10-22,0.01,CLIC
2017-10-23,0,CLIC
2017-10-24,0,CLIC
2017-10-25,0,CLIC
2017-10-26,0,CLIC
2017-10-27,0,CLIC
2017-10-28,0,CLIC
2017-10-29,0,CLIC
2017-10-30,0,CLIC
2017-10-31,0,CLIC
2017-11-01,0,CLIC
2017-11-02,0,CLIC
2017-11-03,0,CLIC
2017-11-04,0,CLIC
2017-11-05,0,CLIC
2017-11-06,0,CLIC
2017-11-07,0,CLIC
2017-11-08,8.5,CLIC
2017-11-09,0,CLIC
2017-11-10,5.2,CLIC
2017-11-11,0,CLIC
2017-11-12,0,CLIC
2017-11-13,0,CLIC
2017-11-14,0,CLIC
2017-11-15,0,CLIC
2017-11-16,0,CLIC
2017-11-17,0,CLIC
2017-11-18,0,CLIC
2017-11-19,0,CLIC
2017-11-20,0,CLIC
2017-11-21,0,CLIC
2017-11-22,0,CLIC
2017-11-23,0,CLIC
2017-11-24,0,CLIC
2017-11-25,0,CLIC
2017-11-26,0,CLIC
2017-11-27,0,CLIC
2017-11-28,0,CLIC
2017-11-29,0,CLIC
2017-11-30,0,CLIC
2017-12-01,0,CLIC
2017-12-02,0,CLIC
2017-12-03,0,CLIC
2017-12-04,0,CLIC
2017-12-05,0,CLIC
2017-12-06,0,CLIC
2017-12-07,8.5,CLIC
2017-12-08,0.01,CLIC
2017-12-09,0,CLIC
2017-12-10,0,CLIC
2017-12-11,0,CLIC
2017-12-12,0,CLIC
2017-12-13,0,CLIC
2017-12-14,28,CLIC
2017-12-15,12.6,CLIC
2017-12-16,0.01,CLIC
2017-12-17,0.01,CLIC
2017-12-18,0.01,CLIC
2017-12-19,0.01,CLIC
2017-12-20,0.01,CLIC
2017-12-21,0.01,CLIC
2017-12-22,0,CLIC
2017-12-23,0,CLIC
2017-12-24,0,CLIC
2017-12-25,0,CLIC
2017-12-26,0.01,CLIC
2017-12-27,5.9,CLIC
2017-12-28,1,CLIC
2017-12-29,0.01,CLIC
2017-12-30,0.01,CLIC
2017-12-31,11.7,CLIC
2018-01-01,2,CLIC
2018-01-02,2,CLIC
2018-01-03,2,CLIC
2018-01-04,0.01,CLIC
2018-01-05,0.01,CLIC
2018-01-06,0,CLIC
2018-01-07,0,CLIC
2018-01-08,0,CLIC
2018-01-09,0,CLIC
2018-01-10,0,CLIC
2018-01-11,0,CLIC
2018-01-12,0,CLIC
2018-01-13,0,CLIC
2018-01-14,0,CLIC
2018-01-15,0,CLIC
2018-01-16,2.3,CLIC
2018-01-17,1.5,CLIC
2018-01-18,1.5,CLIC
2018-01-19,0.01,CLIC
2018-01-20,0.01,CLIC
2018-01-21,0.01,CLIC
2018-01-22,0,CLIC
2018-01-23,0.01,CLIC
2018-01-24,0,CLIC
2018-01-25,3.5,CLIC
2018-01-26,0.01,CLIC
2018-01-27,2,CLIC
2018-01-28,39,CLIC
2018-01-29,0.01,CLIC
2018-01-30,0,CLIC
2018-01-31,0,CLIC
2018-02-01,0,CLIC
2018-02-02,0,CLIC
2018-02-03,0,CLIC
2018-02-04,0,CLIC
2018-02-05,0,CLIC
2018-02-06,0,CLIC
2018-02-07,29,CLIC
2018-02-08,0.01,CLIC
2018-02-09,0.01,CLIC
2018-02-10,0,CLIC
2018-02-11,0.01,CLIC
2018-02-12,0,CLIC
2018-02-13,0.01,CLIC
2018-02-14,0,CLIC
2018-02-15,0,CLIC
2018-02-16,0,CLIC
2018-02-17,0,CLIC
2018-02-18,0,CLIC
2018-02-19,0,CLIC
2018-02-20,22.7,CLIC
2018-02-21,0,CLIC
2018-02-22,11,CLIC
2018-02-23,0.01,CLIC
2018-02-24,0.01,CLIC
2018-02-25,3.8,CLIC
2018-02-26,3.5,CLIC
2018-02-27,0.01,CLIC
2018-02-28,0,CLIC
2018-03-01,0,CLIC
2018-03-02,0,CLIC
2018-03-03,0,CLIC
2018-03-04,0,CLIC
2018-03-05,0,CLIC
2018-03-06,0,CLIC
2018-03-07,0,CLIC
2018-03-08,0,CLIC
2018-03-09,0,CLIC
2018-03-10,0,CLIC
2018-03-11,0,CLIC
2018-03-12,0,CLIC
2018-03-13,0,CLIC
2018-03-14,0.01,CLIC
2018-03-15,0,CLIC
2018-03-16,0,CLIC
2018-03-17,0,CLIC
2018-03-18,0,CLIC
2018-03-19,0,CLIC
2018-03-20,0,CLIC
2018-03-21,0,CLIC
2018-03-22,0,CLIC
2018-03-23,0,CLIC
2018-03-24,0,CLIC
2018-03-25,0,CLIC
2018-03-26,0,CLIC
2018-03-27,0,CLIC
2018-03-28,0,CLIC
2018-03-29,0,CLIC
2018-03-30,0,CLIC
2018-03-31,0,CLIC
2018-04-01,0,CLIC
2018-04-02,0,CLIC
2018-04-03,2.8,CLIC
2018-04-04,4.9,CLIC
2018-04-05,0,CLIC
2018-04-06,0,CLIC
2018-04-07,0,CLIC
2018-04-08,0,CLIC
2018-04-09,13.5,CLIC
2018-04-10,5.2,CLIC
2018-04-11,0,CLIC
2018-04-12,0,CLIC
2018-04-13,0,CLIC
2018-04-14,0,CLIC
2018-04-15,0,CLIC
2018-04-16,0,CLIC
2018-04-17,0,CLIC
2018-04-18,4.9,CLIC
2018-04-19,67,CLIC
2018-04-20,5,CLIC
2018-04-21,0,CLIC
2018-04-22,2,CLIC
2018-04-23,14.3,CLIC
2018-04-24,0.01,CLIC
2018-04-25,0.01,CLIC
2018-04-26,0.01,CLIC
2018-04-27,12.5,CLIC
2018-04-28,25.5,CLIC
2018-04-29,4.9,CLIC
2018-04-30,24.5,CLIC
2018-05-01,0.01,CLIC
2018-05-02,0,CLIC
2018-05-03,0,CLIC
2018-05-04,23,CLIC
2018-05-05,1.5,CLIC
2018-05-06,0.01,CLIC
2018-05-07,0,CLIC
2018-05-08,0,CLIC
2018-05-09,0,CLIC
2018-05-10,0,CLIC
2018-05-11,0,CLIC
2018-05-12,0,CLIC
2018-05-13,0,CLIC
2018-05-14,0,CLIC
2018-05-15,0,CLIC
2018-05-16,0,CLIC
2018-05-17,0,CLIC
2018-05-18,0,CLIC
2018-05-19,3.9,CLIC
2018-05-20,6.2,CLIC
2018-05-21,1,CLIC
2018-05-22,0.01,CLIC
2018-05-23,0,CLIC
2018-05-24,0,CLIC
2018-05-25,0,CLIC
2018-05-26,0,CLIC
2018-05-27,0,CLIC
2018-05-28,0,CLIC
2018-05-29,0,CLIC
2018-05-30,0,CLIC
2018-05-31,0,CLIC
2018-06-01,0,CLIC
2018-06-02,0,CLIC
2018-06-03,0,CLIC
2018-06-04,0,CLIC
2018-06-05,0,CLIC
2018-06-06,0,CLIC
2018-06-07,0,CLIC
2018-06-08,0,CLIC
2018-06-09,0,CLIC
2018-06-10,0,CLIC
2018-06-11,0,CLIC
2018-06-12,0,CLIC
2018-06-13,5,CLIC
2018-06-14,0,CLIC
2018-06-15,17.5,CLIC
2018-06-16,1.5,CLIC
2018-06-17,4,CLIC
2018-06-18,15,CLIC
2018-06-19,0,CLIC
2018-06-20,40,CLIC
2018-06-21,60,CLIC
2018-06-22,0.01,CLIC
2018-06-23,0,CLIC
2018-06-24,0,CLIC
2018-06-25,11.5,CLIC
2018-06-26,0,CLIC
2018-06-27,0,CLIC
2018-06-28,0,CLIC
2018-06-29,0,CLIC
2018-06-30,0,CLIC
2018-07-01,0,CLIC
2018-07-02,0,CLIC
2018-07-03,0,CLIC
2018-07-04,0,CLIC
2018-07-05,5.5,CLIC
2018-07-06,0,CLIC
2018-07-07,28.5,CLIC
2018-07-08,0,CLIC
2018-07-09,0,CLIC
2018-07-10,0,CLIC
2018-07-11,0,CLIC
2018-07-12,0,CLIC
2018-07-13,0,CLIC
2018-07-14,0,CLIC
2018-07-15,0,CLIC
2018-07-16,0,CLIC
2018-07-17,0,CLIC
2018-07-18,0,CLIC
2018-07-19,0,CLIC
2018-07-20,0,CLIC
2018-07-21,0,CLIC
2018-07-22,0,CLIC
2018-07-23,0,CLIC
2018-07-24,0,CLIC
2018-07-25,0.01,CLIC
2018-07-26,0,CLIC
2018-07-27,0,CLIC
2018-07-28,0,CLIC
2018-07-29,0,CLIC
2018-07-30,0,CLIC
2018-07-31,40,CLIC
2018-08-01,8.5,CLIC
2018-08-02,0.01,CLIC
2018-08-03,0,CLIC
2018-08-04,0,CLIC
2018-08-05,0,CLIC
2018-08-06,0,CLIC
2018-08-07,0,CLIC
2018-08-08,0,CLIC
2018-08-09,0,CLIC
2018-08-10,0,CLIC
2018-08-11,0,CLIC
2018-08-12,9.3,CLIC
2018-08-13,0,CLIC
2018-08-14,0,CLIC
2018-08-15,0,CLIC
2018-08-16,0,CLIC
2018-08-17,0,CLIC
2018-08-18,0,CLIC
2018-08-19,0,CLIC
2018-08-20,0,CLIC
2018-08-21,0,CLIC
2018-08-22,0,CLIC
2018-08-23,0,CLIC
2018-08-24,0,CLIC
2018-08-25,0,CLIC
2018-08-26,0,CLIC
2018-08-27,0,CLIC
2018-08-28,0,CLIC
2018-08-29,0,CLIC
2018-08-30,0,CLIC
2018-08-31,0,CLIC
2018-09-01,0,CLIC
2018-09-02,0,CLIC
2018-09-03,0,CLIC
2018-09-04,1.8,CLIC
2018-09-05,17.2,CLIC
2018-09-06,11.5,CLIC
2018-09-07,0,CLIC
2018-09-08,11.5,CLIC
2018-09-09,40,CLIC
2018-09-10,24.5,CLIC
2018-09-11,21,CLIC
2018-09-12,1.5,CLIC
2018-09-13,3,CLIC
2018-09-14,65,CLIC
2018-09-15,2.8,CLIC
2018-09-16,0.01,CLIC
2018-09-17,0.01,CLIC
2018-09-18,0.01,CLIC
2018-09-19,0,CLIC
2018-09-20,0,CLIC
2018-09-21,27.8,CLIC
2018-09-22,0.01,CLIC
2018-09-23,0,CLIC
2018-09-24,0,CLIC
2018-09-25,57.1,CLIC
2018-09-26,27.3,CLIC
2018-09-27,25.5,CLIC
2018-09-28,24.2,CLIC
2018-09-29,17.6,CLIC
2018-09-30,37.6,CLIC
2018-10-01,0.01,CLIC
2018-10-02,0,CLIC
2018-10-03,0,CLIC
2018-10-04,0,CLIC
2018-10-05,0,CLIC
2018-10-06,0,CLIC
2018-10-07,3.4,CLIC
2018-10-08,0.01,CLIC
2018-10-09,0,CLIC
2018-10-10,0.01,CLIC
2018-10-11,0,CLIC
2018-10-12,0,CLIC
2018-10-13,0,CLIC
2018-10-14,0,CLIC
2018-10-15,0,CLIC
2018-10-16,0,CLIC
2018-10-17,7.2,CLIC
2018-10-18,4.1,CLIC
2018-10-19,0.01,CLIC
2018-10-20,12.3,CLIC
2018-10-21,4.3,CLIC
2018-10-22,3.6,CLIC
2018-10-23,2.5,CLIC
2018-10-24,0.01,CLIC
2018-10-25,3,CLIC
2018-10-26,0.01,CLIC
2018-10-27,0.01,CLIC
2018-10-28,0,CLIC
2018-10-29,0,CLIC
2018-10-30,0,CLIC
2018-10-31,0,CLIC
2018-11-01,0,CLIC
2018-11-02,0,CLIC
2018-11-03,0,CLIC
2018-11-04,0,CLIC
2018-11-05,0,CLIC
2018-11-06,0,CLIC
2018-11-07,0,CLIC
2018-11-08,0,CLIC
2018-11-09,16,CLIC
2018-11-10,2,CLIC
2018-11-11,0.01,CLIC
2018-11-12,0.01,CLIC
2018-11-13,0.01,CLIC
2018-11-14,0.01,CLIC
2018-11-15,0.01,CLIC
2018-11-16,0.01,CLIC
2018-11-17,0.01,CLIC
2018-11-18,2.2,CLIC
2018-11-19,0.01,CLIC
2018-11-20,0.01,CLIC
2018-11-21,2.5,CLIC
2018-11-22,0.01,CLIC
2018-11-23,0,CLIC
2018-11-24,0,CLIC
2018-11-25,0,CLIC
2018-11-26,0,CLIC
2018-11-27,0.01,CLIC
2018-11-28,0.01,CLIC
2018-11-29,0,CLIC
2018-11-30,0,CLIC
2018-12-01,0,CLIC
2018-12-02,0,CLIC
2018-12-03,3.9,CLIC
2018-12-04,6.5,CLIC
2018-12-05,7.8,CLIC
2018-12-06,0.01,CLIC
2018-12-07,11,CLIC
2018-12-08,5,CLIC
2018-12-09,0.01,CLIC
2018-12-10,0,CLIC
2018-12-11,0,CLIC
2018-12-12,1.5,CLIC
2018-12-13,0.01,CLIC
2018-12-14,0.01,CLIC
2018-12-15,0,CLIC
2018-12-16,0,CLIC
2018-12-17,0,CLIC
2018-12-18,0,CLIC
2018-12-19,0,CLIC
2018-12-20,0,CLIC
2018-12-21,0,CLIC
2018-12-22,0,CLIC
2018-12-23,0,CLIC
2018-12-24,0,CLIC
2018-12-25,0,CLIC
2018-12-26,0,CLIC
2018-12-27,0,CLIC
2018-12-28,3.5,CLIC
2018-12-29,3.9,CLIC
2018-12-30,0.01,CLIC
2018-12-31,0,CLIC
2019-01-01,2,CLIC
2019-01-02,2.5,CLIC
2019-01-03,0.01,CLIC
2019-01-04,0,CLIC
2019-01-05,0,CLIC
2019-01-06,0,CLIC
2019-01-07,0,CLIC
2019-01-08,0,CLIC
2019-01-09,27.2,CLIC
2019-01-10,1,CLIC
2019-01-11,0.01,CLIC
2019-01-12,0,CLIC
2019-01-13,3,CLIC
2019-01-14,3.5,CLIC
2019-01-15,1,CLIC
2019-01-16,0.01,CLIC
2019-01-17,0.01,CLIC
2019-01-18,0,CLIC
2019-01-19,0,CLIC
2019-01-20,0,CLIC
2019-01-21,0,CLIC
2019-01-22,0,CLIC
2019-01-23,0,CLIC
2019-01-24,0,CLIC
2019-01-25,8,CLIC
2019-01-26,7.6,CLIC
2019-01-27,0.01,CLIC
2019-01-28,0,CLIC
2019-01-29,0,CLIC
2019-01-30,0,CLIC
2019-01-31,0,CLIC
2019-02-01,0,CLIC
2019-02-02,0,CLIC
2019-02-03,0,CLIC
2019-02-04,0,CLIC
2019-02-05,0,CLIC
2019-02-06,0,CLIC
2019-02-07,0,CLIC
2019-02-08,0,CLIC
2019-02-09,0.01,CLIC
2019-02-10,0.01,CLIC
2019-02-11,0.01,CLIC
2019-02-12,0,CLIC
2019-02-13,0,CLIC
2019-02-14,0,CLIC
2019-02-15,0,CLIC
2019-02-16,0,CLIC
2019-02-17,0,CLIC
2019-02-18,0,CLIC
2019-02-19,0.01,CLIC
2019-02-20,0,CLIC
2019-02-21,0,CLIC
2019-02-22,0,CLIC
2019-02-23,0,CLIC
2019-02-24,0,CLIC
2019-02-25,0,CLIC
2019-02-26,0,CLIC
2019-02-27,0,CLIC
2019-02-28,0,CLIC
2019-03-01,0,CLIC
2019-03-02,0,CLIC
2019-03-03,21,CLIC
2019-03-04,4.5,CLIC
2019-03-05,1,CLIC
2019-03-06,0,CLIC
2019-03-07,0,CLIC
2019-03-08,0,CLIC
2019-03-09,0,CLIC
2019-03-10,0,CLIC
2019-03-11,0,CLIC
2019-03-12,0,CLIC
2019-03-13,0,CLIC
2019-03-14,0,CLIC
2019-03-15,10.5,CLIC
2019-03-16,0,CLIC
2019-03-17,3.5,CLIC
2019-03-18,2,CLIC
2019-03-19,0,CLIC
2019-03-20,1.5,CLIC
2019-03-21,13.5,CLIC
2019-03-22,1.5,CLIC
2019-03-23,0,CLIC
2019-03-24,0,CLIC
2019-03-25,0.01,CLIC
2019-03-26,13.5,CLIC
2019-03-27,1.5,CLIC
2019-03-28,0.01,CLIC
2019-03-29,0,CLIC
2019-03-30,29,CLIC
2019-03-31,3.9,CLIC
2019-04-01,0.01,CLIC
2019-04-02,1.2,CLIC
2019-04-03,0.01,CLIC
2019-04-04,0,CLIC
2019-04-05,0,CLIC
2019-04-06,0,CLIC
2019-04-07,0,CLIC
2019-04-08,0,CLIC
2019-04-09,0,CLIC
2019-04-10,0,CLIC
2019-04-11,0,CLIC
2019-04-12,0,CLIC
2019-04-13,0,CLIC
2019-04-14,0,CLIC
2019-04-15,0,CLIC
2019-04-16,0,CLIC
2019-04-17,0,CLIC
2019-04-18,0,CLIC
2019-04-19,0,CLIC
2019-04-20,0,CLIC
2019-04-21,0,CLIC
2019-04-22,0,CLIC
2019-04-23,0,CLIC
2019-04-24,0,CLIC
2019-04-25,0,CLIC
2019-04-26,0,CLIC
2019-04-27,0,CLIC
2019-04-28,0,CLIC
2019-04-29,0,CLIC
2019-04-30,0,CLIC
2019-05-01,0,CLIC
2019-05-02,0,CLIC
2019-05-03,1,CLIC
2019-05-04,1.5,CLIC
2019-05-05,0,CLIC
2019-05-06,7.2,CLIC
2019-05-07,0,CLIC
2019-05-08,0,CLIC
2019-05-09,3.4,CLIC
2019-05-10,9.5,CLIC
2019-05-11,1.4,CLIC
2019-05-12,4.7,CLIC
2019-05-13,6.2,CLIC
2019-05-14,2.8,CLIC
2019-05-15,8.3,CLIC
2019-05-16,0.01,CLIC
2019-05-17,0,CLIC
2019-05-18,0,CLIC
2019-05-19,0,CLIC
2019-05-20,0,CLIC
2019-05-21,0,CLIC
2019-05-22,0,CLIC
2019-05-23,0,CLIC
2019-05-24,0,CLIC
2019-05-25,0,CLIC
2019-05-26,0,CLIC
2019-05-27,0,CLIC
2019-05-28,0,CLIC
2019-05-29,0,CLIC
2019-05-30,0,CLIC
2019-05-31,0,CLIC
2019-06-01,0,CLIC
2019-06-02,0,CLIC
2019-06-03,0,CLIC
2019-06-04,0,CLIC
2019-06-05,38,CLIC
2019-06-06,0,CLIC
2019-06-07,0,CLIC
2019-06-08,0,CLIC
2019-06-09,0,CLIC
2019-06-10,20,CLIC
2019-06-11,45.8,CLIC
2019-06-12,0,CLIC
2019-06-13,0,CLIC
2019-06-14,0,CLIC
2019-06-15,0,CLIC
2019-06-16,0,CLIC
2019-06-17,0,CLIC
2019-06-18,0,CLIC
2019-06-19,0,CLIC
2019-06-20,0,CLIC
2019-06-21,8.8,CLIC
2019-06-22,0.01,CLIC
2019-06-23,0,CLIC
2019-06-24,38,CLIC
2019-06-25,0,CLIC
2019-06-26,0,CLIC
2019-06-27,2.3,CLIC
2019-06-28,0,CLIC
2019-06-29,0,CLIC
2019-06-30,0,CLIC
2019-07-01,0,CLIC
2019-07-02,0,CLIC
2019-07-03,0,CLIC
2019-07-04,0,CLIC
2019-07-05,0,CLIC
2019-07-06,0,CLIC
2019-07-07,0,CLIC
2019-07-08,0,CLIC
2019-07-09,0,CLIC
2019-07-10,0,CLIC
2019-07-11,0,CLIC
2019-07-12,0.01,CLIC
2019-07-13,13.3,CLIC
2019-07-14,15.5,CLIC
2019-07-15,0,CLIC
2019-07-16,0,CLIC
2019-07-17,0,CLIC
2019-07-18,0,CLIC
2019-07-19,0,CLIC
2019-07-20,0,CLIC
2019-07-21,0,CLIC
2019-07-22,13.2,CLIC
2019-07-23,7.5,CLIC
2019-07-24,11.8,CLIC
2019-07-25,0,CLIC
2019-07-26,0,CLIC
2019-07-27,0,CLIC
2019-07-28,0,CLIC
2019-07-29,0,CLIC
2019-07-30,0,CLIC
2019-07-31,0,CLIC
2019-08-01,0,CLIC
2019-08-02,0,CLIC
2019-08-03,0,CLIC
2019-08-04,0,CLIC
2019-08-05,0,CLIC
2019-08-06,0,CLIC
2019-08-07,0,CLIC
2019-08-08,0,CLIC
2019-08-09,0,CLIC
2019-08-10,0,CLIC
2019-08-11,0,CLIC
2019-08-12,0,CLIC
2019-08-13,0,CLIC
2019-08-14,0,CLIC
2019-08-15,0,CLIC
2019-08-16,0,CLIC
2019-08-17,0,CLIC
2019-08-18,0,CLIC
2019-08-19,0,CLIC
2019-08-20,0,CLIC
2019-08-21,0,CLIC
2019-08-22,7.3,CLIC
2019-08-23,0,CLIC
2019-08-24,20,CLIC
2019-08-25,5,CLIC
2019-08-26,0,CLIC
2019-08-27,0,CLIC
2019-08-28,0,CLIC
2019-08-29,0,CLIC
2019-08-30,0,CLIC
2019-08-31,14.3,CLIC
2019-09-01,6.2,CLIC
2019-09-02,0,CLIC
2019-09-03,48.7,CLIC
2019-09-04,262,CLIC
2019-09-05,0.01,CLIC
2019-09-06,0,CLIC
2019-09-07,0,CLIC
2019-09-08,0.01,CLIC
2019-09-09,0,CLIC
2019-09-10,0,CLIC
2019-09-11,0,CLIC
2019-09-12,0,CLIC
2019-09-13,6.4,CLIC
2019-09-14,0,CLIC
2019-09-15,0,CLIC
2019-09-16,0,CLIC
2019-09-17,0,CLIC
2019-09-18,0,CLIC
2019-09-19,0,CLIC
2019-09-20,0,CLIC
2019-09-21,0,CLIC
2019-09-22,0,CLIC
2019-09-23,0,CLIC
2019-09-24,0,CLIC
2019-09-25,0,CLIC
2019-09-26,0,CLIC
2019-09-27,0,CLIC
2019-09-28,0,CLIC
2019-09-29,0.01,CLIC
2019-09-30,0,CLIC
2019-10-01,4.2,CLIC
2019-10-02,0,CLIC
2019-10-03,11.2,CLIC
2019-10-04,0,CLIC
2019-10-05,0,CLIC
2019-10-06,0,CLIC
2019-10-07,0,CLIC
2019-10-08,0,CLIC
2019-10-09,0,CLIC
2019-10-10,0,CLIC
2019-10-11,0,CLIC
2019-10-12,0,CLIC
2019-10-13,0,CLIC
2019-10-14,0,CLIC
2019-10-15,0,CLIC
2019-10-16,2.8,CLIC
2019-10-17,0,CLIC
2019-10-18,0,CLIC
2019-10-19,0,CLIC
2019-10-20,3.5,CLIC
2019-10-21,0,CLIC
2019-10-22,0,CLIC
2019-10-23,0,CLIC
2019-10-24,16.3,CLIC
2019-10-25,0,CLIC
2019-10-26,0,CLIC
2019-10-27,0,CLIC
2019-10-28,0,CLIC
2019-10-29,0,CLIC
2019-10-30,0,CLIC
2019-10-31,0,CLIC
2019-11-01,0,CLIC
2019-11-02,0,CLIC
2019-11-03,0,CLIC
2019-11-04,0,CLIC
