Estación: ,C19068,DOCTOR ARROYO  (SMN)
1958-09-22,0,CLIC
1958-09-23,0,CLIC
1958-09-24,0,CLIC
1958-09-25,0,CLIC
1958-09-26,0,CLIC
1958-09-27,0,CLIC
1958-09-28,0,CLIC
1958-09-29,0,CLIC
1958-12-01,0,CLIC
1958-12-02,0,CLIC
1958-12-03,0,CLIC
1958-12-04,0,CLIC
1958-12-05,0,CLIC
1958-12-06,0,CLIC
1958-12-07,0,CLIC
1958-12-08,0,CLIC
1958-12-09,0,CLIC
1958-12-10,0,CLIC
1958-12-11,0,CLIC
1958-12-12,0,CLIC
1958-12-13,0,CLIC
1958-12-14,0,CLIC
1958-12-15,0,CLIC
1958-12-16,0,CLIC
1958-12-17,0,CLIC
1958-12-18,0,CLIC
1958-12-19,0,CLIC
1958-12-20,0,CLIC
1958-12-21,0,CLIC
1958-12-22,0,CLIC
1958-12-23,0,CLIC
1958-12-24,20,CLIC
1958-12-25,0,CLIC
1958-12-26,10,CLIC
1958-12-27,12,CLIC
1958-12-28,0,CLIC
1958-12-29,0,CLIC
1958-12-30,0,CLIC
1959-01-01,0,CLIC
1959-01-02,0,CLIC
1959-01-03,0,CLIC
1959-01-04,0,CLIC
1959-01-05,8,CLIC
1959-01-06,0,CLIC
1959-01-07,0,CLIC
1959-01-08,0,CLIC
1959-01-09,0,CLIC
1959-01-10,0,CLIC
1959-01-11,0,CLIC
1959-01-12,0,CLIC
1959-01-13,0,CLIC
1959-01-14,0,CLIC
1959-01-15,0,CLIC
1959-01-16,0,CLIC
1959-01-17,0,CLIC
1959-01-18,0,CLIC
1959-01-19,0,CLIC
1959-01-20,0,CLIC
1959-01-21,0,CLIC
1959-01-22,0,CLIC
1959-01-23,0,CLIC
1959-01-24,0,CLIC
1959-01-25,0,CLIC
1959-01-26,0,CLIC
1959-01-27,0,CLIC
1959-01-28,0,CLIC
1959-01-29,0,CLIC
1959-01-30,0,CLIC
1959-01-31,0,CLIC
1959-02-01,0,CLIC
1959-02-02,0,CLIC
1959-02-03,0,CLIC
1959-02-04,0,CLIC
1959-02-05,0,CLIC
1959-02-06,0,CLIC
1959-02-07,0,CLIC
1959-02-08,0,CLIC
1959-02-09,0,CLIC
1959-02-10,0,CLIC
1959-02-11,0,CLIC
1959-02-12,0,CLIC
1959-02-13,0,CLIC
1959-02-14,0,CLIC
1959-02-15,0,CLIC
1959-02-16,0,CLIC
1959-02-17,0,CLIC
1959-02-18,0,CLIC
1959-02-19,0,CLIC
1959-02-20,0,CLIC
1959-02-21,0,CLIC
1959-02-22,0,CLIC
1959-02-23,0.8,CLIC
1959-02-24,0.6,CLIC
1959-02-25,0,CLIC
1959-02-26,0,CLIC
1959-02-27,1,CLIC
1959-03-01,0,CLIC
1959-03-02,0,CLIC
1959-03-03,0,CLIC
1959-03-04,0,CLIC
1959-03-05,0,CLIC
1959-03-06,0,CLIC
1959-03-07,0,CLIC
1959-03-08,0,CLIC
1959-03-09,0,CLIC
1959-03-10,0,CLIC
1959-03-11,0,CLIC
1959-03-12,0,CLIC
1959-03-13,0,CLIC
1959-03-14,0,CLIC
1959-03-15,0,CLIC
1959-03-16,0,CLIC
1959-03-17,5,CLIC
1959-03-18,0,CLIC
1959-03-19,0,CLIC
1959-03-20,0,CLIC
1959-03-21,0,CLIC
1959-03-22,0,CLIC
1959-03-23,0,CLIC
1959-03-24,0,CLIC
1959-03-25,0,CLIC
1959-03-26,0,CLIC
1959-03-27,0,CLIC
1959-03-28,0,CLIC
1959-03-29,0,CLIC
1959-03-30,0,CLIC
1959-04-01,0,CLIC
1959-04-02,0,CLIC
1959-04-03,0,CLIC
1959-04-04,0,CLIC
1959-04-05,0,CLIC
1959-04-06,0,CLIC
1959-04-07,0,CLIC
1959-04-08,0,CLIC
1959-04-09,0,CLIC
1959-04-10,0,CLIC
1959-04-11,8,CLIC
1959-04-12,4,CLIC
1959-04-13,5,CLIC
1959-04-14,3,CLIC
1959-04-15,2,CLIC
1959-04-16,7,CLIC
1959-04-17,0,CLIC
1959-04-18,0,CLIC
1959-04-19,0,CLIC
1959-04-20,0,CLIC
1959-04-21,0,CLIC
1959-04-22,0,CLIC
1959-04-23,0,CLIC
1959-04-24,0,CLIC
1959-04-25,0,CLIC
1959-04-26,0,CLIC
1959-04-27,0,CLIC
1959-04-28,0,CLIC
1959-04-29,0,CLIC
1959-04-30,0,CLIC
1959-05-01,0,CLIC
1959-05-02,0,CLIC
1959-05-03,44,CLIC
1959-05-04,0,CLIC
1959-05-05,8,CLIC
1959-05-06,20,CLIC
1959-05-07,0,CLIC
1959-05-08,0,CLIC
1959-05-09,8,CLIC
1959-05-10,0,CLIC
1959-05-11,0,CLIC
1959-05-12,4,CLIC
1959-05-13,0,CLIC
1959-05-14,0,CLIC
1959-05-15,0,CLIC
1959-05-16,0,CLIC
1959-05-17,0,CLIC
1959-05-18,0,CLIC
1959-05-19,0,CLIC
1959-05-20,0,CLIC
1959-05-21,0,CLIC
1959-05-22,20,CLIC
1959-05-23,0,CLIC
1959-05-24,0,CLIC
1959-05-25,0,CLIC
1959-05-26,0,CLIC
1959-05-27,11,CLIC
1959-05-28,0,CLIC
1959-05-29,0,CLIC
1959-05-30,0,CLIC
1959-05-31,0,CLIC
1959-06-01,0,CLIC
1959-06-02,0,CLIC
1959-06-03,0,CLIC
1959-06-04,0,CLIC
1959-06-05,6,CLIC
1959-06-06,5,CLIC
1959-06-07,0,CLIC
1959-06-08,12,CLIC
1959-06-09,0,CLIC
1959-06-10,12,CLIC
1959-06-11,0,CLIC
1959-06-12,0,CLIC
1959-06-13,0,CLIC
1959-06-14,0,CLIC
1959-06-15,0,CLIC
1959-06-16,6,CLIC
1959-06-17,0,CLIC
1959-06-18,3,CLIC
1959-06-19,0,CLIC
1959-06-20,0,CLIC
1959-06-21,0,CLIC
1959-06-22,0,CLIC
1959-06-23,0,CLIC
1959-06-24,0,CLIC
1959-06-25,0,CLIC
1959-06-26,0,CLIC
1959-06-27,18,CLIC
1959-06-28,0,CLIC
1959-06-29,0,CLIC
1959-06-30,17,CLIC
1959-07-01,0,CLIC
1959-07-02,0,CLIC
1959-07-03,0,CLIC
1959-07-04,0,CLIC
1959-07-05,16,CLIC
1959-07-06,0,CLIC
1959-07-07,0,CLIC
1959-07-08,0,CLIC
1959-07-09,0,CLIC
1959-07-10,0,CLIC
1959-07-11,0,CLIC
1959-07-12,0,CLIC
1959-07-13,0,CLIC
1959-07-14,0,CLIC
1959-07-15,0,CLIC
1959-07-16,28,CLIC
1959-07-17,0,CLIC
1959-07-18,0,CLIC
1959-07-19,4,CLIC
1959-07-20,4,CLIC
1959-07-21,0,CLIC
1959-07-22,6,CLIC
1959-07-23,22,CLIC
1959-07-24,0,CLIC
1959-07-25,37,CLIC
1959-07-26,3,CLIC
1959-07-27,13,CLIC
1959-07-28,0,CLIC
1959-07-29,0,CLIC
1959-07-30,2,CLIC
1959-08-01,0,CLIC
1959-08-02,0,CLIC
1959-08-03,0,CLIC
1959-08-04,10,CLIC
1959-08-05,22,CLIC
1959-08-06,0,CLIC
1959-08-07,6,CLIC
1959-08-08,0,CLIC
1959-08-09,0,CLIC
1959-08-10,0,CLIC
1959-08-11,0,CLIC
1959-08-12,0,CLIC
1959-08-13,0,CLIC
1959-08-14,0,CLIC
1959-08-15,0,CLIC
1959-08-16,0,CLIC
1959-08-17,25,CLIC
1959-08-18,20,CLIC
1959-08-19,0,CLIC
1959-08-20,0,CLIC
1959-08-21,0,CLIC
1959-08-22,0,CLIC
1959-08-23,0,CLIC
1959-08-24,5,CLIC
1959-08-25,37,CLIC
1959-08-26,0,CLIC
1959-08-27,0,CLIC
1959-08-28,0,CLIC
1959-08-29,0,CLIC
1959-08-30,0,CLIC
1959-08-31,0,CLIC
1959-09-01,0,CLIC
1959-09-02,0,CLIC
1959-09-03,0,CLIC
1959-09-04,5,CLIC
1959-09-05,0,CLIC
1959-09-06,0,CLIC
1959-09-07,17,CLIC
1959-09-08,0,CLIC
1959-09-09,8,CLIC
1959-09-10,0,CLIC
1959-09-11,0,CLIC
1959-09-12,0,CLIC
1959-09-13,0,CLIC
1959-09-14,0,CLIC
1959-09-15,0,CLIC
1959-09-16,0,CLIC
1959-09-17,3,CLIC
1959-09-18,4,CLIC
1959-09-19,0,CLIC
1959-09-20,0,CLIC
1959-09-21,0,CLIC
1959-09-22,0,CLIC
1959-09-23,0,CLIC
1959-09-24,0,CLIC
1959-09-25,0,CLIC
1959-09-26,0,CLIC
1959-09-27,0,CLIC
1959-09-28,0,CLIC
1959-09-29,0,CLIC
1959-09-30,11,CLIC
1959-10-01,0,CLIC
1959-10-02,0,CLIC
1959-10-03,0,CLIC
1959-10-04,0,CLIC
1959-10-05,0,CLIC
1959-10-06,0,CLIC
1959-10-07,0,CLIC
1959-10-08,0,CLIC
1959-10-09,0,CLIC
1959-10-10,0,CLIC
1959-10-11,0,CLIC
1959-10-12,6,CLIC
1959-10-13,13,CLIC
1959-10-14,6,CLIC
1959-10-15,0,CLIC
1959-10-16,0,CLIC
1959-10-17,0,CLIC
1959-10-18,7,CLIC
1959-10-19,22,CLIC
1959-10-20,4,CLIC
1959-10-21,12,CLIC
1959-10-22,8,CLIC
1959-10-23,0,CLIC
1959-10-24,0,CLIC
1959-10-25,0,CLIC
1959-10-26,56,CLIC
1959-10-27,20,CLIC
1959-10-28,11,CLIC
1959-10-29,0,CLIC
1959-10-30,0,CLIC
1959-10-31,0,CLIC
1959-11-01,0,CLIC
1959-11-02,0,CLIC
1959-11-03,0,CLIC
1959-11-04,0,CLIC
1959-11-05,0,CLIC
1959-11-06,0,CLIC
1959-11-07,0,CLIC
1959-11-08,0,CLIC
1959-11-09,0,CLIC
1959-11-10,0,CLIC
1959-11-11,0,CLIC
1959-11-12,0,CLIC
1959-11-13,0,CLIC
1959-11-14,0,CLIC
1959-11-15,0,CLIC
1959-11-16,0,CLIC
1959-11-17,0,CLIC
1959-11-18,0,CLIC
1959-11-19,0,CLIC
1959-11-20,0,CLIC
1959-11-21,0,CLIC
1959-11-22,0,CLIC
1959-11-23,0,CLIC
1959-11-24,0,CLIC
1959-11-25,0,CLIC
1959-11-26,0,CLIC
1959-11-27,0,CLIC
1959-11-28,0,CLIC
1959-11-29,0,CLIC
1959-11-30,0,CLIC
1959-12-01,0,CLIC
1959-12-02,0,CLIC
1959-12-03,0,CLIC
1959-12-04,8,CLIC
1959-12-05,0,CLIC
1959-12-06,0,CLIC
1959-12-07,0,CLIC
1959-12-08,0,CLIC
1959-12-09,0,CLIC
1959-12-10,0,CLIC
1959-12-11,0,CLIC
1959-12-12,0,CLIC
1959-12-13,0,CLIC
1959-12-14,0,CLIC
1959-12-15,0,CLIC
1959-12-16,0,CLIC
1959-12-17,0,CLIC
1959-12-18,0,CLIC
1959-12-19,0,CLIC
1959-12-20,0,CLIC
1959-12-21,0,CLIC
1959-12-22,0,CLIC
1959-12-23,0,CLIC
1959-12-24,0,CLIC
1959-12-25,0,CLIC
1959-12-26,0,CLIC
1959-12-27,0,CLIC
1959-12-28,0,CLIC
1959-12-29,0,CLIC
1959-12-30,0,CLIC
1959-12-31,0,CLIC
1960-01-01,0,CLIC
1960-01-02,0,CLIC
1960-01-03,0,CLIC
1960-01-04,0,CLIC
1960-01-05,0,CLIC
1960-01-06,0,CLIC
1960-01-07,0,CLIC
1960-01-08,0,CLIC
1960-01-09,0,CLIC
1960-01-10,0,CLIC
1960-01-11,0,CLIC
1960-01-12,0,CLIC
1960-01-13,0,CLIC
1960-01-14,0,CLIC
1960-01-15,0,CLIC
1960-01-16,0,CLIC
1960-01-17,0,CLIC
1960-01-18,0,CLIC
1960-01-19,0,CLIC
1960-01-20,0,CLIC
1960-01-21,0,CLIC
1960-01-22,0,CLIC
1960-01-23,0,CLIC
1960-01-24,0,CLIC
1960-01-25,0,CLIC
1960-01-26,0,CLIC
1960-01-27,0,CLIC
1960-01-28,0,CLIC
1960-01-29,0,CLIC
1960-01-30,0,CLIC
1960-02-01,0,CLIC
1960-02-02,0,CLIC
1960-02-03,0,CLIC
1960-02-04,0,CLIC
1960-02-05,0,CLIC
1960-02-06,0,CLIC
1960-02-07,0,CLIC
1960-02-08,0,CLIC
1960-02-09,0,CLIC
1960-02-10,0,CLIC
1960-02-11,0,CLIC
1960-02-12,0,CLIC
1960-02-13,0,CLIC
1960-02-14,0,CLIC
1960-02-15,0,CLIC
1960-02-16,0,CLIC
1960-02-17,0,CLIC
1960-02-18,0,CLIC
1960-02-19,0,CLIC
1960-02-20,0,CLIC
1960-02-21,0,CLIC
1960-02-22,0,CLIC
1960-02-23,0,CLIC
1960-02-24,0,CLIC
1960-02-25,0,CLIC
1960-02-26,0,CLIC
1960-02-27,0,CLIC
1960-02-28,0,CLIC
1960-03-01,0,CLIC
1960-03-02,0,CLIC
1960-03-03,0,CLIC
1960-03-04,0,CLIC
1960-03-05,0,CLIC
1960-03-06,0,CLIC
1960-03-07,0,CLIC
1960-03-08,0,CLIC
1960-03-09,0,CLIC
1960-03-10,0,CLIC
1960-03-11,0,CLIC
1960-03-12,0,CLIC
1960-03-13,0,CLIC
1960-03-14,0,CLIC
1960-03-15,0,CLIC
1960-03-16,0,CLIC
1960-03-17,0,CLIC
1960-03-18,0,CLIC
1960-03-19,0,CLIC
1960-03-20,0,CLIC
1960-03-21,0,CLIC
1960-03-22,0,CLIC
1960-03-23,0,CLIC
1960-03-24,0,CLIC
1960-03-25,0,CLIC
1960-03-26,0,CLIC
1960-03-27,0,CLIC
1960-03-28,0,CLIC
1960-03-29,0,CLIC
1960-03-30,0,CLIC
1960-04-01,0,CLIC
1960-04-02,0,CLIC
1960-04-03,0,CLIC
1960-04-04,0,CLIC
1960-04-05,0,CLIC
1960-04-06,0,CLIC
1960-04-07,0,CLIC
1960-04-08,0,CLIC
1960-04-09,0,CLIC
1960-04-10,0,CLIC
1960-04-11,8,CLIC
1960-04-12,0,CLIC
1960-04-13,0,CLIC
1960-04-14,0,CLIC
1960-04-15,0,CLIC
1960-04-16,0,CLIC
1960-04-17,15,CLIC
1960-04-18,0,CLIC
1960-04-19,0,CLIC
1960-04-20,0,CLIC
1960-04-21,0,CLIC
1960-04-22,0,CLIC
1960-04-23,0,CLIC
1960-04-24,0,CLIC
1960-04-25,0,CLIC
1960-04-26,0,CLIC
1960-04-27,0,CLIC
1960-04-28,0,CLIC
1960-04-29,0,CLIC
1960-05-01,0,CLIC
1960-05-02,0,CLIC
1960-05-03,0,CLIC
1960-05-04,0,CLIC
1960-05-05,0,CLIC
1960-05-06,0,CLIC
1960-05-07,0,CLIC
1960-05-08,0,CLIC
1960-05-09,0,CLIC
1960-05-10,0,CLIC
1960-05-11,0,CLIC
1960-05-12,0,CLIC
1960-05-13,0,CLIC
1960-05-14,0,CLIC
1960-05-15,0,CLIC
1960-05-16,0,CLIC
1960-05-17,0,CLIC
1960-05-18,0,CLIC
1960-05-19,0,CLIC
1960-05-20,0,CLIC
1960-05-21,0,CLIC
1960-05-22,0.4,CLIC
1960-05-23,0,CLIC
1960-05-24,0,CLIC
1960-05-25,20,CLIC
1960-05-26,14,CLIC
1960-05-27,0,CLIC
1960-05-28,0,CLIC
1960-05-29,0,CLIC
1960-05-30,0,CLIC
1960-05-31,0,CLIC
1960-06-01,0,CLIC
1960-06-02,0,CLIC
1960-06-03,0,CLIC
1960-06-04,0,CLIC
1960-06-05,9,CLIC
1960-06-06,6,CLIC
1960-06-07,0,CLIC
1960-06-08,0,CLIC
1960-06-09,0,CLIC
1960-06-10,0,CLIC
1960-06-11,0,CLIC
1960-06-12,0,CLIC
1960-06-13,0,CLIC
1960-06-14,0,CLIC
1960-06-15,0,CLIC
1960-06-16,0,CLIC
1960-06-17,0,CLIC
1960-06-18,0,CLIC
1960-06-19,0,CLIC
1960-06-20,9,CLIC
1960-06-21,0,CLIC
1960-06-22,0,CLIC
1960-06-23,9,CLIC
1960-06-24,0,CLIC
1960-06-25,0,CLIC
1960-06-26,0,CLIC
1960-06-27,0,CLIC
1960-06-28,0,CLIC
1960-06-29,0,CLIC
1960-06-30,15,CLIC
1960-07-01,0,CLIC
1960-07-02,0,CLIC
1960-07-03,0.9,CLIC
1960-07-04,0.6,CLIC
1960-07-05,0,CLIC
1960-07-06,0,CLIC
1960-07-07,0,CLIC
1960-07-08,0,CLIC
1960-07-09,0.7,CLIC
1960-07-10,1.4,CLIC
1960-07-11,0,CLIC
1960-07-12,0.4,CLIC
1960-07-13,0,CLIC
1960-07-14,0,CLIC
1960-07-15,0,CLIC
1960-07-16,0,CLIC
1960-07-17,0,CLIC
1960-07-18,0,CLIC
1960-07-19,0,CLIC
1960-07-20,0,CLIC
1960-07-21,0,CLIC
1960-07-22,0,CLIC
1960-07-23,0,CLIC
1960-07-24,0,CLIC
1960-07-25,0,CLIC
1960-07-26,0,CLIC
1960-07-27,0,CLIC
1960-07-28,0,CLIC
1960-07-29,0,CLIC
1960-07-30,0,CLIC
1960-08-01,0,CLIC
1960-08-02,0,CLIC
1960-08-03,0,CLIC
1960-08-04,0,CLIC
1960-08-05,6,CLIC
1960-08-06,0,CLIC
1960-08-07,0,CLIC
1960-08-08,32,CLIC
1960-08-09,0,CLIC
1960-08-10,0,CLIC
1960-08-11,8,CLIC
1960-08-12,38,CLIC
1960-08-13,90,CLIC
1960-08-14,10,CLIC
1960-08-15,0,CLIC
1960-08-16,0,CLIC
1960-08-17,0,CLIC
1960-08-18,15,CLIC
1960-08-19,0,CLIC
1960-08-20,0,CLIC
1960-08-21,4.5,CLIC
1960-08-22,11,CLIC
1960-08-23,0,CLIC
1960-08-24,0,CLIC
1960-08-25,2.2,CLIC
1960-08-26,0,CLIC
1960-08-27,0,CLIC
1960-08-28,0,CLIC
1960-08-29,0,CLIC
1960-08-30,0,CLIC
1960-08-31,0,CLIC
1960-09-01,0,CLIC
1960-09-02,23.5,CLIC
1960-09-03,0,CLIC
1960-09-04,1.1,CLIC
1960-09-05,0,CLIC
1960-09-06,0,CLIC
1960-09-07,2.5,CLIC
1960-09-08,0,CLIC
1960-09-09,0,CLIC
1960-09-10,0,CLIC
1960-09-11,0,CLIC
1960-09-12,0,CLIC
1960-09-13,0,CLIC
1960-09-14,0,CLIC
1960-09-15,0,CLIC
1960-09-16,0,CLIC
1960-09-17,0,CLIC
1960-09-18,0,CLIC
1960-09-19,0,CLIC
1960-09-20,0,CLIC
1960-09-21,0,CLIC
1960-09-22,0,CLIC
1960-09-23,0,CLIC
1960-09-24,0,CLIC
1960-09-25,0,CLIC
1960-09-26,0,CLIC
1960-09-27,0,CLIC
1960-09-28,0,CLIC
1960-09-29,0,CLIC
1960-09-30,0,CLIC
1960-10-01,0,CLIC
1960-10-02,0,CLIC
1960-10-03,0,CLIC
1960-10-04,0,CLIC
1960-10-05,0,CLIC
1960-10-06,0,CLIC
1960-10-07,0,CLIC
1960-10-08,0,CLIC
1960-10-09,0,CLIC
1960-10-10,6.5,CLIC
1960-10-11,0,CLIC
1960-10-12,0,CLIC
1960-10-13,0,CLIC
1960-10-14,0,CLIC
1960-10-15,0,CLIC
1960-10-16,0,CLIC
1960-10-17,1.1,CLIC
1960-10-18,0,CLIC
1960-10-19,3.1,CLIC
1960-10-20,0,CLIC
1960-10-21,0,CLIC
1960-10-22,0,CLIC
1960-10-23,0,CLIC
1960-10-24,0,CLIC
1960-10-25,0,CLIC
1960-10-26,0,CLIC
1960-10-27,0,CLIC
1960-10-28,0,CLIC
1960-10-29,0,CLIC
1960-10-30,0,CLIC
1960-11-01,0,CLIC
1960-11-02,0,CLIC
1960-11-03,0,CLIC
1960-11-04,0,CLIC
1960-11-05,0,CLIC
1960-11-06,0,CLIC
1960-11-07,0,CLIC
1960-11-08,0,CLIC
1960-11-09,0,CLIC
1960-11-10,0,CLIC
1960-11-11,0,CLIC
1960-11-12,0,CLIC
1960-11-13,0,CLIC
1960-11-14,0,CLIC
1960-11-15,0.6,CLIC
1960-11-16,0,CLIC
1960-11-17,0,CLIC
1960-11-18,0,CLIC
1960-11-19,0,CLIC
1960-11-20,1,CLIC
1960-11-21,0,CLIC
1960-11-22,0,CLIC
1960-11-23,0,CLIC
1960-11-24,0,CLIC
1960-11-25,0,CLIC
1960-11-26,0,CLIC
1960-11-27,0,CLIC
1960-11-28,0,CLIC
1960-11-29,0,CLIC
1960-12-01,0,CLIC
1960-12-02,0,CLIC
1960-12-03,0,CLIC
1960-12-04,0,CLIC
1960-12-05,0,CLIC
1960-12-06,0,CLIC
1960-12-07,0,CLIC
1960-12-08,1.4,CLIC
1960-12-09,1.6,CLIC
1960-12-10,0,CLIC
1960-12-11,1.2,CLIC
1960-12-12,0,CLIC
1960-12-13,0,CLIC
1960-12-14,0,CLIC
1960-12-15,0,CLIC
1960-12-16,0,CLIC
1960-12-17,0,CLIC
1960-12-18,0,CLIC
1960-12-19,0,CLIC
1960-12-20,0,CLIC
1960-12-21,0,CLIC
1960-12-22,0,CLIC
1960-12-23,0,CLIC
1960-12-24,0,CLIC
1960-12-25,0,CLIC
1960-12-26,0,CLIC
1960-12-27,0,CLIC
1960-12-28,0,CLIC
1960-12-29,0,CLIC
1960-12-30,0,CLIC
1961-01-01,0,CLIC
1961-01-02,0,CLIC
1961-01-03,0,CLIC
1961-01-04,0,CLIC
1961-01-05,0,CLIC
1961-01-06,0,CLIC
1961-01-07,0,CLIC
1961-01-08,0,CLIC
1961-01-09,0,CLIC
1961-01-10,0,CLIC
1961-01-11,0,CLIC
1961-01-12,0,CLIC
1961-01-13,0,CLIC
1961-01-14,0,CLIC
1961-01-15,0,CLIC
1961-01-16,0,CLIC
1961-01-17,0,CLIC
1961-01-18,0,CLIC
1961-01-19,0,CLIC
1961-01-20,10,CLIC
1961-01-21,0,CLIC
1961-01-22,9.5,CLIC
1961-01-23,0,CLIC
1961-01-24,7.5,CLIC
1961-01-25,0,CLIC
1961-01-26,0,CLIC
1961-01-27,0,CLIC
1961-01-28,0,CLIC
1961-01-29,0,CLIC
1961-01-30,0,CLIC
1961-01-31,0,CLIC
1961-02-01,3.5,CLIC
1961-02-02,11.5,CLIC
1961-02-03,0,CLIC
1961-02-04,0,CLIC
1961-02-05,0,CLIC
1961-02-06,0,CLIC
1961-02-07,0,CLIC
1961-02-08,0,CLIC
1961-02-09,0,CLIC
1961-02-10,0,CLIC
1961-02-11,0,CLIC
1961-02-12,0,CLIC
1961-02-13,0,CLIC
1961-02-14,0,CLIC
1961-02-15,0,CLIC
1961-02-16,0,CLIC
1961-02-17,0,CLIC
1961-02-18,0,CLIC
1961-02-19,0,CLIC
1961-02-20,0,CLIC
1961-02-21,0,CLIC
1961-02-22,0,CLIC
1961-02-23,0,CLIC
1961-02-24,0,CLIC
1961-02-25,0,CLIC
1961-02-26,0,CLIC
1961-02-27,0,CLIC
1961-02-28,0,CLIC
1961-03-01,0,CLIC
1961-03-02,0,CLIC
1961-03-03,0,CLIC
1961-03-04,0,CLIC
1961-03-05,0,CLIC
1961-03-06,0,CLIC
1961-03-07,0,CLIC
1961-03-08,0,CLIC
1961-03-09,0,CLIC
1961-03-10,0,CLIC
1961-03-11,0,CLIC
1961-03-12,0,CLIC
1961-03-13,0,CLIC
1961-03-14,0,CLIC
1961-03-15,0,CLIC
1961-03-16,0,CLIC
1961-03-17,0,CLIC
1961-03-18,0,CLIC
1961-03-19,0,CLIC
1961-03-20,0,CLIC
1961-03-21,0,CLIC
1961-03-22,0,CLIC
1961-03-23,0,CLIC
1961-03-24,0,CLIC
1961-03-25,0,CLIC
1961-03-26,0,CLIC
1961-03-27,0,CLIC
1961-03-28,0,CLIC
1961-03-29,0,CLIC
1961-03-30,0,CLIC
1961-03-31,0,CLIC
1961-04-01,0,CLIC
1961-04-02,0,CLIC
1961-04-03,0,CLIC
1961-04-04,0,CLIC
1961-04-05,0,CLIC
1961-04-06,0,CLIC
1961-04-07,0,CLIC
1961-04-08,0,CLIC
1961-04-09,0,CLIC
1961-04-10,0,CLIC
1961-04-11,0,CLIC
1961-04-12,0,CLIC
1961-04-13,0,CLIC
1961-04-14,0,CLIC
1961-04-15,0,CLIC
1961-04-16,0,CLIC
1961-04-17,0,CLIC
1961-04-18,0,CLIC
1961-04-19,0,CLIC
1961-04-20,0,CLIC
1961-04-21,0,CLIC
1961-04-22,0,CLIC
1961-04-23,0,CLIC
1961-04-24,0,CLIC
1961-04-25,0,CLIC
1961-04-26,0,CLIC
1961-04-27,0,CLIC
1961-04-28,0,CLIC
1961-04-29,0,CLIC
1961-05-01,2,CLIC
1961-05-02,0,CLIC
1961-05-03,0,CLIC
1961-05-04,0,CLIC
1961-05-05,0,CLIC
1961-05-06,0,CLIC
1961-05-07,0,CLIC
1961-05-08,0,CLIC
1961-05-09,0,CLIC
1961-05-10,0,CLIC
1961-05-11,0,CLIC
1961-05-12,0,CLIC
1961-05-13,5,CLIC
1961-05-14,0,CLIC
1961-05-15,0,CLIC
1961-05-16,0,CLIC
1961-05-17,0,CLIC
1961-05-18,0,CLIC
1961-05-19,0,CLIC
1961-05-20,0,CLIC
1961-05-21,2,CLIC
1961-05-22,0,CLIC
1961-05-24,2,CLIC
1961-05-25,0,CLIC
1961-05-26,0,CLIC
1961-05-27,0,CLIC
1961-05-28,0,CLIC
1961-05-29,0,CLIC
1961-05-30,0,CLIC
1961-06-01,5,CLIC
1961-06-03,20,CLIC
1961-06-04,0,CLIC
1961-06-06,0,CLIC
1961-06-08,10,CLIC
1961-06-11,10,CLIC
1961-06-12,10,CLIC
1961-06-14,3,CLIC
1961-06-15,9,CLIC
1961-06-17,0,CLIC
1961-06-18,46,CLIC
1961-06-21,10,CLIC
1961-06-25,10,CLIC
1961-06-26,0,CLIC
1961-06-27,0,CLIC
1961-06-28,0,CLIC
1961-06-29,0,CLIC
1961-07-01,0,CLIC
1961-07-03,0,CLIC
1961-07-05,5,CLIC
1961-07-06,0,CLIC
1961-07-08,5,CLIC
1961-07-15,0,CLIC
1961-07-21,5,CLIC
1961-07-24,15,CLIC
1961-07-26,13,CLIC
1961-07-27,0,CLIC
1961-08-01,0,CLIC
1961-08-02,0,CLIC
1961-08-03,0,CLIC
1961-08-04,0,CLIC
1961-08-05,0,CLIC
1961-08-06,0,CLIC
1961-08-07,8,CLIC
1961-08-08,0,CLIC
1961-08-09,0,CLIC
1961-08-10,0,CLIC
1961-08-11,0,CLIC
1961-08-12,0,CLIC
1961-08-13,0,CLIC
1961-08-14,0,CLIC
1961-08-15,0,CLIC
1961-08-16,0,CLIC
1961-08-17,13,CLIC
1961-08-18,0,CLIC
1961-08-19,10,CLIC
1961-08-20,0,CLIC
1961-08-21,0,CLIC
1961-08-22,0,CLIC
1961-08-23,0,CLIC
1961-08-24,0,CLIC
1961-08-25,0,CLIC
1961-08-26,0,CLIC
1961-08-27,0,CLIC
1961-08-28,0,CLIC
1961-08-29,0,CLIC
1961-08-30,10,CLIC
1961-09-01,2,CLIC
1961-09-02,0,CLIC
1961-09-03,0,CLIC
1961-09-04,0,CLIC
1961-09-05,7,CLIC
1961-09-06,0,CLIC
1961-09-07,0,CLIC
1961-09-08,0,CLIC
1961-09-09,0,CLIC
1961-09-10,0,CLIC
1961-09-11,0,CLIC
1961-09-12,3,CLIC
1961-09-13,0,CLIC
1961-09-14,17,CLIC
1961-09-15,6,CLIC
1961-09-16,0,CLIC
1961-09-17,5,CLIC
1961-09-18,0,CLIC
1961-09-19,0,CLIC
1961-09-20,9,CLIC
1961-09-21,0,CLIC
1961-09-22,0,CLIC
1961-09-23,14,CLIC
1961-09-24,0,CLIC
1961-09-25,0,CLIC
1961-09-26,0,CLIC
1961-09-27,0,CLIC
1961-09-28,0,CLIC
1961-09-29,0,CLIC
1961-09-30,0,CLIC
1961-10-01,0,CLIC
