Estación: ,C19142,AGUALEGUAS. AGUALEGUAS
1982-10-09,1,CLIC
1982-10-10,18.5,CLIC
1982-10-11,12.5,CLIC
1982-10-12,0,CLIC
1982-10-13,0,CLIC
1982-10-14,0,CLIC
1982-10-15,0,CLIC
1982-10-16,0,CLIC
1982-10-17,0,CLIC
1982-10-18,0,CLIC
1982-10-19,0,CLIC
1982-10-20,0,CLIC
1982-10-21,0,CLIC
1982-10-22,0,CLIC
1982-10-23,0,CLIC
1982-10-24,0,CLIC
1982-10-25,0,CLIC
1982-10-26,0,CLIC
1982-10-27,0,CLIC
1982-10-28,0,CLIC
1982-10-29,0,CLIC
1982-10-30,0,CLIC
1982-10-31,0,CLIC
1982-11-01,0,CLIC
1982-11-02,0,CLIC
1982-11-03,3,CLIC
1982-11-04,0,CLIC
1982-11-05,0,CLIC
1982-11-06,0,CLIC
1982-11-07,0,CLIC
1982-11-08,0,CLIC
1982-11-09,0,CLIC
1982-11-10,0,CLIC
1982-11-11,0,CLIC
1982-11-12,0,CLIC
1982-11-13,0,CLIC
1982-11-14,0,CLIC
1982-11-15,0,CLIC
1982-11-16,0,CLIC
1982-11-17,0,CLIC
1982-11-18,0,CLIC
1982-11-19,0,CLIC
1982-11-20,0,CLIC
1982-11-21,0,CLIC
1982-11-22,0,CLIC
1982-11-23,3,CLIC
1982-11-24,9.6,CLIC
1982-11-25,6.5,CLIC
1982-11-26,2,CLIC
1982-11-27,0,CLIC
1982-11-28,0,CLIC
1982-11-29,0,CLIC
1982-11-30,0,CLIC
1983-02-01,0,CLIC
1983-02-02,0,CLIC
1983-02-03,10.9,CLIC
1983-02-04,0,CLIC
1983-02-05,0,CLIC
1983-02-06,0,CLIC
1983-02-07,0,CLIC
1983-02-08,0,CLIC
1983-02-09,0,CLIC
1983-02-10,0,CLIC
1983-02-11,48.4,CLIC
1983-02-12,0,CLIC
1983-02-13,0,CLIC
1983-02-14,0,CLIC
1983-02-15,2,CLIC
1983-02-16,0,CLIC
1983-02-17,0,CLIC
1983-02-18,0,CLIC
1983-02-19,0,CLIC
1983-02-20,0,CLIC
1983-02-21,0,CLIC
1983-02-22,0,CLIC
1983-02-23,0,CLIC
1983-02-24,5.5,CLIC
1983-02-25,15.5,CLIC
1983-02-26,0,CLIC
1983-02-27,0,CLIC
1983-02-28,0,CLIC
1983-03-01,0,CLIC
1983-03-02,0,CLIC
1983-03-03,0,CLIC
1983-03-04,0,CLIC
1983-03-05,0,CLIC
1983-03-06,0,CLIC
1983-03-07,0,CLIC
1983-03-08,0,CLIC
1983-03-09,0,CLIC
1983-03-10,0,CLIC
1983-03-11,0,CLIC
1983-03-12,4.8,CLIC
1983-03-13,0,CLIC
1983-03-14,0,CLIC
1983-03-15,0,CLIC
1983-03-16,0,CLIC
1983-03-17,0,CLIC
1983-03-18,0,CLIC
1983-03-19,0,CLIC
1983-03-20,0,CLIC
1983-03-21,3.3,CLIC
1983-03-22,1.5,CLIC
1983-03-23,0,CLIC
1983-03-24,0,CLIC
1983-03-25,0,CLIC
1983-03-26,0,CLIC
1983-03-27,0,CLIC
1983-03-28,0,CLIC
1983-03-29,0,CLIC
1983-03-30,0,CLIC
1983-03-31,0,CLIC
1983-05-01,0,CLIC
1983-05-02,0,CLIC
1983-05-03,0,CLIC
1983-05-04,0,CLIC
1983-05-05,0,CLIC
1983-05-06,0,CLIC
1983-05-07,0,CLIC
1983-05-08,0.5,CLIC
1983-05-09,3,CLIC
1983-05-10,0,CLIC
1983-05-11,0,CLIC
1983-05-12,0,CLIC
1983-05-13,0,CLIC
1983-05-14,0,CLIC
1983-05-15,0,CLIC
1983-05-16,0,CLIC
1983-05-17,0,CLIC
1983-05-18,0,CLIC
1983-05-19,0,CLIC
1983-05-20,0,CLIC
1983-05-21,0,CLIC
1983-05-22,0,CLIC
1983-05-23,0,CLIC
1983-05-24,0,CLIC
1983-05-25,5.5,CLIC
1983-05-26,0,CLIC
1983-05-27,43,CLIC
1983-05-28,6,CLIC
1983-05-29,0,CLIC
1983-05-30,0,CLIC
1983-05-31,0,CLIC
1983-08-01,0,CLIC
1983-08-02,0,CLIC
1983-08-03,0,CLIC
1983-08-04,0,CLIC
1983-08-05,0,CLIC
1983-08-06,0,CLIC
1983-08-07,0,CLIC
1983-08-08,0,CLIC
1983-08-09,2,CLIC
1983-08-10,0,CLIC
1983-08-11,0,CLIC
1983-08-12,0,CLIC
1983-08-13,0,CLIC
1983-08-14,0,CLIC
1983-08-15,0,CLIC
1983-08-16,0,CLIC
1983-08-17,6.5,CLIC
1983-08-18,10.6,CLIC
1983-08-19,0,CLIC
1983-08-20,0,CLIC
1983-08-21,0,CLIC
1983-08-22,0,CLIC
1983-08-23,0,CLIC
1983-08-24,0,CLIC
1983-08-25,0,CLIC
1983-08-26,0,CLIC
1983-08-27,0,CLIC
1983-08-28,0,CLIC
1983-08-29,0,CLIC
1983-08-30,0,CLIC
1983-08-31,0,CLIC
1983-09-01,0,CLIC
1983-09-02,0,CLIC
1983-09-03,0,CLIC
1983-09-04,0,CLIC
1983-09-05,0,CLIC
1983-09-06,0,CLIC
1983-09-07,15.3,CLIC
1983-09-08,0,CLIC
1983-09-09,0,CLIC
1983-09-10,0,CLIC
1983-09-11,0,CLIC
1983-09-12,0,CLIC
1983-09-13,30,CLIC
1983-09-14,18,CLIC
1983-09-15,0,CLIC
1983-09-16,0,CLIC
1983-09-17,0,CLIC
1983-09-18,3,CLIC
1983-09-19,0,CLIC
1983-09-20,8,CLIC
1983-09-21,0,CLIC
1983-09-22,0,CLIC
1983-09-23,0,CLIC
1983-09-24,0,CLIC
1983-09-25,0,CLIC
1983-09-26,0,CLIC
1983-09-27,0,CLIC
1983-09-28,0,CLIC
1983-09-29,0,CLIC
1983-09-30,0,CLIC
1983-10-01,0,CLIC
1983-10-02,0,CLIC
1983-10-03,0,CLIC
1983-10-04,0,CLIC
1983-10-05,0,CLIC
1983-10-06,0,CLIC
1983-10-07,0,CLIC
1983-10-08,43.5,CLIC
1983-10-09,2.5,CLIC
1983-10-10,0,CLIC
1983-10-11,13.5,CLIC
1983-10-12,0.5,CLIC
1983-10-13,0,CLIC
1983-10-14,0,CLIC
1983-10-15,0,CLIC
1983-10-16,0,CLIC
1983-10-17,1.5,CLIC
1983-10-18,0,CLIC
1983-10-19,0,CLIC
1983-10-20,4,CLIC
1983-10-21,0.5,CLIC
1983-10-22,0,CLIC
1983-10-23,0,CLIC
1983-10-24,0,CLIC
1983-10-25,0,CLIC
1983-10-26,0,CLIC
1983-10-27,0,CLIC
1983-10-28,0,CLIC
1983-10-29,0,CLIC
1983-10-30,0,CLIC
1983-10-31,0,CLIC
1983-11-01,0,CLIC
1983-11-02,0,CLIC
1983-11-03,0,CLIC
1983-11-04,0,CLIC
1983-11-05,2,CLIC
1983-11-06,0,CLIC
1983-11-07,0,CLIC
1983-11-08,0,CLIC
1983-11-09,0,CLIC
1983-11-10,0,CLIC
1983-11-11,0,CLIC
1983-11-12,0,CLIC
1983-11-13,0,CLIC
1983-11-14,0,CLIC
1983-11-15,0,CLIC
1983-11-16,0,CLIC
1983-11-17,0,CLIC
1983-11-18,0,CLIC
1983-11-19,0,CLIC
1983-11-20,0,CLIC
1983-11-21,0,CLIC
1983-11-22,0,CLIC
1983-11-23,0,CLIC
1983-11-24,0,CLIC
1983-11-25,0,CLIC
1983-11-26,0,CLIC
1983-11-27,0,CLIC
1983-11-28,0,CLIC
1983-11-29,0,CLIC
1983-11-30,0,CLIC
1983-12-01,1,CLIC
1983-12-02,0,CLIC
1983-12-03,0,CLIC
1983-12-04,0,CLIC
1983-12-05,0,CLIC
1983-12-06,0,CLIC
1983-12-07,0,CLIC
1983-12-08,0,CLIC
1983-12-09,0,CLIC
1983-12-10,0,CLIC
1983-12-11,0,CLIC
1983-12-12,0,CLIC
1983-12-13,0,CLIC
1983-12-14,0,CLIC
1983-12-15,0,CLIC
1983-12-16,0,CLIC
1983-12-17,0,CLIC
1983-12-18,6.7,CLIC
1983-12-19,0,CLIC
1983-12-20,0,CLIC
1983-12-21,0,CLIC
1983-12-22,0.5,CLIC
1983-12-23,0,CLIC
1983-12-24,0,CLIC
1983-12-25,0,CLIC
1983-12-26,0,CLIC
1983-12-27,0,CLIC
1983-12-28,0,CLIC
1983-12-29,0,CLIC
1983-12-30,0,CLIC
1983-12-31,0,CLIC
1984-01-01,0,CLIC
1984-01-02,0,CLIC
1984-01-03,0,CLIC
1984-01-04,0,CLIC
1984-01-05,0,CLIC
1984-01-06,0,CLIC
1984-01-07,4.5,CLIC
1984-01-08,1.5,CLIC
1984-01-09,0,CLIC
1984-01-10,0,CLIC
1984-01-11,0,CLIC
1984-01-12,0,CLIC
1984-01-13,0,CLIC
1984-01-14,0,CLIC
1984-01-15,0,CLIC
1984-01-16,18.5,CLIC
1984-01-17,0.5,CLIC
1984-01-18,0.5,CLIC
1984-01-19,0,CLIC
1984-01-20,1,CLIC
1984-01-21,0,CLIC
1984-01-22,1.7,CLIC
1984-01-23,19,CLIC
1984-01-24,15.5,CLIC
1984-01-25,15.3,CLIC
1984-01-26,0,CLIC
1984-01-27,0,CLIC
1984-01-28,0,CLIC
1984-01-29,0,CLIC
1984-01-30,32.5,CLIC
1984-01-31,13.5,CLIC
1984-06-01,0,CLIC
1984-06-02,0,CLIC
1984-06-03,0,CLIC
1984-06-04,56,CLIC
1984-06-05,0,CLIC
1984-06-06,0,CLIC
1984-06-07,0,CLIC
1984-06-08,0,CLIC
1984-06-09,0,CLIC
1984-06-10,0,CLIC
1984-06-11,0,CLIC
1984-06-12,0,CLIC
1984-06-13,1,CLIC
1984-06-14,0,CLIC
1984-06-15,0,CLIC
1984-06-16,0,CLIC
1984-06-17,0,CLIC
1984-06-18,0,CLIC
1984-06-19,3,CLIC
1984-06-20,4.6,CLIC
1984-06-21,0,CLIC
1984-06-22,0,CLIC
1984-06-23,0,CLIC
1984-06-24,0,CLIC
1984-06-25,0,CLIC
1984-06-26,0,CLIC
1984-06-27,0,CLIC
1984-06-28,0,CLIC
1984-06-29,0,CLIC
1984-06-30,0,CLIC
1984-07-01,40.5,CLIC
1984-07-02,0,CLIC
1984-07-03,0,CLIC
1984-07-04,0,CLIC
1984-07-05,0,CLIC
1984-07-06,0,CLIC
1984-07-07,0,CLIC
1984-07-08,0,CLIC
1984-07-09,0,CLIC
1984-07-10,0,CLIC
1984-07-11,0,CLIC
1984-07-12,14,CLIC
1984-07-13,0,CLIC
1984-07-14,0,CLIC
1984-07-15,10,CLIC
1984-07-16,0,CLIC
1984-07-17,0,CLIC
1984-07-18,0,CLIC
1984-07-19,0,CLIC
1984-07-20,0,CLIC
1984-07-21,0,CLIC
1984-07-22,0,CLIC
1984-07-23,0,CLIC
1984-07-24,0,CLIC
1984-07-25,0,CLIC
1984-07-26,0,CLIC
1984-07-27,0,CLIC
1984-07-28,22.5,CLIC
1984-07-29,0,CLIC
1984-07-30,0,CLIC
1984-07-31,0,CLIC
1985-01-01,7,CLIC
1985-01-02,0,CLIC
1985-01-03,0,CLIC
1985-01-04,0,CLIC
1985-01-05,0,CLIC
1985-01-06,0,CLIC
1985-01-07,0,CLIC
1985-01-08,0,CLIC
1985-01-09,0,CLIC
1985-01-10,0,CLIC
1985-01-11,0,CLIC
1985-01-12,0,CLIC
1985-01-13,10,CLIC
1985-01-14,0,CLIC
1985-01-15,0,CLIC
1985-01-16,6.5,CLIC
1985-01-17,0,CLIC
1985-01-18,0,CLIC
1985-01-19,0,CLIC
1985-01-20,0,CLIC
1985-01-21,0,CLIC
1985-01-22,0,CLIC
1985-01-23,0,CLIC
1985-01-24,0,CLIC
1985-01-25,0,CLIC
1985-01-26,17,CLIC
1985-01-27,0,CLIC
1985-01-28,1,CLIC
1985-01-29,0,CLIC
1985-01-30,0,CLIC
1985-01-31,0,CLIC
1985-02-01,0,CLIC
1985-02-02,0,CLIC
1985-02-03,0,CLIC
1985-02-04,0,CLIC
1985-02-05,0,CLIC
1985-02-06,1.5,CLIC
1985-02-07,1,CLIC
1985-02-08,0,CLIC
1985-02-09,0,CLIC
1985-02-10,0,CLIC
1985-02-11,0,CLIC
1985-02-12,0,CLIC
1985-02-13,0,CLIC
1985-02-14,0,CLIC
1985-02-15,0,CLIC
1985-02-16,0,CLIC
1985-02-17,0,CLIC
1985-02-18,0,CLIC
1985-02-19,0,CLIC
1985-02-20,0,CLIC
1985-02-21,0,CLIC
1985-02-22,0,CLIC
1985-02-23,16.5,CLIC
1985-02-24,0,CLIC
1985-02-25,0,CLIC
1985-02-26,11,CLIC
1985-02-27,6,CLIC
1985-02-28,0,CLIC
1985-03-01,0,CLIC
1985-03-02,0,CLIC
1985-03-03,0,CLIC
1985-03-04,0,CLIC
1985-03-05,4.5,CLIC
1985-03-06,0.5,CLIC
1985-03-07,0,CLIC
1985-03-08,0,CLIC
1985-03-09,0,CLIC
1985-03-10,0,CLIC
1985-03-11,0,CLIC
1985-03-12,0,CLIC
1985-03-13,19.5,CLIC
1985-03-14,2.5,CLIC
1985-03-15,0.5,CLIC
1985-03-16,0,CLIC
1985-03-17,0,CLIC
1985-03-18,0,CLIC
1985-03-19,0,CLIC
1985-03-20,0,CLIC
1985-03-21,0,CLIC
1985-03-22,0,CLIC
1985-03-23,0,CLIC
1985-03-24,0,CLIC
1985-03-25,0,CLIC
1985-03-26,0,CLIC
1985-03-27,0,CLIC
1985-03-28,0,CLIC
1985-03-29,0,CLIC
1985-03-30,0,CLIC
1985-03-31,0,CLIC
1985-04-01,0,CLIC
1985-04-02,0,CLIC
1985-04-03,0,CLIC
1985-04-04,0,CLIC
1985-04-05,0,CLIC
1985-04-06,0,CLIC
1985-04-07,92.5,CLIC
1985-04-08,13,CLIC
1985-04-09,8,CLIC
1985-04-10,0,CLIC
1985-04-11,0,CLIC
1985-04-12,3.3,CLIC
1985-04-13,30.3,CLIC
1985-04-14,0,CLIC
1985-04-15,0,CLIC
1985-04-16,0,CLIC
1985-04-17,0,CLIC
1985-04-18,0,CLIC
1985-04-19,0,CLIC
1985-04-20,0,CLIC
1985-04-21,0,CLIC
1985-04-22,0,CLIC
1985-04-23,0,CLIC
1985-04-24,0,CLIC
1985-04-25,0,CLIC
1985-04-26,0,CLIC
1985-04-27,8.8,CLIC
1985-04-28,0,CLIC
1985-04-29,0,CLIC
1985-04-30,0,CLIC
1985-05-01,0,CLIC
1985-05-02,19,CLIC
1985-05-03,0,CLIC
1985-05-04,0,CLIC
1985-05-05,0,CLIC
1985-05-06,0,CLIC
1985-05-07,0,CLIC
1985-05-08,40,CLIC
1985-05-09,1.7,CLIC
1985-05-10,0,CLIC
1985-05-11,0,CLIC
1985-05-12,0,CLIC
1985-05-13,0,CLIC
1985-05-14,4.2,CLIC
1985-05-15,1,CLIC
1985-05-16,40,CLIC
1985-05-17,25,CLIC
1985-05-18,0,CLIC
1985-05-19,0,CLIC
1985-05-20,0,CLIC
1985-05-21,0,CLIC
1985-05-22,0,CLIC
1985-05-23,17.7,CLIC
1985-05-24,4.9,CLIC
1985-05-25,0,CLIC
1985-05-26,0,CLIC
1985-05-27,0,CLIC
1985-05-28,0,CLIC
1985-05-29,0,CLIC
1985-05-31,0,CLIC
1985-06-01,0,CLIC
1985-06-02,0,CLIC
1985-06-03,0,CLIC
1985-06-04,0,CLIC
1985-06-05,0,CLIC
1985-06-06,0,CLIC
1985-06-07,0,CLIC
1985-06-08,0,CLIC
1985-06-09,0,CLIC
1985-06-10,0,CLIC
1985-06-11,0,CLIC
1985-06-12,38,CLIC
1985-06-13,0,CLIC
1985-06-14,0,CLIC
1985-06-15,0,CLIC
1985-06-16,0,CLIC
1985-06-17,0,CLIC
1985-06-18,57,CLIC
1985-06-19,0,CLIC
1985-06-20,0,CLIC
1985-06-21,0,CLIC
1985-06-22,0,CLIC
1985-06-23,0,CLIC
1985-06-24,0,CLIC
1985-06-25,0,CLIC
1985-06-26,0,CLIC
1985-06-27,17,CLIC
1985-06-28,0,CLIC
1985-06-29,0,CLIC
1985-06-30,0,CLIC
1985-07-01,0,CLIC
1985-07-02,20,CLIC
1985-07-03,21.5,CLIC
1985-07-04,0,CLIC
1985-07-05,0,CLIC
1985-07-06,0,CLIC
1985-07-07,0,CLIC
1985-07-08,0,CLIC
1985-07-09,0,CLIC
1985-07-10,0,CLIC
1985-07-11,0,CLIC
1985-07-12,0,CLIC
1985-07-13,0,CLIC
1985-07-14,0,CLIC
1985-07-15,0,CLIC
1985-07-16,0,CLIC
1985-07-17,0,CLIC
1985-07-18,0,CLIC
1985-07-19,0,CLIC
1985-07-20,0,CLIC
1985-07-21,0,CLIC
1985-07-22,0,CLIC
1985-07-23,0,CLIC
1985-07-24,0,CLIC
1985-07-25,0,CLIC
1985-07-26,0,CLIC
1985-07-27,0,CLIC
1985-07-28,0,CLIC
1985-07-29,0,CLIC
1985-07-30,0,CLIC
1985-07-31,0,CLIC
1985-08-01,0,CLIC
1985-08-02,0,CLIC
1985-08-03,0,CLIC
1985-08-04,0,CLIC
1985-08-05,0,CLIC
1985-08-06,0,CLIC
1985-08-07,0,CLIC
1985-08-08,0,CLIC
1985-08-09,0,CLIC
1985-08-10,0,CLIC
1985-08-11,0,CLIC
1985-08-12,0,CLIC
1985-08-13,26,CLIC
1985-08-14,1.5,CLIC
1985-08-15,0,CLIC
1985-08-16,0,CLIC
1985-08-17,0,CLIC
1985-08-18,0,CLIC
1985-08-19,0,CLIC
1985-08-20,0,CLIC
1985-08-21,0,CLIC
1985-08-22,0,CLIC
1985-08-23,0,CLIC
1985-08-24,0,CLIC
1985-08-25,0,CLIC
1985-08-26,0,CLIC
1985-08-27,0,CLIC
1985-08-28,0,CLIC
1985-08-29,0,CLIC
1985-08-30,0,CLIC
1985-09-01,0,CLIC
1985-09-02,0,CLIC
1985-09-03,0,CLIC
1985-09-04,0,CLIC
1985-09-05,12.5,CLIC
1985-09-06,0,CLIC
1985-09-07,0,CLIC
1985-09-08,0,CLIC
1985-09-09,0,CLIC
1985-09-10,0,CLIC
1985-09-11,0,CLIC
1985-09-12,0,CLIC
1985-09-13,0,CLIC
1985-09-14,0.5,CLIC
1985-09-15,23,CLIC
1985-09-16,0,CLIC
1985-09-17,0,CLIC
1985-09-18,0,CLIC
1985-09-19,0,CLIC
1985-09-20,0,CLIC
1985-09-21,0,CLIC
1985-09-22,0,CLIC
1985-09-23,0,CLIC
1985-09-24,0,CLIC
1985-09-25,0,CLIC
1985-09-26,13.5,CLIC
1985-09-27,0,CLIC
1985-09-28,0,CLIC
1985-09-29,7.5,CLIC
1985-09-30,0,CLIC
1985-10-01,0,CLIC
1985-10-02,0,CLIC
1985-10-03,0,CLIC
1985-10-04,0,CLIC
1985-10-05,0,CLIC
1985-10-06,0,CLIC
1985-10-07,0,CLIC
1985-10-08,0,CLIC
1985-10-09,0,CLIC
1985-10-10,0,CLIC
1985-10-11,0,CLIC
1985-10-12,0,CLIC
1985-10-13,0,CLIC
1985-10-14,0,CLIC
1985-10-15,0.5,CLIC
1985-10-16,0,CLIC
1985-10-17,0,CLIC
1985-10-18,0,CLIC
1985-10-19,74,CLIC
1985-10-20,6,CLIC
1985-10-21,1.2,CLIC
1985-10-22,0,CLIC
1985-10-23,0,CLIC
1985-10-24,0,CLIC
1985-10-25,0,CLIC
1985-10-26,0,CLIC
1985-10-27,0,CLIC
1985-10-28,0,CLIC
1985-10-29,0,CLIC
1985-10-30,0,CLIC
1985-10-31,0,CLIC
1985-11-01,1,CLIC
1985-11-02,0,CLIC
1985-11-03,0,CLIC
1985-11-04,0,CLIC
1985-11-05,0,CLIC
1985-11-06,0,CLIC
1985-11-07,0,CLIC
1985-11-08,0,CLIC
1985-11-09,0,CLIC
1985-11-10,0,CLIC
1985-11-11,0,CLIC
1985-11-12,0,CLIC
1985-11-13,0,CLIC
1985-11-14,0,CLIC
1985-11-15,0,CLIC
1985-11-16,0,CLIC
1985-11-17,0,CLIC
1985-11-18,0,CLIC
1985-11-19,41,CLIC
1985-11-20,0,CLIC
1985-11-21,0,CLIC
1985-11-22,0,CLIC
1985-11-23,0,CLIC
1985-11-24,0,CLIC
1985-11-25,0,CLIC
1985-11-26,0,CLIC
1985-11-27,0,CLIC
1985-11-28,0,CLIC
1985-11-29,0,CLIC
1985-11-30,0,CLIC
1985-12-01,0,CLIC
1985-12-02,0,CLIC
1985-12-03,0,CLIC
1985-12-04,0,CLIC
1985-12-05,0,CLIC
1985-12-06,0,CLIC
1985-12-07,0,CLIC
1985-12-08,0,CLIC
1985-12-09,0,CLIC
1985-12-10,0,CLIC
1985-12-11,0,CLIC
1985-12-12,0,CLIC
1985-12-13,0,CLIC
1985-12-14,0,CLIC
1985-12-15,0,CLIC
1985-12-16,0,CLIC
1985-12-17,0,CLIC
1985-12-18,0,CLIC
1985-12-19,0,CLIC
1985-12-20,2.3,CLIC
1985-12-21,4.7,CLIC
1985-12-22,0,CLIC
1985-12-23,0,CLIC
1985-12-24,0,CLIC
1985-12-25,0,CLIC
1985-12-26,0,CLIC
1985-12-27,0,CLIC
1985-12-28,0,CLIC
1985-12-29,0,CLIC
1985-12-30,0,CLIC
1985-12-31,0,CLIC
1986-01-01,0,CLIC
1986-01-02,0,CLIC
1986-01-03,0,CLIC
1986-01-04,0,CLIC
1986-01-05,0,CLIC
1986-01-06,0,CLIC
1986-01-07,11,CLIC
1986-01-09,0,CLIC
1986-01-10,0,CLIC
1986-01-11,0,CLIC
1986-01-12,0,CLIC
1986-01-13,0,CLIC
1986-01-14,0,CLIC
1986-01-15,0,CLIC
1986-01-16,0,CLIC
1986-01-17,0,CLIC
1986-01-18,0,CLIC
1986-01-19,0,CLIC
1986-01-20,0,CLIC
1986-01-21,0,CLIC
1986-01-22,0,CLIC
1986-01-23,0,CLIC
1986-01-24,0,CLIC
1986-01-25,0,CLIC
1986-01-26,0,CLIC
1986-01-27,0,CLIC
1986-01-28,0,CLIC
1986-01-29,0,CLIC
1986-01-30,0,CLIC
1986-01-31,0,CLIC
1986-02-01,0,CLIC
1986-02-02,0,CLIC
1986-02-03,0,CLIC
1986-02-04,0,CLIC
1986-02-05,0,CLIC
1986-02-06,0,CLIC
1986-02-07,0,CLIC
1986-02-08,3,CLIC
1986-02-09,0,CLIC
1986-02-10,0,CLIC
1986-02-11,0,CLIC
1986-02-12,0,CLIC
1986-02-13,0,CLIC
1986-02-14,0,CLIC
1986-02-15,0,CLIC
1986-02-16,0,CLIC
1986-02-17,0,CLIC
1986-02-18,0,CLIC
1986-02-19,0,CLIC
1986-02-20,0,CLIC
1986-02-21,0,CLIC
1986-02-22,0,CLIC
1986-02-23,0,CLIC
1986-02-24,0,CLIC
1986-02-25,0,CLIC
1986-02-26,0,CLIC
1986-02-27,0,CLIC
1986-02-28,0,CLIC
1986-03-01,0,CLIC
1986-03-02,0,CLIC
1986-03-03,0,CLIC
1986-03-04,0,CLIC
1986-03-05,0,CLIC
1986-03-06,0,CLIC
1986-03-07,0,CLIC
1986-03-08,0,CLIC
1986-03-09,0,CLIC
1986-03-10,0,CLIC
1986-03-11,0,CLIC
1986-03-12,0,CLIC
1986-03-13,0,CLIC
1986-03-14,0,CLIC
1986-03-15,0,CLIC
1986-03-16,0,CLIC
1986-03-17,0,CLIC
1986-03-18,0,CLIC
1986-03-19,0,CLIC
1986-03-20,0,CLIC
1986-03-21,0,CLIC
1986-03-22,0,CLIC
1986-03-23,0,CLIC
1986-03-24,0,CLIC
1986-03-25,0,CLIC
1986-03-26,0,CLIC
1986-03-27,0,CLIC
1986-03-28,0,CLIC
1986-03-29,0,CLIC
1986-03-30,0,CLIC
1986-03-31,0,CLIC
1986-04-01,0,CLIC
1986-04-02,0,CLIC
1986-04-03,0,CLIC
1986-04-04,0,CLIC
1986-04-05,0,CLIC
1986-04-06,0,CLIC
1986-04-07,0,CLIC
1986-04-08,0,CLIC
1986-04-09,3,CLIC
1986-04-10,0,CLIC
1986-04-11,0,CLIC
1986-04-12,0,CLIC
1986-04-13,0,CLIC
1986-04-14,1,CLIC
1986-04-15,1.8,CLIC
1986-04-16,0,CLIC
1986-04-17,0,CLIC
1986-04-18,0,CLIC
1986-04-19,0,CLIC
1986-04-20,0,CLIC
1986-04-21,0,CLIC
1986-04-22,0,CLIC
1986-04-23,0,CLIC
1986-04-24,0,CLIC
1986-04-25,0,CLIC
1986-04-26,0,CLIC
1986-04-27,0,CLIC
1986-04-28,27,CLIC
1986-04-29,0,CLIC
1986-04-30,0,CLIC
1986-05-01,9,CLIC
1986-05-02,0,CLIC
1986-05-03,0,CLIC
1986-05-04,0,CLIC
1986-05-05,0,CLIC
1986-05-06,0,CLIC
1986-05-07,0,CLIC
1986-05-08,10,CLIC
1986-05-09,1.5,CLIC
1986-05-10,0,CLIC
1986-05-11,0,CLIC
1986-05-12,0,CLIC
1986-05-13,0,CLIC
1986-05-14,0,CLIC
1986-05-15,0,CLIC
1986-05-16,0,CLIC
1986-05-17,16,CLIC
1986-05-18,0,CLIC
1986-05-19,0,CLIC
1986-05-20,0,CLIC
1986-05-21,0,CLIC
1986-05-22,0,CLIC
1986-05-23,0,CLIC
1986-05-24,0,CLIC
1986-05-25,2.7,CLIC
1986-05-26,0,CLIC
1986-05-27,20,CLIC
1986-05-28,1.5,CLIC
1986-05-29,17.8,CLIC
1986-05-30,57,CLIC
1986-05-31,0,CLIC
1986-06-01,27.5,CLIC
1986-06-02,17.5,CLIC
1986-06-03,1.5,CLIC
1986-06-04,0,CLIC
1986-06-05,0,CLIC
1986-06-06,0,CLIC
1986-06-07,0,CLIC
1986-06-08,13.6,CLIC
1986-06-09,0,CLIC
1986-06-10,0,CLIC
1986-06-11,21,CLIC
1986-06-12,0,CLIC
1986-06-13,0.6,CLIC
1986-06-14,0,CLIC
1986-06-15,0,CLIC
1986-06-16,0,CLIC
1986-06-17,0,CLIC
1986-06-18,0,CLIC
1986-06-19,14,CLIC
1986-06-20,4,CLIC
1986-06-21,33.6,CLIC
1986-06-22,2.2,CLIC
1986-06-23,36,CLIC
1986-06-24,0,CLIC
1986-06-25,0,CLIC
1986-06-26,0,CLIC
1986-06-27,0,CLIC
1986-06-28,0,CLIC
1986-06-29,0,CLIC
1986-06-30,0,CLIC
1986-07-01,0,CLIC
1986-07-02,0,CLIC
1986-07-03,0,CLIC
1986-07-04,0,CLIC
1986-07-05,0,CLIC
1986-07-06,0,CLIC
1986-07-07,0,CLIC
1986-07-08,0,CLIC
1986-07-09,0,CLIC
1986-07-10,0,CLIC
1986-07-11,0,CLIC
1986-07-12,0,CLIC
1986-07-13,0,CLIC
1986-07-14,0,CLIC
1986-07-15,0,CLIC
1986-07-16,0,CLIC
1986-07-17,0,CLIC
1986-07-18,0,CLIC
1986-07-19,0,CLIC
1986-07-20,0,CLIC
1986-07-21,0,CLIC
1986-07-22,0,CLIC
1986-07-23,0,CLIC
1986-07-24,0,CLIC
1986-07-25,0,CLIC
1986-07-26,0,CLIC
1986-07-27,0,CLIC
1986-07-28,0,CLIC
1986-07-29,0,CLIC
1986-07-30,0,CLIC
1986-07-31,0,CLIC
1986-08-01,0,CLIC
1986-08-02,0,CLIC
1986-08-03,0,CLIC
1986-08-04,0,CLIC
1986-08-05,0,CLIC
1986-08-06,0,CLIC
1986-08-07,0,CLIC
1986-08-08,0,CLIC
1986-08-09,0,CLIC
1986-08-10,0,CLIC
1986-08-11,0,CLIC
1986-08-12,0,CLIC
1986-08-13,0,CLIC
1986-08-14,0,CLIC
1986-08-15,0,CLIC
1986-08-16,0,CLIC
1986-08-17,0,CLIC
1986-08-18,0,CLIC
1986-08-19,0,CLIC
1986-08-20,1.8,CLIC
1986-08-21,0,CLIC
1986-08-22,0,CLIC
1986-08-23,0,CLIC
1986-08-24,1.7,CLIC
