Estación: ,C19192,PRESA VAQUERIAS
2016-03-09,20.3,CLIC
2016-03-10,1.8,CLIC
2016-03-11,0,CLIC
2016-03-12,0,CLIC
2016-03-13,0,CLIC
2016-03-14,0,CLIC
2016-03-15,0,CLIC
2016-03-16,0,CLIC
2016-03-17,0,CLIC
2016-03-18,52.6,CLIC
2016-03-19,3.8,CLIC
2016-03-20,0,CLIC
2016-03-21,0,CLIC
2016-03-22,0,CLIC
2016-03-23,0,CLIC
2016-03-24,0,CLIC
2016-03-25,0,CLIC
2016-03-26,0,CLIC
2016-03-27,0,CLIC
2016-03-28,0,CLIC
2016-03-29,0,CLIC
2016-03-30,0,CLIC
2016-03-31,0,CLIC
2016-04-01,0,CLIC
2016-04-02,0,CLIC
2016-04-03,0,CLIC
2016-04-04,0,CLIC
2016-04-05,0,CLIC
2016-04-06,0,CLIC
2016-04-07,0,CLIC
2016-04-08,0,CLIC
2016-04-09,0,CLIC
2016-04-10,0,CLIC
2016-04-11,0,CLIC
2016-04-12,0,CLIC
2016-04-13,0,CLIC
2016-04-14,0,CLIC
2016-04-15,0,CLIC
2016-04-16,0,CLIC
2016-04-17,49.3,CLIC
2016-04-18,34.9,CLIC
2016-04-19,0,CLIC
2016-04-20,0,CLIC
2016-04-21,0,CLIC
2016-04-22,2,CLIC
2016-04-23,13.7,CLIC
2016-04-24,0,CLIC
2016-04-25,0,CLIC
2016-04-26,0,CLIC
2016-04-27,0,CLIC
2016-04-28,0,CLIC
2016-04-29,0,CLIC
2016-04-30,0,CLIC
2016-05-01,0,CLIC
2016-05-02,0,CLIC
2016-05-03,0,CLIC
2016-05-04,0,CLIC
2016-05-05,0,CLIC
2016-05-06,0,CLIC
2016-05-07,0,CLIC
2016-05-08,0,CLIC
2016-05-09,0,CLIC
2016-05-10,0,CLIC
2016-05-11,0,CLIC
2016-05-12,0,CLIC
2016-05-13,0,CLIC
2016-05-14,50.4,CLIC
2016-05-15,11,CLIC
2016-05-16,0,CLIC
2016-05-17,68.7,CLIC
2016-05-18,6.6,CLIC
2016-05-19,0,CLIC
2016-05-20,0,CLIC
2016-05-21,0,CLIC
2016-05-22,23.6,CLIC
2016-05-23,0,CLIC
2016-05-24,0,CLIC
2016-05-25,0,CLIC
2016-05-26,0,CLIC
2016-05-27,0,CLIC
2016-05-28,0,CLIC
2016-05-29,30.5,CLIC
2016-05-30,41.3,CLIC
2016-05-31,26.2,CLIC
2016-06-01,0,CLIC
2016-06-02,11.7,CLIC
2016-06-03,0,CLIC
2016-06-04,50.7,CLIC
2016-06-05,0.8,CLIC
2016-06-06,0,CLIC
2016-06-07,0,CLIC
2016-06-08,0,CLIC
2016-06-09,0,CLIC
2016-06-10,0,CLIC
2016-06-11,0,CLIC
2016-06-12,0,CLIC
2016-06-13,0,CLIC
2016-06-14,0,CLIC
2016-06-15,0,CLIC
2016-06-16,0,CLIC
2016-06-17,0,CLIC
2016-06-18,0,CLIC
2016-06-19,27.3,CLIC
2016-06-20,0,CLIC
2016-06-21,0,CLIC
2016-06-22,0,CLIC
2016-06-23,0,CLIC
2016-06-24,0,CLIC
2016-06-25,0,CLIC
2016-06-26,0,CLIC
2016-06-27,3,CLIC
2016-06-28,0,CLIC
2016-06-29,0,CLIC
2016-06-30,0,CLIC
2016-07-01,0,CLIC
2016-07-02,0,CLIC
2016-07-03,0,CLIC
2016-07-04,0,CLIC
2016-07-05,0,CLIC
2016-07-06,0,CLIC
2016-07-07,0,CLIC
2016-07-08,0,CLIC
2016-07-09,0,CLIC
2016-07-10,0,CLIC
2016-07-11,0,CLIC
2016-07-12,0,CLIC
2016-07-13,0,CLIC
2016-07-14,0,CLIC
2016-07-15,0,CLIC
2016-07-16,0,CLIC
2016-07-17,0,CLIC
2016-07-18,0,CLIC
2016-07-19,14.2,CLIC
2016-07-20,0,CLIC
2016-07-21,26.8,CLIC
2016-07-22,0,CLIC
2016-07-23,0,CLIC
2016-07-24,0,CLIC
2016-07-25,0,CLIC
2016-07-26,0,CLIC
2016-07-27,0,CLIC
2016-07-28,0,CLIC
2016-07-29,0,CLIC
2016-07-30,0,CLIC
2016-07-31,0,CLIC
2016-08-01,0,CLIC
2016-08-02,0,CLIC
2016-08-03,0,CLIC
2016-08-04,0,CLIC
2016-08-05,0,CLIC
2016-08-06,0,CLIC
2016-08-07,0,CLIC
2016-08-08,0,CLIC
2016-08-09,0,CLIC
2016-08-10,0,CLIC
2016-08-11,0,CLIC
2016-08-12,0,CLIC
2016-08-13,0,CLIC
2016-08-14,0,CLIC
2016-08-15,2,CLIC
2016-08-16,24.5,CLIC
2016-08-17,0,CLIC
2016-08-18,0,CLIC
2016-08-19,0,CLIC
2016-08-20,0,CLIC
2016-08-21,0,CLIC
2016-08-22,0,CLIC
2016-08-23,0,CLIC
2016-08-24,0,CLIC
2016-08-25,0,CLIC
2016-08-26,0,CLIC
2016-08-27,0,CLIC
2016-08-28,0,CLIC
2016-08-29,22.3,CLIC
2016-08-30,9.4,CLIC
2016-08-31,17,CLIC
2016-09-01,12.8,CLIC
2016-09-02,0,CLIC
2016-09-03,0,CLIC
2016-09-04,0,CLIC
2016-09-05,0,CLIC
2016-09-06,0,CLIC
2016-09-07,0,CLIC
2016-09-08,0,CLIC
2016-09-09,0,CLIC
2016-09-10,0,CLIC
2016-09-11,0,CLIC
2016-09-12,0,CLIC
2016-09-13,0,CLIC
2016-09-14,0,CLIC
2016-09-15,0,CLIC
2016-09-16,0,CLIC
2016-09-17,0,CLIC
2016-09-18,0,CLIC
2016-09-19,0,CLIC
2016-09-20,0,CLIC
2016-09-21,0,CLIC
2016-09-22,0,CLIC
2016-09-23,0,CLIC
2016-09-24,0,CLIC
2016-09-25,6.3,CLIC
2016-09-26,47,CLIC
2016-09-27,0,CLIC
2016-09-28,0,CLIC
2016-09-29,10.1,CLIC
2016-09-30,0,CLIC
2016-10-01,0,CLIC
2016-10-02,0,CLIC
2016-10-03,0,CLIC
2016-10-04,0,CLIC
2016-10-05,0,CLIC
2016-10-06,0,CLIC
2016-10-07,38,CLIC
2016-10-08,0,CLIC
2016-10-09,0,CLIC
2016-10-10,0,CLIC
2016-10-11,0,CLIC
2016-10-12,0,CLIC
2016-10-13,0,CLIC
2016-10-14,0,CLIC
2016-10-15,0,CLIC
2016-10-16,0,CLIC
2016-10-17,0,CLIC
2016-10-18,0,CLIC
2016-10-19,0,CLIC
2016-10-20,63.5,CLIC
2016-10-21,0,CLIC
2016-10-22,0,CLIC
2016-10-23,0,CLIC
2016-10-24,0,CLIC
2016-10-25,0,CLIC
2016-10-26,0,CLIC
2016-10-27,0,CLIC
2016-10-28,0,CLIC
2016-10-29,0,CLIC
2016-10-30,0,CLIC
2016-10-31,0,CLIC
2016-11-01,0,CLIC
2016-11-02,0,CLIC
2016-11-03,0,CLIC
2016-11-04,0,CLIC
2016-11-05,0,CLIC
2016-11-06,0,CLIC
2016-11-07,0,CLIC
2016-11-08,3.6,CLIC
2016-11-09,0,CLIC
2016-11-10,0,CLIC
2016-11-11,8,CLIC
2016-11-12,5.1,CLIC
2016-11-13,2.2,CLIC
2016-11-14,0,CLIC
2016-11-15,0,CLIC
2016-11-16,0,CLIC
2016-11-17,0,CLIC
2016-11-18,0,CLIC
2016-11-19,0,CLIC
2016-11-20,0,CLIC
2016-11-21,0,CLIC
2016-11-22,0,CLIC
2016-11-23,0,CLIC
2016-11-24,0,CLIC
2016-11-25,0,CLIC
2016-11-26,0,CLIC
2016-11-27,0,CLIC
2016-11-28,0,CLIC
2016-11-29,0,CLIC
2016-11-30,0,CLIC
2016-12-01,0,CLIC
2016-12-02,0,CLIC
2016-12-03,0,CLIC
2016-12-04,0,CLIC
2016-12-05,0,CLIC
2016-12-06,0,CLIC
2016-12-07,0,CLIC
2016-12-08,3.3,CLIC
2016-12-09,0,CLIC
2016-12-10,0,CLIC
2016-12-11,0,CLIC
2016-12-12,0,CLIC
2016-12-13,0,CLIC
2016-12-14,0,CLIC
2016-12-15,3.7,CLIC
2016-12-16,0,CLIC
2016-12-17,0,CLIC
2016-12-18,0,CLIC
2016-12-19,0,CLIC
2016-12-20,0,CLIC
2016-12-21,0,CLIC
2016-12-22,0,CLIC
2016-12-23,0,CLIC
2016-12-24,0,CLIC
2016-12-25,0,CLIC
2016-12-26,0,CLIC
2016-12-27,0,CLIC
2016-12-28,0,CLIC
2016-12-29,1.8,CLIC
2016-12-30,0,CLIC
2016-12-31,0,CLIC
2017-01-01,0,CLIC
2017-01-02,0,CLIC
2017-01-03,0,CLIC
2017-01-04,0,CLIC
2017-01-05,0,CLIC
2017-01-06,0,CLIC
2017-01-07,0,CLIC
2017-01-08,0,CLIC
2017-01-09,0,CLIC
2017-01-10,0,CLIC
2017-01-11,0,CLIC
2017-01-12,0,CLIC
2017-01-13,0,CLIC
2017-01-14,0,CLIC
2017-01-15,0,CLIC
2017-01-16,0,CLIC
2017-01-17,0,CLIC
2017-01-18,0,CLIC
2017-01-19,0,CLIC
2017-01-20,0,CLIC
2017-01-21,0,CLIC
2017-01-22,0,CLIC
2017-01-23,0,CLIC
2017-01-24,0,CLIC
2017-01-25,0,CLIC
2017-01-26,0,CLIC
2017-01-27,21,CLIC
2017-01-28,0,CLIC
2017-01-29,0,CLIC
2017-01-30,0,CLIC
2017-01-31,0,CLIC
2017-02-01,0,CLIC
2017-02-02,3.8,CLIC
2017-02-03,1,CLIC
2017-02-04,0,CLIC
2017-02-05,0,CLIC
2017-02-06,0,CLIC
2017-02-07,0,CLIC
2017-02-08,0,CLIC
2017-02-09,0,CLIC
2017-02-10,0,CLIC
2017-02-11,0,CLIC
2017-02-12,0,CLIC
2017-02-13,0,CLIC
2017-02-14,0,CLIC
2017-02-15,0,CLIC
2017-02-16,0,CLIC
2017-02-17,0,CLIC
2017-02-18,0,CLIC
2017-02-19,0,CLIC
2017-02-20,0,CLIC
2017-02-21,0,CLIC
2017-02-22,0,CLIC
2017-02-23,0,CLIC
2017-02-24,0,CLIC
2017-02-25,0,CLIC
2017-02-26,0,CLIC
2017-02-27,0,CLIC
2017-02-28,0,CLIC
2017-03-01,0,CLIC
2017-03-02,0,CLIC
2017-03-03,3.8,CLIC
2017-03-04,8.8,CLIC
2017-03-05,0,CLIC
2017-03-06,0,CLIC
2017-03-07,2.3,CLIC
2017-03-08,0,CLIC
2017-03-09,15.5,CLIC
2017-03-10,9.8,CLIC
2017-03-11,5,CLIC
2017-03-12,11.4,CLIC
2017-03-13,0,CLIC
2017-03-14,0,CLIC
2017-03-15,0,CLIC
2017-03-16,0,CLIC
2017-03-17,0,CLIC
2017-03-18,0,CLIC
2017-03-19,0,CLIC
2017-03-20,0,CLIC
2017-03-21,0,CLIC
2017-03-22,0,CLIC
2017-03-23,0,CLIC
2017-03-24,0,CLIC
2017-03-25,0,CLIC
2017-03-26,0,CLIC
2017-03-27,0,CLIC
2017-03-28,0,CLIC
2017-03-29,0,CLIC
2017-03-30,0,CLIC
2017-03-31,0,CLIC
2017-04-01,0,CLIC
2017-04-02,0,CLIC
2017-04-03,0,CLIC
2017-04-04,0,CLIC
2017-04-05,0,CLIC
2017-04-06,0,CLIC
2017-04-07,0,CLIC
2017-04-08,0,CLIC
2017-04-09,0,CLIC
2017-04-10,0,CLIC
2017-04-11,59,CLIC
2017-04-12,0,CLIC
2017-04-13,0,CLIC
2017-04-14,0,CLIC
2017-04-15,0,CLIC
2017-04-16,0,CLIC
2017-04-17,6,CLIC
2017-04-18,0,CLIC
2017-04-19,0,CLIC
2017-04-20,0,CLIC
2017-04-21,0,CLIC
2017-04-22,0,CLIC
2017-04-23,0,CLIC
2017-04-24,0,CLIC
2017-04-25,0,CLIC
2017-04-26,0,CLIC
2017-04-27,0,CLIC
2017-04-28,0,CLIC
2017-04-29,0,CLIC
2017-04-30,0,CLIC
2017-05-01,0,CLIC
2017-05-02,0,CLIC
2017-05-03,0,CLIC
2017-05-04,0,CLIC
2017-05-05,0,CLIC
2017-05-06,0,CLIC
2017-05-07,0,CLIC
2017-05-08,0,CLIC
2017-05-09,0,CLIC
2017-05-10,0,CLIC
2017-05-11,0,CLIC
2017-05-12,0,CLIC
2017-05-13,0,CLIC
2017-05-14,0,CLIC
2017-05-15,0,CLIC
2017-05-16,0,CLIC
2017-05-17,0,CLIC
2017-05-18,0,CLIC
2017-05-19,0,CLIC
2017-05-20,0,CLIC
2017-05-21,60,CLIC
2017-05-22,0,CLIC
2017-05-23,4,CLIC
2017-05-24,0,CLIC
2017-05-25,0,CLIC
2017-05-26,0,CLIC
2017-05-27,0,CLIC
2017-05-28,2.3,CLIC
2017-05-29,0,CLIC
2017-05-30,0,CLIC
2017-05-31,0,CLIC
2017-06-01,0,CLIC
2017-06-02,3,CLIC
2017-06-03,0,CLIC
2017-06-04,0,CLIC
2017-06-05,0,CLIC
2017-06-06,0,CLIC
2017-06-07,0,CLIC
2017-06-08,0,CLIC
2017-06-09,0,CLIC
2017-06-10,0,CLIC
2017-06-11,0,CLIC
2017-06-12,0,CLIC
2017-06-13,0,CLIC
2017-06-14,0,CLIC
2017-06-15,0,CLIC
2017-06-16,0,CLIC
2017-06-17,0,CLIC
2017-06-18,0,CLIC
2017-06-19,0,CLIC
2017-06-20,0,CLIC
2017-06-21,0,CLIC
2017-06-22,0,CLIC
2017-06-23,0,CLIC
2017-06-24,8.8,CLIC
2017-06-25,0,CLIC
2017-06-26,0,CLIC
2017-06-27,1.5,CLIC
2017-06-28,12.7,CLIC
2017-06-29,0,CLIC
2017-06-30,0,CLIC
2017-07-01,0,CLIC
2017-07-02,0,CLIC
2017-07-03,0,CLIC
2017-07-04,0,CLIC
2017-07-05,0,CLIC
2017-07-06,0,CLIC
2017-07-07,0,CLIC
2017-07-08,6,CLIC
2017-07-09,0,CLIC
2017-07-10,0,CLIC
2017-07-11,0,CLIC
2017-07-12,0,CLIC
2017-07-13,0,CLIC
2017-07-14,0,CLIC
2017-07-15,0,CLIC
2017-07-16,17,CLIC
2017-07-17,0,CLIC
2017-07-18,0,CLIC
2017-07-19,0,CLIC
2017-07-20,0,CLIC
2017-07-21,0,CLIC
2017-07-22,0,CLIC
2017-07-23,0,CLIC
2017-07-24,0,CLIC
2017-07-25,0,CLIC
2017-07-26,0,CLIC
2017-07-27,0,CLIC
2017-07-28,0,CLIC
2017-07-29,0,CLIC
2017-07-30,0,CLIC
2017-07-31,0,CLIC
2017-08-01,0,CLIC
2017-08-02,0,CLIC
2017-08-03,16.5,CLIC
2017-08-04,0,CLIC
2017-08-05,0,CLIC
2017-08-06,0,CLIC
2017-08-07,20.6,CLIC
2017-08-08,0,CLIC
2017-08-09,0,CLIC
2017-08-10,0,CLIC
2017-08-11,0,CLIC
2017-08-12,0,CLIC
2017-08-13,0,CLIC
2017-08-14,0,CLIC
2017-08-15,0,CLIC
2017-08-16,0,CLIC
2017-08-17,0,CLIC
2017-08-18,0,CLIC
2017-08-19,0,CLIC
2017-08-20,0,CLIC
2017-08-21,0,CLIC
2017-08-22,0,CLIC
2017-08-23,0,CLIC
2017-08-24,0,CLIC
2017-08-25,0,CLIC
2017-08-26,0,CLIC
2017-08-27,0,CLIC
2017-08-28,0,CLIC
2017-08-29,0,CLIC
2017-08-30,0,CLIC
2017-08-31,0,CLIC
2017-09-01,0,CLIC
2017-09-02,0,CLIC
2017-09-03,0,CLIC
2017-09-04,3.2,CLIC
2017-09-05,0,CLIC
2017-09-06,6.5,CLIC
2017-09-07,0,CLIC
2017-09-08,12,CLIC
2017-09-09,1.6,CLIC
2017-09-10,0,CLIC
2017-09-11,0,CLIC
2017-09-12,0,CLIC
2017-09-13,0,CLIC
2017-09-14,0,CLIC
2017-09-15,0,CLIC
2017-09-16,0,CLIC
2017-09-17,0,CLIC
2017-09-18,0,CLIC
2017-09-19,0,CLIC
2017-09-20,0,CLIC
2017-09-21,1.5,CLIC
2017-09-22,8,CLIC
2017-09-23,0,CLIC
2017-09-24,0,CLIC
2017-09-25,0,CLIC
2017-09-26,0,CLIC
2017-09-27,5.3,CLIC
2017-09-28,0,CLIC
2017-09-29,0,CLIC
2017-09-30,38.5,CLIC
2017-10-01,0,CLIC
2017-10-02,0,CLIC
2017-10-03,43.3,CLIC
2017-10-04,24.7,CLIC
2017-10-05,19,CLIC
2017-10-06,0,CLIC
2017-10-07,0,CLIC
2017-10-08,0,CLIC
2017-10-09,0,CLIC
2017-10-10,34.8,CLIC
2017-10-11,1,CLIC
2017-10-12,0,CLIC
2017-10-13,0,CLIC
2017-10-14,0,CLIC
2017-10-15,0,CLIC
2017-10-16,0,CLIC
2017-10-17,0,CLIC
2017-10-18,0,CLIC
2017-10-19,0,CLIC
2017-10-20,0,CLIC
2017-10-21,0,CLIC
2017-10-22,0,CLIC
2017-10-23,0,CLIC
2017-10-24,0,CLIC
2017-10-25,0,CLIC
2017-10-26,0,CLIC
2017-10-27,0,CLIC
2017-10-28,0,CLIC
2017-10-29,0,CLIC
2017-10-30,0,CLIC
2017-10-31,0,CLIC
2017-11-01,0,CLIC
2017-11-02,0,CLIC
2017-11-03,0,CLIC
2017-11-04,0,CLIC
2017-11-05,0,CLIC
2017-11-06,0,CLIC
2017-11-07,0,CLIC
2017-11-08,0,CLIC
2017-11-09,0,CLIC
2017-11-10,0,CLIC
2017-11-11,0,CLIC
2017-11-12,23,CLIC
2017-11-13,0,CLIC
2017-11-14,0,CLIC
2017-11-15,0,CLIC
2017-11-16,0,CLIC
2017-11-17,0,CLIC
2017-11-18,0,CLIC
2017-11-19,0,CLIC
2017-11-20,0,CLIC
2017-11-21,0,CLIC
2017-11-22,0,CLIC
2017-11-23,0,CLIC
2017-11-24,0,CLIC
2017-11-25,0,CLIC
2017-11-26,0,CLIC
2017-11-27,0,CLIC
2017-11-28,0,CLIC
2017-11-29,0,CLIC
2017-11-30,0,CLIC
2017-12-01,0,CLIC
2017-12-02,0,CLIC
2017-12-03,0,CLIC
2017-12-04,0,CLIC
2017-12-05,0,CLIC
2017-12-06,0,CLIC
2017-12-07,5,CLIC
2017-12-08,2.3,CLIC
2017-12-09,0,CLIC
2017-12-10,0,CLIC
2017-12-11,0,CLIC
2017-12-12,0,CLIC
2017-12-13,0,CLIC
2017-12-14,0,CLIC
2017-12-15,4.6,CLIC
2017-12-16,0,CLIC
2017-12-17,0,CLIC
2017-12-18,0,CLIC
2017-12-19,0,CLIC
2017-12-20,0,CLIC
2017-12-21,0,CLIC
2017-12-22,0,CLIC
2017-12-23,0,CLIC
2017-12-24,0,CLIC
2017-12-25,0,CLIC
2017-12-26,0,CLIC
2017-12-27,1.5,CLIC
2017-12-28,1,CLIC
2017-12-29,0,CLIC
2017-12-30,0,CLIC
2017-12-31,9.5,CLIC
2018-01-01,1.8,CLIC
2018-01-02,1.2,CLIC
2018-01-03,0,CLIC
2018-01-04,0,CLIC
2018-01-05,0,CLIC
2018-01-06,0,CLIC
2018-01-07,0,CLIC
2018-01-08,0,CLIC
2018-01-09,0,CLIC
2018-01-10,0,CLIC
2018-01-11,0,CLIC
2018-01-12,0,CLIC
2018-01-13,0,CLIC
2018-01-14,0,CLIC
2018-01-15,0,CLIC
2018-01-16,0,CLIC
2018-01-17,0,CLIC
2018-01-18,0,CLIC
2018-01-19,0,CLIC
2018-01-20,0,CLIC
2018-01-21,0,CLIC
2018-01-22,0,CLIC
2018-01-23,3.2,CLIC
2018-01-24,8,CLIC
2018-01-25,1.1,CLIC
2018-01-26,0,CLIC
2018-01-27,53,CLIC
2018-01-28,0,CLIC
2018-01-29,0,CLIC
2018-01-30,0,CLIC
2018-01-31,0,CLIC
2018-02-01,0,CLIC
2018-02-02,0,CLIC
2018-02-03,0,CLIC
2018-02-04,0,CLIC
2018-02-05,0,CLIC
2018-02-06,0,CLIC
2018-02-07,0,CLIC
2018-02-08,0,CLIC
2018-02-09,0,CLIC
2018-02-10,0,CLIC
2018-02-11,0,CLIC
2018-02-12,0,CLIC
2018-02-13,0,CLIC
2018-02-14,0,CLIC
2018-02-15,0,CLIC
2018-02-16,0,CLIC
2018-02-17,0,CLIC
2018-02-18,0,CLIC
2018-02-19,0,CLIC
2018-02-20,0,CLIC
2018-02-21,17.7,CLIC
2018-02-22,0,CLIC
2018-02-23,0,CLIC
2018-02-24,0,CLIC
2018-02-25,0,CLIC
2018-02-26,47,CLIC
2018-02-27,0,CLIC
2018-02-28,0,CLIC
2018-03-01,0,CLIC
2018-03-02,0,CLIC
2018-03-03,0,CLIC
2018-03-04,0,CLIC
2018-03-05,0,CLIC
2018-03-06,1.2,CLIC
2018-03-07,0,CLIC
2018-03-08,0,CLIC
2018-03-09,0,CLIC
2018-03-10,0,CLIC
2018-03-11,0,CLIC
2018-03-12,0,CLIC
2018-03-13,0,CLIC
2018-03-14,0,CLIC
2018-03-15,0,CLIC
2018-03-16,0,CLIC
2018-03-17,0,CLIC
2018-03-18,0,CLIC
2018-03-19,0,CLIC
2018-03-20,0,CLIC
2018-03-21,0,CLIC
2018-03-22,0,CLIC
2018-03-23,0,CLIC
2018-03-24,0,CLIC
2018-03-25,0,CLIC
2018-03-26,0,CLIC
2018-03-27,0,CLIC
2018-03-28,0.8,CLIC
2018-03-29,0,CLIC
2018-03-30,0,CLIC
2018-03-31,0,CLIC
2018-04-01,0,CLIC
2018-04-02,0,CLIC
2018-04-03,0,CLIC
2018-04-04,10.5,CLIC
2018-04-05,0,CLIC
2018-04-06,0,CLIC
2018-04-07,0,CLIC
2018-04-08,0,CLIC
2018-04-09,101.5,CLIC
2018-04-10,5.1,CLIC
2018-04-11,0,CLIC
2018-04-12,0,CLIC
2018-04-13,0,CLIC
2018-04-14,0,CLIC
2018-04-15,0,CLIC
2018-04-16,0,CLIC
2018-04-17,0,CLIC
2018-04-18,0,CLIC
2018-04-19,0,CLIC
2018-04-20,0,CLIC
2018-04-21,0,CLIC
2018-04-22,0.1,CLIC
2018-04-23,0,CLIC
2018-04-24,0,CLIC
2018-04-25,20,CLIC
2018-04-26,0,CLIC
2018-04-27,0,CLIC
2018-04-28,16.8,CLIC
2018-04-29,7.5,CLIC
2018-04-30,0,CLIC
2018-05-01,0,CLIC
2018-05-02,0,CLIC
2018-05-03,0,CLIC
2018-05-04,73,CLIC
2018-05-05,0,CLIC
2018-05-06,0,CLIC
2018-05-07,0,CLIC
2018-05-08,0,CLIC
2018-05-09,0,CLIC
2018-05-10,0,CLIC
2018-05-11,0,CLIC
2018-05-12,0,CLIC
2018-05-13,0,CLIC
2018-05-14,0,CLIC
2018-05-15,0,CLIC
2018-05-16,0,CLIC
2018-05-17,0,CLIC
2018-05-18,0,CLIC
2018-05-19,0,CLIC
2018-05-20,81,CLIC
2018-05-21,0,CLIC
2018-05-22,0,CLIC
2018-05-23,0,CLIC
2018-05-24,0,CLIC
2018-05-25,0,CLIC
2018-05-26,0,CLIC
2018-05-27,0,CLIC
2018-05-28,0,CLIC
2018-05-29,0,CLIC
2018-05-30,0,CLIC
2018-05-31,0,CLIC
2018-06-01,0,CLIC
2018-06-02,0,CLIC
2018-06-03,0,CLIC
2018-06-04,0,CLIC
2018-06-05,0,CLIC
2018-06-06,0,CLIC
2018-06-07,0,CLIC
2018-06-08,0,CLIC
2018-06-09,0,CLIC
2018-06-10,0,CLIC
2018-06-11,0,CLIC
2018-06-12,7.6,CLIC
2018-06-13,4.4,CLIC
2018-06-14,0,CLIC
2018-06-15,0,CLIC
2018-06-16,21.7,CLIC
2018-06-17,0,CLIC
2018-06-18,0,CLIC
2018-06-19,0,CLIC
2018-06-20,4.4,CLIC
2018-06-21,1.5,CLIC
2018-06-22,0,CLIC
2018-06-23,0,CLIC
2018-06-24,0,CLIC
2018-06-25,0,CLIC
2018-06-26,0,CLIC
2018-06-27,0,CLIC
2018-06-28,0,CLIC
2018-06-29,0,CLIC
2018-06-30,0,CLIC
2018-07-01,0,CLIC
2018-07-02,0,CLIC
2018-07-03,0,CLIC
2018-07-04,0,CLIC
2018-07-05,0,CLIC
2018-07-06,0,CLIC
2018-07-07,20.8,CLIC
2018-07-08,0,CLIC
2018-07-09,0,CLIC
2018-07-10,0,CLIC
2018-07-11,0,CLIC
2018-07-12,0,CLIC
2018-07-13,0,CLIC
2018-07-14,0,CLIC
2018-07-15,0,CLIC
2018-07-16,0,CLIC
2018-07-17,0,CLIC
2018-07-18,0,CLIC
2018-07-19,0,CLIC
2018-07-20,0,CLIC
2018-07-21,0,CLIC
2018-07-22,0,CLIC
2018-07-23,0,CLIC
2018-07-24,0,CLIC
2018-07-25,15.3,CLIC
2018-07-26,0,CLIC
2018-07-27,0,CLIC
2018-07-28,0,CLIC
2018-07-29,0,CLIC
2018-07-30,0,CLIC
2018-07-31,0,CLIC
2018-08-01,0,CLIC
2018-08-02,0,CLIC
2018-08-03,0,CLIC
2018-08-04,0,CLIC
2018-08-05,0,CLIC
2018-08-06,0,CLIC
2018-08-07,0,CLIC
2018-08-08,0,CLIC
2018-08-09,0,CLIC
2018-08-10,0,CLIC
2018-08-11,0,CLIC
2018-08-12,0,CLIC
2018-08-13,0,CLIC
2018-08-14,0,CLIC
2018-08-15,0,CLIC
2018-08-16,0,CLIC
2018-08-17,0,CLIC
2018-08-18,0,CLIC
2018-08-19,0,CLIC
2018-08-20,0,CLIC
2018-08-21,0,CLIC
2018-08-22,0,CLIC
2018-08-23,0,CLIC
2018-08-24,0,CLIC
2018-08-25,0,CLIC
2018-08-26,0,CLIC
2018-08-27,0,CLIC
2018-08-28,0,CLIC
2018-08-29,0,CLIC
2018-08-30,0,CLIC
2018-08-31,0,CLIC
2018-09-01,0,CLIC
2018-09-02,2.5,CLIC
2018-09-03,0,CLIC
2018-09-04,0,CLIC
2018-09-05,0,CLIC
2018-09-06,8,CLIC
2018-09-07,0,CLIC
2018-09-08,0,CLIC
2018-09-09,38.8,CLIC
2018-09-10,0,CLIC
2018-09-11,0,CLIC
2018-09-12,0,CLIC
2018-09-13,13.7,CLIC
2018-09-14,16.8,CLIC
2018-09-15,0,CLIC
2018-09-16,3.2,CLIC
2018-09-17,1,CLIC
2018-09-18,0,CLIC
2018-09-19,22.3,CLIC
2018-09-20,6,CLIC
2018-09-21,0,CLIC
2018-09-22,8,CLIC
2018-09-23,0,CLIC
2018-09-24,1.5,CLIC
2018-09-25,0,CLIC
2018-09-26,43.7,CLIC
2018-09-27,6.5,CLIC
2018-09-28,0,CLIC
2018-09-29,6.4,CLIC
2018-09-30,0,CLIC
2018-10-01,8.7,CLIC
2018-10-02,6.5,CLIC
2018-10-03,0,CLIC
2018-10-04,0,CLIC
2018-10-05,0,CLIC
2018-10-06,0,CLIC
2018-10-07,0,CLIC
2018-10-08,0,CLIC
2018-10-09,0,CLIC
2018-10-10,0,CLIC
2018-10-11,0,CLIC
2018-10-12,0,CLIC
2018-10-13,0,CLIC
2018-10-14,0,CLIC
2018-10-15,7.5,CLIC
2018-10-16,0,CLIC
2018-10-17,0,CLIC
2018-10-18,8,CLIC
2018-10-19,0,CLIC
2018-10-20,4.6,CLIC
2018-10-21,13,CLIC
2018-10-22,3.3,CLIC
2018-10-23,0,CLIC
2018-10-24,0,CLIC
2018-10-25,1.3,CLIC
2018-10-26,0,CLIC
2018-10-27,0,CLIC
2018-10-28,0,CLIC
2018-10-29,0,CLIC
2018-10-30,0,CLIC
2018-10-31,0,CLIC
2018-11-01,0,CLIC
2018-11-02,0,CLIC
2018-11-03,0,CLIC
2018-11-04,0,CLIC
2018-11-05,0,CLIC
2018-11-06,0,CLIC
2018-11-07,0,CLIC
2018-11-08,0,CLIC
2018-11-09,8,CLIC
2018-11-10,0,CLIC
2018-11-11,0,CLIC
2018-11-12,2.8,CLIC
2018-11-13,0,CLIC
2018-11-14,0,CLIC
2018-11-15,0,CLIC
2018-11-16,0,CLIC
2018-11-17,0,CLIC
