Estación: ,C19189,EL PASTOR
2011-01-29,1.72,CLIC
2011-01-30,1.46,CLIC
2011-01-31,1.87,CLIC
2011-02-01,1.34,CLIC
2011-02-02,1.13,CLIC
2011-02-03,1.09,CLIC
2011-02-04,1.94,CLIC
2011-02-05,1.28,CLIC
2011-02-06,1.63,CLIC
2011-02-07,1.46,CLIC
2011-02-08,1.59,CLIC
2011-02-09,1.14,CLIC
2011-02-10,1.25,CLIC
2011-02-11,1.37,CLIC
2011-02-12,1.18,CLIC
2011-02-13,1.63,CLIC
2011-02-14,1.46,CLIC
2011-02-15,1.65,CLIC
2011-02-16,1.52,CLIC
2011-02-17,1.78,CLIC
2011-02-18,1.56,CLIC
2011-02-19,1.83,CLIC
2011-02-20,1.42,CLIC
2011-02-21,1.91,CLIC
2011-02-22,1.75,CLIC
2011-02-23,2.08,CLIC
2011-02-24,1.95,CLIC
2011-02-25,2.21,CLIC
2011-02-26,2.18,CLIC
2011-02-27,2.47,CLIC
2011-02-28,2.38,CLIC
2011-03-01,2.14,CLIC
2011-03-02,2.21,CLIC
2011-03-03,2.52,CLIC
2011-03-04,2.39,CLIC
2011-03-05,2.42,CLIC
2011-03-06,2.79,CLIC
2011-03-07,2.61,CLIC
2011-03-08,2.92,CLIC
2011-03-09,2.34,CLIC
2011-03-10,2.53,CLIC
2011-03-11,2.64,CLIC
2011-03-12,2.85,CLIC
2011-03-13,2.54,CLIC
2011-03-14,1.35,CLIC
2011-03-15,2.67,CLIC
2011-03-16,2.91,CLIC
2011-03-17,2.59,CLIC
2011-03-18,2.82,CLIC
2011-03-19,2.41,CLIC
2011-03-20,2.63,CLIC
2011-03-21,2.34,CLIC
2011-03-22,2.09,CLIC
2011-03-23,2.43,CLIC
2011-03-24,2.21,CLIC
2011-03-25,2.14,CLIC
2011-03-26,2.74,CLIC
2011-03-27,2.62,CLIC
2011-03-28,2.59,CLIC
2011-03-29,2.63,CLIC
2011-03-30,2.81,CLIC
2011-03-31,2.53,CLIC
2011-04-01,3.07,CLIC
2011-04-02,2.94,CLIC
2011-04-03,3.12,CLIC
2011-04-04,2.91,CLIC
2011-04-05,2.59,CLIC
2011-04-06,2.85,CLIC
2011-04-07,3.17,CLIC
2011-04-08,3.59,CLIC
2011-04-09,3.26,CLIC
2011-04-10,3.48,CLIC
2011-04-11,3.37,CLIC
2011-04-12,3.61,CLIC
2011-04-13,3.56,CLIC
2011-04-14,3.21,CLIC
2011-04-15,3.78,CLIC
2011-04-16,4.09,CLIC
2011-04-17,4.26,CLIC
2011-04-18,3.97,CLIC
2011-04-19,4.16,CLIC
2011-04-20,3.89,CLIC
2011-04-21,4.34,CLIC
2011-04-22,4.18,CLIC
2011-04-23,4.47,CLIC
2011-04-24,4.68,CLIC
2011-04-25,4.85,CLIC
2011-04-26,4.58,CLIC
2011-04-27,4.74,CLIC
2011-04-28,4.91,CLIC
2011-04-29,4.66,CLIC
2011-04-30,3.95,CLIC
2011-05-01,4.28,CLIC
2011-05-02,3.93,CLIC
2011-05-03,3.64,CLIC
2011-05-04,3.71,CLIC
2011-05-05,3.54,CLIC
2011-05-06,3.81,CLIC
2011-05-07,3.78,CLIC
2011-05-08,3.93,CLIC
2011-05-09,4.38,CLIC
2011-05-10,4.28,CLIC
2011-05-11,3.95,CLIC
2011-05-12,4.09,CLIC
2011-05-13,3.89,CLIC
2011-05-14,3.46,CLIC
2011-05-15,3.62,CLIC
2011-05-16,3.91,CLIC
2011-05-17,3.78,CLIC
2011-05-18,3.43,CLIC
2011-05-19,3.82,CLIC
2011-05-20,4.45,CLIC
2011-05-21,4.37,CLIC
2011-05-22,4.21,CLIC
2011-05-23,4.18,CLIC
2011-05-24,4.76,CLIC
2011-05-25,4.53,CLIC
2011-05-26,4.83,CLIC
2011-05-27,4.49,CLIC
2011-05-28,5.09,CLIC
2011-05-29,4.65,CLIC
2011-05-30,4.72,CLIC
2011-05-31,4.94,CLIC
2011-06-01,5.16,CLIC
2011-06-02,4.83,CLIC
2011-06-03,5.08,CLIC
2011-06-04,5.54,CLIC
2011-06-05,5.54,CLIC
2011-06-06,5.47,CLIC
2011-06-07,5.26,CLIC
2011-06-08,5.63,CLIC
2011-06-09,5.58,CLIC
2011-06-10,5.84,CLIC
2011-06-11,5.31,CLIC
2011-06-12,5.72,CLIC
2011-06-13,5.57,CLIC
2011-06-14,6.17,CLIC
2011-06-15,5.93,CLIC
2011-06-16,2.29,CLIC
2011-06-17,10.35,CLIC
2011-06-18,5.82,CLIC
2011-06-19,6.42,CLIC
2011-06-20,6.37,CLIC
2011-06-21,6.14,CLIC
2011-06-22,6.25,CLIC
2011-06-23,5.63,CLIC
2011-06-24,6.75,CLIC
2011-06-25,6.47,CLIC
2011-06-26,6.09,CLIC
2011-06-27,6.56,CLIC
2011-06-28,4.93,CLIC
2011-06-29,3.81,CLIC
2011-07-02,3.76,CLIC
2011-07-03,3.48,CLIC
2011-07-04,3.87,CLIC
2011-07-05,3.64,CLIC
2011-07-06,3.92,CLIC
2011-07-07,4.19,CLIC
2011-07-08,3.74,CLIC
2011-07-09,3.58,CLIC
2011-07-10,4.25,CLIC
2011-07-11,3.82,CLIC
2011-07-12,4.14,CLIC
2011-07-13,4.08,CLIC
2011-07-14,3.54,CLIC
2011-07-15,3.75,CLIC
2011-07-16,3.87,CLIC
2011-07-17,4.32,CLIC
2011-07-18,4.17,CLIC
2011-07-19,3.95,CLIC
2011-07-20,3.69,CLIC
2011-07-21,3.73,CLIC
2011-07-22,3.58,CLIC
2011-07-23,4.16,CLIC
2011-07-24,4.37,CLIC
2011-07-25,3.91,CLIC
2011-07-26,4.07,CLIC
2011-07-27,4.26,CLIC
2011-07-28,3.71,CLIC
2011-07-29,3.84,CLIC
2011-07-30,4.52,CLIC
2011-07-31,4.62,CLIC
2011-08-01,4.75,CLIC
2011-08-02,5.18,CLIC
2011-08-03,5.09,CLIC
2011-08-04,4.87,CLIC
2011-08-05,4.71,CLIC
2011-08-06,4.92,CLIC
2011-08-07,5.39,CLIC
2011-08-08,5.23,CLIC
2011-08-09,5.14,CLIC
2011-08-10,5.52,CLIC
2011-08-11,5.68,CLIC
2011-08-12,4.56,CLIC
2011-08-13,5.81,CLIC
2011-08-14,5.16,CLIC
2011-08-15,4.53,CLIC
2011-08-16,4.89,CLIC
2011-08-17,5.18,CLIC
2011-08-18,4.76,CLIC
2011-08-19,4.85,CLIC
2011-08-20,5.19,CLIC
2011-08-21,4.69,CLIC
2011-08-22,5.26,CLIC
2011-08-23,5.39,CLIC
2011-08-24,5.52,CLIC
2011-08-25,4.57,CLIC
2011-08-26,4.96,CLIC
2011-08-27,4.38,CLIC
2011-08-28,4.71,CLIC
2011-08-29,5.04,CLIC
2011-08-30,5.21,CLIC
2011-08-31,4.86,CLIC
2011-09-01,4.62,CLIC
2011-09-02,4.79,CLIC
2011-09-03,5.08,CLIC
2011-09-04,5.24,CLIC
2011-09-05,5.19,CLIC
2011-09-06,4.27,CLIC
2011-09-07,3.78,CLIC
2011-09-08,3.91,CLIC
2011-09-09,4.18,CLIC
2011-09-10,4.35,CLIC
2011-09-11,4.29,CLIC
2011-09-12,4.42,CLIC
2011-09-13,4.72,CLIC
2011-09-14,5.19,CLIC
2011-09-15,4.96,CLIC
2011-09-16,4.25,CLIC
2011-09-17,4.42,CLIC
2011-09-18,4.67,CLIC
2011-09-19,4.34,CLIC
2011-09-20,4.73,CLIC
2011-09-21,4.82,CLIC
2011-09-22,4.27,CLIC
2011-09-23,4.36,CLIC
2011-09-24,4.74,CLIC
2011-09-25,4.85,CLIC
2011-09-26,5.19,CLIC
2011-09-27,4.63,CLIC
2011-09-28,4.52,CLIC
2011-09-29,3.81,CLIC
2011-09-30,3.14,CLIC
2011-10-01,2.34,CLIC
2011-10-02,2.52,CLIC
2011-10-03,2.85,CLIC
2011-10-04,3.54,CLIC
2011-10-05,3.28,CLIC
2011-10-06,3.49,CLIC
2011-10-07,3.62,CLIC
2011-10-08,3.87,CLIC
2011-10-10,2.28,CLIC
2011-10-11,3.06,CLIC
2011-10-12,3.45,CLIC
2011-10-13,3.34,CLIC
2011-10-14,2.79,CLIC
2011-10-15,2.65,CLIC
2011-10-16,2.81,CLIC
2011-10-17,2.57,CLIC
2011-10-18,3.18,CLIC
2011-10-19,2.49,CLIC
2011-10-20,2.53,CLIC
2011-10-21,2.82,CLIC
2011-10-22,2.46,CLIC
2011-10-23,2.78,CLIC
2011-10-24,2.37,CLIC
2011-10-25,3.16,CLIC
2011-10-26,2.62,CLIC
2011-10-27,2.87,CLIC
2011-10-28,2.45,CLIC
2011-10-29,2.23,CLIC
2011-10-30,2.58,CLIC
2011-10-31,2.35,CLIC
2011-11-01,2.28,CLIC
2011-11-02,2.56,CLIC
2011-11-03,2.95,CLIC
2011-11-04,2.58,CLIC
2011-11-05,2.79,CLIC
2011-11-06,2.49,CLIC
2011-11-07,2.63,CLIC
2011-11-08,3.12,CLIC
2011-11-09,2.27,CLIC
2011-11-10,2.31,CLIC
2011-11-11,2.67,CLIC
2011-11-12,2.49,CLIC
2011-11-13,2.36,CLIC
2011-11-14,2.19,CLIC
2011-11-15,2.54,CLIC
2011-11-16,2.62,CLIC
2011-11-17,2.43,CLIC
2011-11-18,2.74,CLIC
2011-11-19,2.91,CLIC
2011-11-20,2.57,CLIC
2011-11-21,3.24,CLIC
2011-11-22,2.82,CLIC
2011-11-23,2.79,CLIC
2011-11-24,2.45,CLIC
2011-11-25,2.67,CLIC
2011-11-26,2.35,CLIC
2011-11-27,2.27,CLIC
2011-11-28,1.44,CLIC
2011-11-29,2.39,CLIC
2011-11-30,2.79,CLIC
2011-12-01,2.25,CLIC
2011-12-02,2.64,CLIC
2011-12-03,2.76,CLIC
2011-12-04,2.31,CLIC
2011-12-05,2.18,CLIC
2011-12-06,2.47,CLIC
2011-12-07,2.09,CLIC
2011-12-08,1.62,CLIC
2011-12-09,1.85,CLIC
2011-12-10,1.49,CLIC
2011-12-11,1.57,CLIC
2011-12-12,1.31,CLIC
2011-12-13,1.76,CLIC
2011-12-14,2.13,CLIC
2011-12-15,2.32,CLIC
2011-12-16,1.42,CLIC
2011-12-17,2.19,CLIC
2011-12-18,2.35,CLIC
2011-12-19,1.83,CLIC
2011-12-20,2.08,CLIC
2011-12-21,1.76,CLIC
2011-12-22,1.83,CLIC
2011-12-23,1.53,CLIC
2011-12-24,1.42,CLIC
2011-12-25,1.26,CLIC
2011-12-26,1.95,CLIC
2011-12-27,1.48,CLIC
2011-12-28,1.65,CLIC
2011-12-29,1.23,CLIC
2011-12-30,1.55,CLIC
2011-12-31,1.73,CLIC
2012-01-01,1.34,CLIC
2012-01-02,1.27,CLIC
2012-01-03,1.92,CLIC
2012-01-04,1.62,CLIC
2012-01-05,1.24,CLIC
2012-01-06,1.83,CLIC
2012-01-07,1.34,CLIC
2012-01-08,1.59,CLIC
2012-01-09,1.18,CLIC
2012-01-10,1.26,CLIC
2012-01-11,1.75,CLIC
2012-01-12,1.36,CLIC
2012-01-13,1.53,CLIC
2012-01-14,1.07,CLIC
2012-01-15,1.67,CLIC
2012-01-16,1.85,CLIC
2012-01-17,1.73,CLIC
2012-01-18,1.31,CLIC
2012-01-19,1.53,CLIC
2012-01-20,2.05,CLIC
2012-01-21,2.26,CLIC
2012-01-22,1.75,CLIC
2012-01-23,1.52,CLIC
2012-01-24,1.31,CLIC
2012-01-25,1.19,CLIC
2012-01-26,1.62,CLIC
2012-01-27,1.46,CLIC
2012-01-28,1.29,CLIC
2012-01-29,1.57,CLIC
2012-01-30,1.05,CLIC
2012-01-31,1.32,CLIC
2012-02-01,1.79,CLIC
2012-02-02,1.27,CLIC
2012-02-03,1.48,CLIC
2012-02-04,1.07,CLIC
2012-02-05,1.53,CLIC
2012-02-06,1.04,CLIC
2012-02-07,1.23,CLIC
2012-02-08,1.07,CLIC
2012-02-09,1.35,CLIC
2012-02-10,1.17,CLIC
2012-02-11,1.21,CLIC
2012-02-12,1.46,CLIC
2012-02-13,1.39,CLIC
2012-02-14,1.57,CLIC
2012-02-15,1.16,CLIC
2012-02-16,1.43,CLIC
2012-02-17,1.09,CLIC
2012-02-18,1.23,CLIC
2012-02-19,1.56,CLIC
2012-02-20,1.32,CLIC
2012-02-21,1.81,CLIC
2012-02-22,1.62,CLIC
2012-02-23,1.49,CLIC
2012-02-24,1.06,CLIC
2012-02-25,1.27,CLIC
2012-02-26,1.69,CLIC
2012-02-27,1.35,CLIC
2012-02-28,1.54,CLIC
2012-02-29,1.78,CLIC
2012-03-01,1.51,CLIC
2012-03-02,1.18,CLIC
2012-03-03,1.37,CLIC
2012-03-04,1.96,CLIC
2012-03-05,1.41,CLIC
2012-03-06,1.74,CLIC
2012-03-07,1.53,CLIC
2012-03-08,1.39,CLIC
2012-03-09,1.24,CLIC
2012-03-10,1.18,CLIC
2012-03-11,1.37,CLIC
2012-03-12,1.76,CLIC
2012-03-13,1.68,CLIC
2012-03-14,1.47,CLIC
2012-03-15,1.89,CLIC
2012-03-16,2.18,CLIC
2012-03-17,1.51,CLIC
2012-03-18,1.93,CLIC
2012-03-19,1.64,CLIC
2012-03-20,1.41,CLIC
2012-03-21,1.89,CLIC
2012-03-22,1.7,CLIC
2012-03-23,2.09,CLIC
2012-03-24,1.52,CLIC
2012-03-25,1.39,CLIC
2012-03-26,1.18,CLIC
2012-03-27,1.45,CLIC
2012-03-28,1.28,CLIC
2012-03-29,1.51,CLIC
2012-03-30,1.74,CLIC
2012-03-31,2.18,CLIC
2012-04-01,1.67,CLIC
2012-04-02,1.81,CLIC
2012-04-03,1.57,CLIC
2012-04-04,1.76,CLIC
2012-04-05,1.48,CLIC
2012-04-06,1.89,CLIC
2012-04-07,1.32,CLIC
2012-04-08,1.69,CLIC
2012-04-09,1.47,CLIC
2012-04-10,1.29,CLIC
2012-04-11,1.82,CLIC
2012-04-12,1.51,CLIC
2012-04-13,1.63,CLIC
2012-04-14,2.18,CLIC
2012-04-15,1.73,CLIC
2012-04-16,1.52,CLIC
2012-04-17,1.46,CLIC
2012-04-18,1.67,CLIC
2012-04-19,0.67,CLIC
2012-04-20,0.39,CLIC
2012-04-21,1.18,CLIC
2012-04-22,2.75,CLIC
2012-04-23,2.16,CLIC
2012-04-24,1.52,CLIC
2012-04-25,1.73,CLIC
2012-04-26,1.89,CLIC
2012-04-27,1.62,CLIC
2012-04-28,2.13,CLIC
2012-04-29,1.92,CLIC
2012-04-30,1.39,CLIC
2012-05-01,1.71,CLIC
2012-05-02,2.08,CLIC
2012-05-03,1.86,CLIC
2012-05-04,2.39,CLIC
2012-05-05,1.28,CLIC
2012-05-06,1.79,CLIC
2012-05-07,1.21,CLIC
2012-05-08,0.87,CLIC
2012-05-09,1.25,CLIC
2012-05-10,0.81,CLIC
2012-05-11,1.23,CLIC
2012-05-12,5.15,CLIC
2012-05-13,2.68,CLIC
2012-05-14,2.78,CLIC
2012-05-15,3.56,CLIC
2012-05-16,3.85,CLIC
2012-05-17,3.23,CLIC
2012-05-18,4.41,CLIC
2012-05-19,5.57,CLIC
2012-05-20,6.08,CLIC
2012-05-21,7.65,CLIC
2012-05-22,9.06,CLIC
2012-05-23,8.63,CLIC
2012-05-24,10.32,CLIC
2012-05-25,5.77,CLIC
2012-05-26,5.24,CLIC
2012-05-27,5.48,CLIC
2012-05-28,5.31,CLIC
2012-05-29,6.51,CLIC
2012-05-30,11.28,CLIC
2012-05-31,6.34,CLIC
2012-06-02,2.13,CLIC
2012-06-03,5.92,CLIC
2012-06-04,5.17,CLIC
2012-06-05,0.26,CLIC
2012-06-06,8.17,CLIC
2012-06-07,10.61,CLIC
2012-06-08,2.56,CLIC
2012-06-09,4.89,CLIC
2012-06-10,8.52,CLIC
2012-06-11,7.81,CLIC
2012-06-12,6.84,CLIC
2012-06-13,7.21,CLIC
2012-06-14,9.54,CLIC
2012-06-15,8.82,CLIC
2012-06-16,5.75,CLIC
2012-06-17,6.94,CLIC
2012-06-18,10.42,CLIC
2012-06-19,8.53,CLIC
2012-06-20,4.94,CLIC
2012-06-21,4.35,CLIC
2012-06-22,2.62,CLIC
2012-06-23,8.71,CLIC
2012-06-24,5.43,CLIC
2012-06-25,8.24,CLIC
2012-06-26,7.85,CLIC
2012-06-27,8.06,CLIC
2012-06-28,6.34,CLIC
2012-06-29,6.12,CLIC
2012-06-30,5.84,CLIC
2012-07-01,5.39,CLIC
2012-07-02,5.34,CLIC
2012-07-03,6.28,CLIC
2012-07-04,4.83,CLIC
2012-07-05,6.63,CLIC
2012-07-06,7.62,CLIC
2012-07-07,6.93,CLIC
2012-07-08,8.26,CLIC
2012-07-09,8.13,CLIC
2012-07-10,10.14,CLIC
2012-07-11,4.12,CLIC
2012-07-12,1.27,CLIC
2012-07-13,4.54,CLIC
2012-07-14,8.15,CLIC
2012-07-15,6.52,CLIC
2012-07-16,5.64,CLIC
2012-07-17,4.77,CLIC
2012-07-18,5.93,CLIC
2012-07-19,3.48,CLIC
2012-07-20,8.71,CLIC
2012-07-21,5.56,CLIC
2012-07-22,8.39,CLIC
2012-07-23,5.82,CLIC
2012-07-24,8.73,CLIC
2012-07-25,7.35,CLIC
2012-07-26,6.73,CLIC
2012-07-27,5.36,CLIC
2012-07-28,6.72,CLIC
2012-07-29,7.86,CLIC
2012-07-30,9.25,CLIC
2012-07-31,6.83,CLIC
2012-08-01,8.36,CLIC
2012-08-02,8.45,CLIC
2012-08-03,8.04,CLIC
2012-08-04,4.18,CLIC
2012-08-05,5.98,CLIC
2012-08-06,5.56,CLIC
2012-08-07,5.59,CLIC
2012-08-08,5.33,CLIC
2012-08-09,6.73,CLIC
2012-08-10,8.61,CLIC
2012-08-11,7.53,CLIC
2012-08-12,7.24,CLIC
2012-08-13,5.19,CLIC
2012-08-14,5.84,CLIC
2012-08-15,8.79,CLIC
2012-08-16,5.74,CLIC
2012-08-17,8.57,CLIC
2012-08-18,7.28,CLIC
2012-08-19,5.43,CLIC
2012-08-20,3.46,CLIC
2012-08-21,8.35,CLIC
2012-08-22,3.28,CLIC
2012-08-23,5.13,CLIC
2012-08-24,4.52,CLIC
2012-08-25,5.39,CLIC
2012-08-26,5.79,CLIC
2012-08-27,6.68,CLIC
2012-08-28,4.25,CLIC
2012-08-29,3.78,CLIC
2012-08-30,5.03,CLIC
2012-08-31,6.74,CLIC
2012-09-01,6.49,CLIC
2012-09-02,4.87,CLIC
2012-09-03,7.34,CLIC
2012-09-04,4.94,CLIC
2012-09-05,6.67,CLIC
2012-09-06,3.87,CLIC
2012-09-07,5.34,CLIC
2012-09-08,8.74,CLIC
2012-09-09,1.51,CLIC
2012-09-10,5.12,CLIC
2012-09-11,3.76,CLIC
2012-09-12,7.43,CLIC
2012-09-13,3.26,CLIC
2012-09-15,0.52,CLIC
2012-09-16,1.21,CLIC
2012-09-17,4.6,CLIC
2012-09-18,3.92,CLIC
2012-09-19,4.49,CLIC
2012-09-20,5.14,CLIC
2012-09-21,4.08,CLIC
2012-09-22,3.26,CLIC
2012-09-23,2.18,CLIC
2012-09-24,5.59,CLIC
2012-09-25,3.67,CLIC
2012-09-26,2.83,CLIC
2012-09-27,3.79,CLIC
2012-09-28,2.46,CLIC
2012-09-29,3.51,CLIC
2012-09-30,1.53,CLIC
2012-11-01,2.79,CLIC
2012-11-02,2.67,CLIC
2012-11-03,2.62,CLIC
2012-11-04,1.76,CLIC
2012-11-05,1.94,CLIC
2012-11-06,4.41,CLIC
2012-11-07,3.39,CLIC
2012-11-08,1.64,CLIC
2012-11-09,2.39,CLIC
2012-11-10,4.35,CLIC
2012-11-11,2.15,CLIC
2012-11-12,1.63,CLIC
2012-11-13,2.65,CLIC
2012-11-14,0.97,CLIC
2012-11-15,1.69,CLIC
2012-11-16,0.12,CLIC
2012-11-17,0.36,CLIC
2012-11-18,1.02,CLIC
2012-11-19,0.75,CLIC
2012-11-20,0.62,CLIC
2012-11-21,0.57,CLIC
2012-11-22,0.63,CLIC
2012-11-23,1.8,CLIC
2012-11-24,0.48,CLIC
2012-11-25,1.28,CLIC
2012-11-26,0.55,CLIC
2012-11-27,1.37,CLIC
2012-11-28,1.04,CLIC
2012-11-29,0.91,CLIC
2012-11-30,1.65,CLIC
2012-12-01,1.08,CLIC
2012-12-02,2.16,CLIC
2012-12-03,1.45,CLIC
2012-12-04,0.91,CLIC
2012-12-05,2.14,CLIC
2012-12-06,1.95,CLIC
2012-12-07,1.06,CLIC
2012-12-08,1.31,CLIC
2012-12-09,1.23,CLIC
2012-12-10,1.57,CLIC
2012-12-11,1.18,CLIC
2012-12-12,0.73,CLIC
2012-12-13,1.77,CLIC
2012-12-14,1.54,CLIC
2012-12-15,0.82,CLIC
2012-12-16,0.59,CLIC
2012-12-17,1.79,CLIC
2012-12-18,3.69,CLIC
2012-12-19,2.53,CLIC
2012-12-20,2.26,CLIC
2012-12-21,3.09,CLIC
2012-12-22,2.83,CLIC
2012-12-23,2.14,CLIC
2012-12-24,2.59,CLIC
2012-12-25,3.65,CLIC
2012-12-26,2.04,CLIC
2012-12-27,1.34,CLIC
2012-12-28,1.45,CLIC
2012-12-29,1.97,CLIC
2012-12-30,2.36,CLIC
2012-12-31,1.19,CLIC
2013-01-01,1.35,CLIC
2013-01-02,0.89,CLIC
2013-01-03,0.26,CLIC
2013-01-04,0.21,CLIC
2013-01-05,0.24,CLIC
2013-01-06,0.74,CLIC
2013-01-07,1.25,CLIC
2013-01-08,1.85,CLIC
2013-01-09,1.64,CLIC
2013-01-10,1.72,CLIC
2013-01-11,1.89,CLIC
2013-01-12,1.27,CLIC
2013-01-13,1.89,CLIC
2013-01-14,1.68,CLIC
2013-01-15,1.53,CLIC
2013-01-16,1.84,CLIC
2013-01-17,1.34,CLIC
2013-01-18,1.82,CLIC
2013-01-19,1.95,CLIC
2013-01-20,2.14,CLIC
2013-01-21,1.69,CLIC
2013-01-22,1.23,CLIC
2013-01-23,2.29,CLIC
2013-01-24,1.78,CLIC
2013-01-25,2.75,CLIC
2013-01-26,4.46,CLIC
2013-01-27,1.95,CLIC
2013-01-28,3.18,CLIC
2013-01-29,3.49,CLIC
2013-01-30,3.92,CLIC
2013-01-31,2.29,CLIC
2013-02-01,2.37,CLIC
2013-02-02,2.52,CLIC
2013-02-03,2.64,CLIC
2013-02-04,2.84,CLIC
2013-02-05,2.79,CLIC
2013-02-06,2.91,CLIC
2013-02-07,3.09,CLIC
2013-02-08,1.75,CLIC
2013-02-09,2.49,CLIC
2013-02-10,3.76,CLIC
2013-02-11,3.57,CLIC
2013-02-12,2.82,CLIC
2013-02-13,3.87,CLIC
2013-02-14,2.83,CLIC
2013-02-15,3.59,CLIC
2013-02-16,1.72,CLIC
2013-02-17,3.25,CLIC
2013-02-18,3.42,CLIC
2013-02-19,3.27,CLIC
2013-02-20,3.08,CLIC
2013-02-21,3.79,CLIC
2013-02-22,3.29,CLIC
2013-02-23,2.95,CLIC
2013-02-24,3.38,CLIC
2013-02-25,3.51,CLIC
2013-02-26,5.86,CLIC
2013-02-27,4.64,CLIC
2013-02-28,3.29,CLIC
2013-03-01,3.57,CLIC
2013-03-02,3.89,CLIC
2013-03-03,4.32,CLIC
2013-03-04,5.26,CLIC
2013-03-05,4.39,CLIC
2013-03-06,3.49,CLIC
2013-03-07,4.34,CLIC
2013-03-08,3.79,CLIC
2013-03-09,3.91,CLIC
2013-03-10,8.19,CLIC
2013-03-11,3.06,CLIC
2013-03-12,5.19,CLIC
2013-03-13,5.23,CLIC
2013-03-14,5.53,CLIC
2013-03-15,4.52,CLIC
2013-03-16,6.21,CLIC
2013-03-17,8.74,CLIC
2013-03-18,6.27,CLIC
2013-03-19,5.69,CLIC
2013-03-20,2.38,CLIC
2013-03-21,1.54,CLIC
2013-03-22,4.52,CLIC
2013-03-23,6.54,CLIC
2013-03-24,4.72,CLIC
2013-03-25,2.05,CLIC
2013-03-26,1.13,CLIC
2013-03-27,0.42,CLIC
2013-03-28,2.92,CLIC
2013-03-29,1.43,CLIC
2013-03-30,4.17,CLIC
2013-03-31,5.29,CLIC
2013-04-01,1.62,CLIC
2013-04-02,1.47,CLIC
2013-04-03,1.05,CLIC
2013-04-04,2.67,CLIC
2013-04-05,5.12,CLIC
2013-04-06,3.79,CLIC
2013-04-07,4.58,CLIC
2013-04-08,6.54,CLIC
2013-04-09,6.56,CLIC
2013-04-10,5.78,CLIC
2013-04-11,6.36,CLIC
2013-04-12,6.91,CLIC
2013-04-13,2.35,CLIC
2013-04-14,6.26,CLIC
2013-04-15,6.38,CLIC
2013-04-16,2.78,CLIC
2013-04-17,6.38,CLIC
2013-04-18,5.65,CLIC
2013-04-19,6.39,CLIC
2013-04-20,6.02,CLIC
2013-04-21,6.13,CLIC
2013-04-22,5.35,CLIC
2013-04-23,5.87,CLIC
2013-04-24,1.42,CLIC
2013-04-25,1.35,CLIC
2013-04-26,1.81,CLIC
2013-04-27,1.73,CLIC
2013-04-28,3.51,CLIC
2013-04-29,1.19,CLIC
2013-04-30,2.72,CLIC
2013-05-01,5.47,CLIC
2013-05-02,4.47,CLIC
2013-05-03,3.35,CLIC
2013-05-04,4.06,CLIC
2013-05-05,4.34,CLIC
2013-05-06,5.87,CLIC
2013-05-07,2.72,CLIC
2013-05-08,3.65,CLIC
2013-05-09,5.62,CLIC
2013-05-10,6.55,CLIC
2013-05-11,3.57,CLIC
2013-05-14,1.43,CLIC
2013-05-15,3.29,CLIC
2013-05-16,5.76,CLIC
2013-05-17,5.47,CLIC
2013-05-18,4.18,CLIC
2013-05-19,4.34,CLIC
2013-05-20,4.79,CLIC
2013-05-21,3.59,CLIC
2013-05-22,2.01,CLIC
2013-05-23,3.57,CLIC
2013-05-24,5.69,CLIC
2013-05-25,4.34,CLIC
2013-05-26,3.59,CLIC
2013-05-27,5.17,CLIC
2013-05-28,3.62,CLIC
2013-05-29,5.84,CLIC
2013-05-30,2.68,CLIC
2013-05-31,5.75,CLIC
2013-06-01,6.32,CLIC
2013-06-02,3.76,CLIC
2013-06-03,5.78,CLIC
2013-06-04,5.94,CLIC
2013-06-05,6.69,CLIC
2013-06-06,6.58,CLIC
2013-06-07,4.76,CLIC
2013-06-08,6.12,CLIC
2013-06-09,6.79,CLIC
2013-06-10,4.09,CLIC
2013-06-11,3.17,CLIC
2013-06-12,3.37,CLIC
2013-06-13,3.72,CLIC
2013-06-14,3.79,CLIC
2013-06-15,5.06,CLIC
2013-06-16,4.81,CLIC
2013-06-17,5.63,CLIC
2013-06-18,5.87,CLIC
2013-06-19,5.16,CLIC
2013-06-20,8.54,CLIC
2013-06-21,6.58,CLIC
2013-06-22,6.71,CLIC
2013-06-23,6.57,CLIC
2013-06-24,7.94,CLIC
2013-06-25,8.04,CLIC
2013-06-26,6.83,CLIC
2013-06-27,6.74,CLIC
2013-06-28,6.81,CLIC
2013-06-29,8.75,CLIC
2013-06-30,5.39,CLIC
2013-07-01,7.63,CLIC
2013-07-02,2.43,CLIC
2013-07-03,2.65,CLIC
2013-07-04,1.56,CLIC
2013-07-05,5.27,CLIC
2013-07-06,5.49,CLIC
2013-07-07,4.53,CLIC
2013-07-08,1.94,CLIC
2013-07-09,3.75,CLIC
2013-07-10,5.81,CLIC
2013-07-11,5.09,CLIC
2013-07-12,4.27,CLIC
2013-07-13,4.32,CLIC
2013-07-14,4.62,CLIC
2013-07-15,4.69,CLIC
2013-07-16,3.72,CLIC
2013-07-17,5.07,CLIC
2013-07-18,2.58,CLIC
2013-07-19,2.59,CLIC
2013-07-20,3.76,CLIC
2013-07-21,2.3,CLIC
2013-07-22,5.49,CLIC
2013-07-23,5.72,CLIC
2013-07-24,6.23,CLIC
2013-07-25,6.58,CLIC
2013-07-26,7.27,CLIC
2013-07-27,7.34,CLIC
